,lambd,p,k,k_mu
156,0.25,64,34,11
157,0.25,64,16,6
158,0.25,64,15,6
159,0.25,64,64,63
160,0.25,64,7,4
161,0.25,64,14,4
162,0.25,64,64,7
163,0.25,64,64,25
164,0.25,64,8,5
165,0.25,64,64,60
166,0.25,64,25,16
167,0.25,64,64,61
168,0.25,64,64,35
169,0.25,64,9,6
170,0.25,64,64,40
171,0.25,64,6,2
172,0.25,64,21,15
173,0.25,64,64,10
174,0.25,64,45,51
175,0.25,64,64,9
176,0.25,64,11,7
177,0.25,64,64,4
178,0.25,64,64,50
179,0.25,64,30,13
180,0.25,64,64,48
181,0.25,64,21,7
182,0.25,64,6,2
183,0.25,64,20,8
184,0.25,64,29,10
185,0.25,64,64,52
186,0.25,64,9,6
187,0.25,64,59,24
188,0.25,64,19,12
189,0.25,64,23,8
190,0.25,64,52,19
191,0.25,64,20,16
192,0.25,64,62,15
193,0.25,64,64,15
194,0.25,64,23,10
195,0.25,64,64,10
196,0.25,64,27,24
197,0.25,64,18,12
198,0.25,64,12,6
199,0.25,64,19,16
200,0.25,64,59,8
201,0.25,64,64,34
202,0.25,64,38,22
203,0.25,64,64,47
204,0.25,64,34,21
205,0.25,64,37,21
206,0.25,64,26,7
207,0.25,64,64,43
208,0.25,64,63,43
209,0.25,64,10,5
210,0.25,64,51,14
211,0.25,64,27,6
212,0.25,64,64,45
213,0.25,64,64,17
214,0.25,64,47,29
215,0.25,64,15,9
216,0.25,64,64,46
217,0.25,64,34,13
218,0.25,64,64,9
219,0.25,64,21,13
220,0.25,64,64,30
221,0.25,64,19,14
222,0.25,64,64,18
223,0.25,64,25,11
224,0.25,64,6,3
225,0.25,64,64,24
226,0.25,64,64,15
227,0.25,64,64,22
228,0.25,64,19,5
229,0.25,64,17,3
230,0.25,64,64,33
231,0.25,64,40,11
232,0.25,64,17,6
233,0.25,64,56,6
234,0.25,64,64,51
235,0.25,64,58,55
236,0.25,64,48,17
237,0.25,64,64,10
238,0.25,64,14,8
239,0.25,64,64,9
240,0.25,64,64,21
241,0.25,64,64,61
242,0.25,64,31,9
243,0.25,64,29,19
244,0.25,64,42,14
245,0.25,64,64,10
246,0.25,64,26,12
247,0.25,64,64,59
248,0.25,64,6,5
249,0.25,64,19,7
