,lambd,p,k,k_mu
187,0.5,64,64,31
188,0.5,64,30,7
189,0.5,64,49,5
190,0.5,64,32,18
191,0.5,64,38,8
192,0.5,64,64,16
193,0.5,64,64,50
194,0.5,64,14,5
195,0.5,64,64,55
196,0.5,64,64,6
197,0.5,64,30,8
198,0.5,64,19,2
199,0.5,64,35,15
200,0.5,64,64,16
201,0.5,64,64,4
202,0.5,64,34,13
203,0.5,64,64,60
204,0.5,64,45,25
205,0.5,64,64,6
206,0.5,64,30,18
207,0.5,64,64,63
208,0.5,64,59,8
209,0.5,64,35,13
210,0.5,64,43,12
211,0.5,64,20,10
212,0.5,64,64,39
213,0.5,64,64,24
214,0.5,64,43,25
215,0.5,64,31,15
216,0.5,64,64,60
217,0.5,64,64,57
218,0.5,64,64,17
219,0.5,64,32,16
220,0.5,64,64,46
221,0.5,64,29,13
222,0.5,64,64,48
223,0.5,64,12,2
224,0.5,64,12,3
225,0.5,64,64,16
226,0.5,64,64,9
227,0.5,64,64,11
228,0.5,64,16,5
229,0.5,64,29,14
230,0.5,64,64,57
231,0.5,64,54,11
232,0.5,64,25,9
233,0.5,64,64,20
234,0.5,64,64,54
235,0.5,64,58,25
236,0.5,64,64,18
237,0.5,64,64,17
238,0.5,64,15,5
239,0.5,64,64,12
240,0.5,64,64,52
241,0.5,64,64,48
242,0.5,64,64,36
243,0.5,64,64,18
244,0.5,64,35,7
245,0.5,64,64,35
246,0.5,64,30,16
247,0.5,64,64,36
248,0.5,64,14,7
249,0.5,64,32,8
