,lambd,p,k,k_mu
112,0.25,64,16,9
113,0.25,64,64,23
114,0.25,64,64,45
115,0.25,64,64,42
116,0.25,64,37,19
117,0.25,64,13,6
118,0.25,64,24,20
119,0.25,64,64,44
120,0.25,64,64,32
121,0.25,64,64,45
122,0.25,64,64,19
123,0.25,64,64,45
124,0.25,64,25,12
125,0.25,64,64,59
126,0.25,64,64,15
127,0.25,64,50,23
128,0.25,64,48,31
129,0.25,64,64,25
130,0.25,64,64,49
131,0.25,64,40,36
132,0.25,64,21,8
133,0.25,64,64,21
134,0.25,64,64,39
135,0.25,64,64,54
136,0.25,64,64,29
137,0.25,64,13,9
138,0.25,64,58,13
139,0.25,64,18,9
140,0.25,64,31,14
141,0.25,64,64,27
142,0.25,64,32,13
143,0.25,64,17,10
144,0.25,64,30,19
145,0.25,64,64,64
146,0.25,64,64,19
147,0.25,64,8,6
148,0.25,64,32,20
149,0.25,64,64,49
150,0.25,64,64,15
151,0.25,64,17,14
152,0.25,64,64,32
153,0.25,64,5,3
154,0.25,64,64,29
155,0.25,64,35,3
156,0.25,64,19,11
157,0.25,64,12,32
158,0.25,64,16,9
159,0.25,64,64,36
160,0.25,64,12,5
161,0.25,64,39,15
162,0.25,64,64,17
163,0.25,64,64,40
164,0.25,64,9,5
165,0.25,64,64,64
166,0.25,64,42,34
167,0.25,64,64,35
168,0.25,64,45,18
169,0.25,64,6,3
170,0.25,64,64,43
171,0.25,64,6,4
172,0.25,64,31,11
173,0.25,64,64,8
174,0.25,64,11,6
175,0.25,64,64,20
176,0.25,64,12,5
177,0.25,64,64,7
178,0.25,64,64,31
179,0.25,64,29,18
180,0.25,64,64,62
181,0.25,64,27,14
182,0.25,64,11,4
183,0.25,64,21,10
184,0.25,64,48,39
185,0.25,64,64,27
186,0.25,64,12,6
187,0.25,64,62,36
188,0.25,64,21,13
189,0.25,64,15,12
190,0.25,64,37,24
191,0.25,64,38,11
192,0.25,64,62,40
193,0.25,64,64,18
194,0.25,64,12,7
195,0.25,64,64,54
196,0.25,64,13,7
197,0.25,64,21,12
198,0.25,64,8,3
199,0.25,64,31,16
200,0.25,64,48,11
201,0.25,64,64,11
202,0.25,64,34,17
203,0.25,64,64,50
204,0.25,64,48,40
205,0.25,64,61,32
206,0.25,64,27,18
207,0.25,64,64,62
208,0.25,64,56,10
209,0.25,64,28,10
210,0.25,64,32,12
211,0.25,64,19,10
212,0.25,64,64,45
213,0.25,64,64,22
214,0.25,64,56,37
215,0.25,64,35,22
216,0.25,64,64,46
217,0.25,64,55,26
218,0.25,64,64,17
219,0.25,64,26,16
220,0.25,64,64,50
221,0.25,64,31,13
222,0.25,64,64,52
223,0.25,64,11,6
224,0.25,64,11,6
225,0.25,64,64,15
226,0.25,64,64,10
227,0.25,64,64,11
228,0.25,64,17,9
229,0.25,64,28,14
230,0.25,64,64,37
231,0.25,64,43,9
232,0.25,64,25,9
233,0.25,64,64,30
234,0.25,64,64,47
235,0.25,64,58,29
236,0.25,64,44,9
237,0.25,64,64,19
238,0.25,64,16,8
239,0.25,64,64,12
240,0.25,64,64,52
241,0.25,64,64,46
242,0.25,64,33,5
243,0.25,64,47,32
244,0.25,64,23,13
245,0.25,64,64,37
246,0.25,64,22,17
247,0.25,64,64,37
248,0.25,64,23,9
249,0.25,64,24,9
