,lambd,p,k,k_mu
103,0.25,64,56,28
104,0.25,64,64,37
105,0.25,64,34,24
106,0.25,64,50,13
107,0.25,64,64,61
108,0.25,64,17,6
109,0.25,64,22,6
110,0.25,64,64,25
111,0.25,64,32,16
112,0.25,64,28,5
113,0.25,64,64,30
114,0.25,64,64,25
115,0.25,64,52,9
116,0.25,64,36,15
117,0.25,64,61,26
118,0.25,64,28,11
119,0.25,64,61,48
120,0.25,64,64,62
121,0.25,64,64,31
122,0.25,64,34,13
123,0.25,64,27,43
124,0.25,64,21,7
125,0.25,64,58,37
126,0.25,64,60,20
127,0.25,64,64,24
128,0.25,64,19,7
129,0.25,64,64,60
130,0.25,64,64,23
131,0.25,64,64,14
132,0.25,64,64,45
133,0.25,64,64,54
134,0.25,64,64,8
135,0.25,64,64,39
136,0.25,64,64,60
137,0.25,64,20,8
138,0.25,64,64,39
139,0.25,64,16,6
140,0.25,64,36,21
141,0.25,64,64,14
142,0.25,64,6,3
143,0.25,64,10,4
144,0.25,64,7,3
145,0.25,64,38,14
146,0.25,64,64,54
147,0.25,64,23,8
148,0.25,64,31,21
149,0.25,64,64,12
150,0.25,64,64,5
151,0.25,64,14,11
152,0.25,64,64,5
153,0.25,64,21,3
154,0.25,64,13,8
155,0.25,64,14,6
156,0.25,64,64,62
157,0.25,64,11,48
158,0.25,64,21,4
159,0.25,64,64,57
160,0.25,64,27,6
161,0.25,64,44,13
162,0.25,64,64,51
163,0.25,64,60,42
164,0.25,64,9,6
165,0.25,64,64,57
166,0.25,64,50,20
167,0.25,64,57,26
168,0.25,64,64,59
169,0.25,64,12,6
170,0.25,64,64,21
171,0.25,64,18,9
172,0.25,64,64,20
173,0.25,64,64,58
174,0.25,64,64,7
175,0.25,64,64,48
176,0.25,64,15,9
177,0.25,64,48,28
178,0.25,64,64,30
179,0.25,64,64,57
180,0.25,64,64,48
181,0.25,64,34,22
182,0.25,64,9,4
183,0.25,64,9,6
184,0.25,64,64,52
185,0.25,64,64,54
186,0.25,64,19,8
187,0.25,64,64,37
188,0.25,64,64,51
189,0.25,64,31,15
190,0.25,64,18,7
191,0.25,64,49,26
192,0.25,64,64,59
193,0.25,64,31,10
194,0.25,64,34,15
195,0.25,64,64,45
196,0.25,64,29,11
197,0.25,64,63,40
198,0.25,64,20,3
199,0.25,64,35,9
200,0.25,64,59,9
201,0.25,64,64,50
202,0.25,64,22,3
203,0.25,64,64,47
204,0.25,64,64,28
205,0.25,64,64,54
206,0.25,64,64,31
207,0.25,64,64,44
208,0.25,64,64,17
209,0.25,64,15,3
210,0.25,64,42,11
211,0.25,64,8,6
212,0.25,64,64,63
213,0.25,64,64,20
214,0.25,64,64,33
215,0.25,64,64,15
216,0.25,64,64,57
217,0.25,64,64,32
218,0.25,64,64,53
219,0.25,64,27,8
220,0.25,64,64,48
221,0.25,64,26,12
222,0.25,64,57,42
223,0.25,64,15,7
224,0.25,64,8,4
225,0.25,64,64,60
226,0.25,64,64,46
227,0.25,64,64,60
228,0.25,64,30,13
229,0.25,64,8,4
230,0.25,64,64,32
231,0.25,64,22,17
232,0.25,64,26,8
233,0.25,64,32,6
234,0.25,64,64,39
235,0.25,64,64,32
236,0.25,64,64,26
237,0.25,64,13,5
238,0.25,64,10,4
239,0.25,64,31,13
240,0.25,64,27,12
241,0.25,64,64,39
242,0.25,64,64,57
243,0.25,64,45,15
244,0.25,64,42,27
245,0.25,64,64,46
246,0.25,64,64,19
247,0.25,64,64,47
248,0.25,64,14,5
249,0.25,64,18,6
