,lambd,p,k,k_mu
214,0.5,64,30,20
215,0.5,64,27,16
216,0.5,64,64,64
217,0.5,64,64,61
218,0.5,64,64,24
219,0.5,64,37,2
220,0.5,64,64,46
221,0.5,64,37,4
222,0.5,64,64,24
223,0.5,64,14,3
224,0.5,64,10,4
225,0.5,64,64,12
226,0.5,64,64,51
227,0.5,64,64,22
228,0.5,64,22,6
229,0.5,64,21,9
230,0.5,64,64,57
231,0.5,64,33,10
232,0.5,64,25,7
233,0.5,64,64,16
234,0.5,64,64,57
235,0.5,64,51,5
236,0.5,64,64,57
237,0.5,64,64,21
238,0.5,64,11,2
239,0.5,64,64,9
240,0.5,64,64,56
241,0.5,64,64,35
242,0.5,64,64,30
243,0.5,64,64,15
244,0.5,64,37,4
245,0.5,64,64,54
246,0.5,64,24,6
247,0.5,64,64,20
248,0.5,64,44,3
249,0.5,64,19,2
