,lambd,p,k,k_mu
111,0.5,34,34,10
112,0.5,33,33,15
113,0.5,25,25,20
114,0.5,31,19,0
115,0.5,20,19,10
116,0.5,19,19,19
117,0.5,29,29,1
118,0.5,21,21,6
119,0.5,41,41,10
120,0.5,29,29,13
121,0.5,19,19,2
122,0.5,29,29,16
123,0.5,34,0,0
124,0.5,30,30,21
125,0.5,33,33,15
126,0.5,31,31,13
127,0.5,23,0,0
128,0.5,44,13,10
129,0.5,23,23,23
130,0.5,25,17,5
131,0.5,29,29,13
132,0.5,34,7,5
133,0.5,31,31,18
134,0.5,38,38,23
135,0.5,12,8,0
136,0.5,23,23,5
137,0.5,29,11,0
138,0.5,24,24,20
139,0.5,33,30,14
140,0.5,27,27,5
141,0.5,7,7,3
142,0.5,41,41,36
143,0.5,36,21,3
144,0.5,27,10,2
145,0.5,17,17,7
146,0.5,34,34,15
147,0.5,29,29,2
148,0.5,22,22,3
149,0.5,57,57,56
150,0.5,29,29,25
151,0.5,37,37,9
152,0.5,27,27,11
153,0.5,31,16,0
154,0.5,28,28,6
155,0.5,30,30,24
156,0.5,18,0,0
157,0.5,35,35,30
158,0.5,36,36,7
159,0.5,34,22,0
160,0.5,35,35,10
161,0.5,30,30,17
162,0.5,24,24,2
163,0.5,15,15,14
164,0.5,40,27,0
165,0.5,32,32,31
166,0.5,31,0,0
167,0.5,29,16,0
168,0.5,25,15,0
169,0.5,26,17,0
170,0.5,28,28,7
171,0.5,32,12,2
172,0.5,31,31,30
173,0.5,28,28,11
174,0.5,24,24,23
175,0.5,36,36,3
176,0.5,32,27,21
177,0.5,29,29,11
178,0.5,27,22,0
179,0.5,44,44,9
180,0.5,36,36,1
181,0.5,30,30,23
182,0.5,24,24,24
183,0.5,37,32,3
184,0.5,26,21,3
185,0.5,24,11,0
186,0.5,17,17,1
187,0.5,25,10,4
188,0.5,18,0,0
189,0.5,35,34,5
190,0.5,37,0,0
191,0.5,20,13,6
192,0.5,27,27,17
193,0.5,20,20,6
194,0.5,26,0,0
195,0.5,29,27,7
196,0.5,28,28,27
197,0.5,31,31,3
198,0.5,30,30,27
199,0.5,28,28,19
200,0.5,22,22,22
201,0.5,27,27,13
202,0.5,35,35,25
203,0.5,29,29,28
204,0.5,20,20,4
205,0.5,48,48,3
206,0.5,33,33,33
207,0.5,17,17,10
208,0.5,42,20,0
209,0.5,33,33,9
210,0.5,34,34,8
211,0.5,39,19,6
212,0.5,33,33,31
213,0.5,27,27,26
214,0.5,12,12,1
215,0.5,26,21,12
216,0.5,38,38,26
217,0.5,28,28,13
218,0.5,31,31,17
219,0.5,27,27,12
220,0.5,49,49,19
221,0.5,32,32,24
222,0.5,16,16,9
223,0.5,42,42,33
224,0.5,24,24,17
225,0.5,34,34,21
226,0.5,34,34,14
227,0.5,18,18,2
228,0.5,36,36,17
229,0.5,26,26,11
230,0.5,23,23,9
231,0.5,36,36,31
232,0.5,28,28,28
233,0.5,27,0,0
234,0.5,31,6,3
235,0.5,28,16,0
236,0.5,25,25,5
237,0.5,29,29,5
238,0.5,28,11,7
239,0.5,34,34,10
240,0.5,43,34,14
241,0.5,30,20,2
242,0.5,28,28,19
243,0.5,27,27,19
244,0.5,31,31,18
245,0.5,35,28,0
246,0.5,29,29,16
247,0.5,37,33,8
248,0.5,25,25,11
249,0.5,33,33,23
