,lambd,p,k,k_mu
103,0.375,64,64,7
104,0.375,64,20,3
105,0.375,64,18,4
106,0.375,64,24,7
107,0.375,64,64,10
108,0.375,64,15,8
109,0.375,64,35,12
110,0.375,64,64,13
111,0.375,64,33,14
112,0.375,64,15,8
113,0.375,64,64,9
114,0.375,64,64,32
115,0.375,64,64,6
116,0.375,64,40,18
117,0.375,64,41,8
118,0.375,64,42,16
119,0.375,64,64,14
120,0.375,64,64,46
121,0.375,64,64,8
122,0.375,64,64,11
123,0.375,64,64,57
124,0.375,64,44,4
125,0.375,64,20,6
126,0.375,64,64,29
127,0.375,64,46,20
128,0.375,64,34,16
129,0.375,64,64,5
130,0.375,64,64,13
131,0.375,64,43,6
132,0.375,64,22,7
133,0.375,64,64,64
134,0.375,64,64,64
135,0.375,64,64,10
136,0.375,64,63,49
137,0.375,64,17,3
138,0.375,64,63,10
139,0.375,64,10,5
140,0.375,64,32,16
141,0.375,64,64,51
142,0.375,64,14,5
143,0.375,64,11,6
144,0.375,64,11,6
145,0.375,64,64,59
146,0.375,64,64,9
147,0.375,64,14,6
148,0.375,64,25,3
149,0.375,64,64,6
150,0.375,64,64,14
151,0.375,64,11,5
152,0.375,64,64,27
153,0.375,64,13,6
154,0.375,64,64,62
155,0.375,64,29,9
156,0.375,64,26,11
157,0.375,64,23,4
158,0.375,64,14,6
159,0.375,64,64,42
160,0.375,64,16,3
161,0.375,64,14,4
162,0.375,64,34,6
163,0.375,64,64,25
164,0.375,64,8,5
165,0.375,64,64,61
166,0.375,64,26,8
167,0.375,64,64,57
168,0.375,64,64,30
169,0.375,64,9,5
170,0.375,64,64,45
171,0.375,64,10,2
172,0.375,64,64,8
173,0.375,64,64,7
174,0.375,64,60,51
175,0.375,64,38,13
176,0.375,64,10,4
177,0.375,64,52,4
178,0.375,64,64,48
179,0.375,64,15,11
180,0.375,64,64,3
181,0.375,64,64,22
182,0.375,64,4,2
183,0.375,64,20,4
184,0.375,64,32,8
185,0.375,64,64,35
186,0.375,64,10,5
187,0.375,64,64,48
188,0.375,64,33,11
189,0.375,64,16,8
190,0.375,64,41,18
191,0.375,64,20,6
192,0.375,64,64,9
193,0.375,64,64,10
194,0.375,64,22,8
195,0.375,64,64,63
196,0.375,64,64,61
197,0.375,64,34,12
198,0.375,64,8,5
199,0.375,64,19,8
200,0.375,64,64,7
201,0.375,64,64,23
202,0.375,64,29,11
203,0.375,64,64,51
204,0.375,64,33,17
205,0.375,64,41,3
206,0.375,64,23,4
207,0.375,64,64,16
208,0.375,64,63,40
209,0.375,64,22,5
210,0.375,64,48,6
211,0.375,64,24,6
212,0.375,64,50,24
213,0.375,64,64,25
214,0.375,64,34,23
215,0.375,64,15,6
216,0.375,64,64,63
217,0.375,64,64,17
218,0.375,64,64,8
219,0.375,64,21,5
220,0.375,64,64,36
221,0.375,64,19,11
222,0.375,64,64,18
223,0.375,64,25,11
224,0.375,64,6,3
225,0.375,64,64,24
226,0.375,64,64,10
227,0.375,64,44,24
228,0.375,64,19,4
229,0.375,64,23,3
230,0.375,64,64,44
231,0.375,64,14,10
232,0.375,64,15,4
233,0.375,64,64,6
234,0.375,64,64,54
235,0.375,64,58,20
236,0.375,64,29,16
237,0.375,64,64,34
238,0.375,64,14,6
239,0.375,64,63,7
240,0.375,64,64,21
241,0.375,64,64,61
242,0.375,64,29,6
243,0.375,64,32,10
244,0.375,64,30,13
245,0.375,64,64,4
246,0.375,64,23,12
247,0.375,64,64,40
248,0.375,64,64,3
249,0.375,64,18,3
