,lambd,p,k,k_mu
132,0.125,64,64,61
133,0.125,64,64,50
134,0.125,64,64,16
135,0.125,64,64,43
136,0.125,64,64,36
137,0.125,64,20,13
138,0.125,64,64,22
139,0.125,64,18,9
140,0.125,64,44,32
141,0.125,64,43,15
142,0.125,64,12,8
143,0.125,64,11,8
144,0.125,64,15,10
145,0.125,64,51,35
146,0.125,64,64,31
147,0.125,64,31,19
148,0.125,64,37,18
149,0.125,64,23,21
150,0.125,64,64,49
151,0.125,64,20,13
152,0.125,64,64,22
153,0.125,64,13,7
154,0.125,64,13,11
155,0.125,64,19,12
156,0.125,64,64,14
157,0.125,64,19,9
158,0.125,64,18,14
159,0.125,64,64,42
160,0.125,64,33,22
161,0.125,64,36,21
162,0.125,64,64,31
163,0.125,64,58,53
164,0.125,64,8,6
165,0.125,64,64,45
166,0.125,64,50,36
167,0.125,64,52,13
168,0.125,64,64,44
169,0.125,64,15,11
170,0.125,64,64,15
171,0.125,64,13,9
172,0.125,64,64,24
173,0.125,64,64,61
174,0.125,64,64,9
175,0.125,64,64,48
176,0.125,64,15,10
177,0.125,64,64,18
178,0.125,64,64,17
179,0.125,64,64,29
180,0.125,64,64,56
181,0.125,64,34,22
182,0.125,64,11,8
183,0.125,64,14,6
184,0.125,64,63,47
185,0.125,64,64,29
186,0.125,64,18,11
187,0.125,64,64,23
188,0.125,64,64,52
189,0.125,64,43,15
190,0.125,64,64,9
191,0.125,64,64,44
192,0.125,64,64,51
193,0.125,64,33,13
194,0.125,64,64,34
195,0.125,64,64,64
196,0.125,64,42,13
197,0.125,64,64,28
198,0.125,64,19,9
199,0.125,64,49,34
200,0.125,64,64,25
201,0.125,64,64,64
202,0.125,64,19,6
203,0.125,64,64,9
204,0.125,64,64,63
205,0.125,64,64,56
206,0.125,64,64,45
207,0.125,64,64,40
208,0.125,64,19,15
209,0.125,64,30,10
210,0.125,64,25,12
211,0.125,64,10,8
212,0.125,64,64,63
213,0.125,64,28,19
214,0.125,64,64,63
215,0.125,64,64,46
216,0.125,64,64,46
217,0.125,64,64,43
218,0.125,64,64,30
219,0.125,64,23,10
220,0.125,64,64,29
221,0.125,64,29,16
222,0.125,64,64,25
223,0.125,64,19,10
224,0.125,64,5,5
225,0.125,64,57,50
226,0.125,64,64,41
227,0.125,64,64,48
228,0.125,64,38,17
229,0.125,64,12,8
230,0.125,64,64,57
231,0.125,64,27,22
232,0.125,64,26,15
233,0.125,64,64,33
234,0.125,64,64,41
235,0.125,64,64,12
236,0.125,64,64,26
237,0.125,64,19,7
238,0.125,64,15,10
239,0.125,64,33,20
240,0.125,64,23,18
241,0.125,64,64,58
242,0.125,64,64,27
243,0.125,64,64,15
244,0.125,64,62,29
245,0.125,64,64,30
246,0.125,64,58,23
247,0.125,64,64,60
248,0.125,64,16,14
249,0.125,64,26,23
