,lambd,p,k,k_mu
135,0.125,64,64,23
136,0.125,64,62,32
137,0.125,64,14,11
138,0.125,64,26,17
139,0.125,64,12,11
140,0.125,64,33,21
141,0.125,64,64,19
142,0.125,64,12,10
143,0.125,64,13,11
144,0.125,64,13,9
145,0.125,64,23,15
146,0.125,64,64,28
147,0.125,64,13,10
148,0.125,64,29,17
149,0.125,64,64,32
150,0.125,64,64,64
151,0.125,64,12,10
152,0.125,64,64,59
153,0.125,64,16,11
154,0.125,64,33,17
155,0.125,64,16,9
156,0.125,64,17,11
157,0.125,64,14,11
158,0.125,64,16,12
159,0.125,64,64,22
160,0.125,64,9,7
161,0.125,64,33,18
162,0.125,64,64,23
163,0.125,64,39,28
164,0.125,64,16,9
165,0.125,64,64,62
166,0.125,64,47,20
167,0.125,64,64,10
168,0.125,64,60,20
169,0.125,64,13,10
170,0.125,64,64,45
171,0.125,64,8,5
172,0.125,64,15,11
173,0.125,64,64,42
174,0.125,64,30,14
175,0.125,64,64,40
176,0.125,64,9,8
177,0.125,64,64,9
178,0.125,64,64,34
179,0.125,64,43,34
180,0.125,64,64,56
181,0.125,64,17,10
182,0.125,64,11,7
183,0.125,64,12,9
184,0.125,64,64,30
185,0.125,64,64,42
186,0.125,64,18,11
187,0.125,64,64,44
188,0.125,64,30,13
189,0.125,64,42,30
190,0.125,64,43,14
191,0.125,64,15,8
192,0.125,64,64,42
193,0.125,64,50,15
194,0.125,64,29,9
195,0.125,64,35,20
196,0.125,64,13,11
197,0.125,64,36,24
198,0.125,64,9,7
199,0.125,64,37,10
200,0.125,64,64,44
201,0.125,64,64,31
202,0.125,64,43,38
203,0.125,64,64,37
204,0.125,64,61,50
205,0.125,64,64,17
206,0.125,64,52,23
207,0.125,64,64,39
208,0.125,64,63,9
209,0.125,64,0,0
210,0.125,64,51,33
211,0.125,64,25,10
212,0.125,64,64,37
213,0.125,64,13,24
214,0.125,64,64,47
215,0.125,64,28,19
216,0.125,64,64,24
217,0.125,64,34,20
218,0.125,64,31,19
219,0.125,64,31,9
220,0.125,64,64,51
221,0.125,64,24,17
222,0.125,64,64,41
223,0.125,64,14,7
224,0.125,64,8,7
225,0.125,64,64,22
226,0.125,64,64,34
227,0.125,64,64,47
228,0.125,64,18,14
229,0.125,64,20,14
230,0.125,64,64,63
231,0.125,64,45,33
232,0.125,64,26,11
233,0.125,64,64,22
234,0.125,64,64,64
235,0.125,64,64,53
236,0.125,64,45,31
237,0.125,64,11,13
238,0.125,64,11,10
239,0.125,64,64,17
240,0.125,64,64,16
241,0.125,64,64,29
242,0.125,64,29,13
243,0.125,64,42,17
244,0.125,64,29,20
245,0.125,64,64,50
246,0.125,64,24,18
247,0.125,64,64,30
248,0.125,64,9,8
249,0.125,64,13,9
