,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
14,14,1.0,64,16,587,587,587,587,587,1.0,1.0,1.0,1.0,32,32,30,5,0,24,22,23,3,1
15,15,1.0,64,16,975,708,975,708,975,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,3,3,3
16,16,1.0,64,16,889,889,889,889,889,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,3,20,3
17,17,1.0,64,16,774,774,774,774,774,1.0,1.0,1.0,1.0,8,0,0,0,1,8,3,4,21,3
18,18,1.0,64,16,138,138,138,138,138,1.0,1.0,1.0,1.0,32,32,25,6,0,32,32,30,6,0
19,19,1.0,64,16,956,956,956,956,956,1.0,1.0,1.0,1.0,8,2,4,21,3,16,13,13,7,1
20,20,1.0,64,16,569,569,569,569,569,1.0,1.0,1.0,1.0,8,4,6,13,3,24,18,20,5,3
21,21,1.0,64,16,214,214,214,214,214,1.0,1.0,1.0,1.0,16,15,16,4,1,8,7,8,10,1
22,22,1.0,64,16,97,97,97,97,97,1.0,1.0,1.0,1.0,8,1,4,2,2,32,32,25,5,0
23,23,1.0,64,16,919,919,919,919,919,1.0,1.0,1.0,1.0,8,4,7,14,3,16,8,11,10,3
24,24,1.0,64,16,213,213,213,213,213,1.0,1.0,1.0,1.0,32,32,32,6,0,32,32,32,5,0
25,25,1.0,64,16,233,233,198,233,198,1.0,1.0,1.0,1.0,8,0,0,0,1,8,3,5,15,4
26,26,1.0,64,16,489,489,489,489,489,1.0,1.0,1.0,1.0,8,1,5,12,5,8,7,8,10,1
27,27,1.0,64,16,465,465,588,465,588,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
28,28,1.0,64,16,118,118,118,118,118,1.0,1.0,1.0,1.0,8,3,4,18,2,24,19,20,4,2
29,29,1.0,64,16,675,675,458,675,458,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,4,3,3
30,30,1.0,64,16,327,327,952,327,952,1.0,1.0,1.0,1.0,8,0,0,0,1,16,7,13,10,3
31,31,1.0,64,16,784,695,695,695,695,1.0,1.0,1.0,1.0,8,3,5,16,3,8,7,8,9,1
32,32,1.0,64,16,190,190,190,190,190,1.0,1.0,1.0,1.0,16,8,11,7,1,16,14,16,5,1
33,33,1.0,64,16,545,545,545,545,545,1.0,1.0,1.0,1.0,8,4,6,16,2,16,10,10,6,1
34,34,1.0,64,16,506,506,506,506,506,1.0,1.0,1.0,1.0,32,32,28,8,0,32,32,32,4,0
35,35,1.0,64,16,480,480,480,480,480,1.0,1.0,1.0,1.0,16,11,16,5,1,8,7,8,10,1
36,36,1.0,64,16,133,133,133,133,133,1.0,1.0,1.0,1.0,8,4,6,14,3,8,3,6,16,4
37,37,1.0,64,16,886,886,886,886,886,1.0,1.0,1.0,1.0,24,20,21,6,1,32,32,32,5,0
38,38,1.0,64,16,967,877,762,877,762,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
39,39,1.0,64,16,643,772,629,772,629,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
40,40,1.0,64,16,562,529,529,529,529,1.0,1.0,1.0,1.0,8,2,3,22,3,8,1,1,1,1
41,41,1.0,64,16,396,396,396,396,396,1.0,1.0,1.0,1.0,8,1,2,3,3,32,27,29,5,1
42,42,1.0,64,16,570,570,570,570,570,1.0,1.0,1.0,1.0,16,15,16,5,1,32,27,30,3,1
43,43,1.0,64,16,690,690,690,690,690,1.0,1.0,1.0,1.0,8,1,1,1,1,16,7,9,11,3
44,44,1.0,64,16,902,902,688,902,688,1.0,1.0,1.0,1.0,8,0,0,0,1,8,4,6,16,3
45,45,1.0,64,16,5,6,33,6,33,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
46,46,1.0,64,16,914,914,914,914,914,1.0,1.0,1.0,1.0,8,0,0,0,1,32,25,32,6,1
47,47,1.0,64,16,801,801,801,801,801,1.0,1.0,1.0,1.0,8,2,6,20,3,8,7,8,10,1
48,48,1.0,64,16,149,149,149,149,149,1.0,1.0,1.0,1.0,8,7,8,10,1,32,24,32,6,1
49,49,1.0,64,16,828,828,828,828,828,1.0,1.0,1.0,1.0,24,20,23,5,1,32,32,26,3,0
50,50,1.0,64,16,965,965,965,965,965,1.0,1.0,1.0,1.0,32,32,28,7,0,32,32,32,4,0
51,51,1.0,64,16,902,902,418,902,418,1.0,1.0,1.0,1.0,8,1,2,5,3,24,17,19,6,2
52,52,1.0,64,16,962,962,962,962,962,1.0,1.0,1.0,1.0,16,14,16,5,2,24,21,24,4,1
53,53,1.0,64,16,599,410,410,410,410,1.0,1.0,1.0,1.0,8,3,7,18,3,8,3,5,18,3
54,54,1.0,64,16,654,609,436,609,436,1.0,1.0,1.0,1.0,8,0,0,0,1,16,8,11,9,4
55,55,1.0,64,16,709,477,709,477,709,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,1,2,2
56,56,1.0,64,16,532,532,532,532,532,1.0,1.0,1.0,1.0,8,5,8,12,3,24,18,18,6,1
57,57,1.0,64,16,706,706,706,706,706,1.0,1.0,1.0,1.0,8,1,3,14,5,8,4,8,15,3
58,58,1.0,64,16,975,975,975,975,975,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,2,2,2
59,59,1.0,64,16,933,933,933,933,933,1.0,1.0,1.0,1.0,16,14,15,5,2,16,12,16,6,1
60,60,1.0,64,16,171,171,171,171,171,1.0,1.0,1.0,1.0,8,4,7,16,2,8,6,8,13,2
61,61,1.0,64,16,597,597,597,597,597,1.0,1.0,1.0,1.0,8,3,8,16,2,24,21,21,4,1
62,62,1.0,64,16,528,528,528,528,528,1.0,1.0,1.0,1.0,32,32,32,5,0,32,32,31,5,0
63,63,1.0,64,16,752,752,823,752,823,1.0,1.0,1.0,1.0,8,0,0,0,1,8,6,8,10,1
64,64,1.0,64,16,269,269,269,269,269,1.0,1.0,1.0,1.0,8,6,8,13,2,8,6,6,11,1
65,65,1.0,64,16,282,281,281,281,281,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,3,5,4
66,66,1.0,64,16,799,747,776,747,776,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
67,67,1.0,64,16,289,289,289,289,289,1.0,1.0,1.0,1.0,8,6,7,11,2,32,29,29,6,1
68,68,1.0,64,16,942,942,942,942,942,1.0,1.0,1.0,1.0,8,0,0,0,1,16,9,10,9,2
69,69,1.0,64,16,937,937,937,937,937,1.0,1.0,1.0,1.0,16,11,15,7,3,16,14,15,6,2
70,70,1.0,64,16,924,924,924,924,924,1.0,1.0,1.0,1.0,32,32,32,4,0,32,32,27,6,0
71,71,1.0,64,16,705,705,547,705,547,1.0,1.0,1.0,1.0,8,0,0,0,1,16,14,15,6,2
72,72,1.0,64,16,202,202,202,202,202,1.0,1.0,1.0,1.0,32,32,27,6,0,32,32,32,6,0
73,73,1.0,64,16,618,653,469,653,469,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
74,74,1.0,64,16,278,274,335,274,335,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,3,4,3
75,75,1.0,64,16,583,583,583,583,583,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,3,7,3
76,76,1.0,64,16,419,419,419,419,419,1.0,1.0,1.0,1.0,8,1,0,1,1,8,5,7,11,3
77,77,1.0,64,16,84,84,84,84,84,1.0,1.0,1.0,1.0,32,32,25,6,0,32,32,26,4,0
78,78,1.0,64,16,688,688,688,688,688,1.0,1.0,1.0,1.0,8,7,8,10,1,16,12,13,7,3
79,79,1.0,64,16,351,351,351,351,351,1.0,1.0,1.0,1.0,32,32,31,6,0,32,32,27,5,0
80,80,1.0,64,16,806,806,806,806,806,1.0,1.0,1.0,1.0,8,1,3,12,4,8,7,8,11,1
81,81,1.0,64,16,884,972,853,972,853,1.0,1.0,1.0,1.0,8,0,0,0,1,8,3,6,16,3
82,82,1.0,64,16,145,145,145,145,145,1.0,1.0,1.0,1.0,32,32,30,17,0,32,32,31,34,0
83,83,1.0,64,16,335,335,230,335,230,1.0,1.0,1.0,1.0,8,0,0,0,1,24,18,19,4,1
84,84,1.0,64,16,633,633,633,633,633,1.0,1.0,1.0,1.0,8,2,4,21,2,8,4,8,15,3
85,85,1.0,64,16,360,360,360,360,360,1.0,1.0,1.0,1.0,8,0,0,0,1,8,2,3,23,2
86,86,1.0,64,16,715,715,715,715,715,1.0,1.0,1.0,1.0,8,2,5,20,5,16,9,9,9,1
87,87,1.0,64,16,78,78,78,78,78,1.0,1.0,1.0,1.0,32,32,31,7,0,32,32,25,5,0
88,88,1.0,64,16,935,935,935,935,935,1.0,1.0,1.0,1.0,32,32,32,6,0,32,27,27,6,1
89,89,1.0,64,16,171,171,171,171,171,1.0,1.0,1.0,1.0,8,4,8,14,4,8,4,7,14,4
90,90,1.0,64,16,603,603,603,603,603,1.0,1.0,1.0,1.0,8,2,3,22,3,8,6,7,13,2
91,91,1.0,64,16,389,389,389,389,389,1.0,1.0,1.0,1.0,16,10,16,6,2,32,28,28,5,1
92,92,1.0,64,16,370,370,370,370,370,1.0,1.0,1.0,1.0,32,32,31,4,0,32,32,32,6,0
93,93,1.0,64,16,449,449,449,449,449,1.0,1.0,1.0,1.0,24,16,16,5,1,16,13,16,6,1
94,94,1.0,64,16,572,572,572,572,572,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,2,8,4
95,95,1.0,64,16,60,61,60,61,60,1.0,1.0,1.0,1.0,8,6,8,11,1,8,0,0,0,1
96,96,1.0,64,16,779,779,779,779,779,1.0,1.0,1.0,1.0,16,14,16,7,1,32,32,32,4,0
97,97,1.0,64,16,347,347,347,347,347,1.0,1.0,1.0,1.0,32,32,25,4,0,32,32,31,6,0
98,98,1.0,64,16,370,370,370,370,370,1.0,1.0,1.0,1.0,32,32,29,5,0,32,32,27,6,0
99,99,1.0,64,16,690,690,730,690,730,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,2,3,2
100,100,1.0,64,16,910,909,910,909,910,1.0,1.0,1.0,1.0,8,0,0,0,1,8,4,6,16,3
101,101,1.0,64,16,365,365,365,365,365,1.0,1.0,1.0,1.0,32,32,32,4,0,32,32,27,6,0
102,102,1.0,64,16,162,162,263,162,263,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,0,2,2
103,103,1.0,64,16,837,970,837,970,837,1.0,1.0,1.0,1.0,8,0,0,0,1,8,2,3,22,2
104,104,1.0,64,16,603,603,603,603,603,1.0,1.0,1.0,1.0,8,1,5,15,4,16,13,13,6,1
105,105,1.0,64,16,286,286,286,286,286,1.0,1.0,1.0,1.0,32,32,30,6,0,32,32,31,5,0
106,106,1.0,64,16,264,264,264,264,264,1.0,1.0,1.0,1.0,32,32,32,5,0,32,32,26,6,0
107,107,1.0,64,16,747,604,747,604,747,1.0,1.0,1.0,1.0,16,14,15,6,2,8,0,0,0,1
108,108,1.0,64,16,649,649,649,649,649,1.0,1.0,1.0,1.0,32,32,29,6,0,32,32,30,5,0
109,109,1.0,64,16,486,486,486,486,486,1.0,1.0,1.0,1.0,32,32,29,4,0,32,32,27,6,0
110,110,1.0,64,16,512,512,512,512,512,1.0,1.0,1.0,1.0,8,2,5,20,3,16,6,11,10,3
111,111,1.0,64,16,828,828,828,828,828,1.0,1.0,1.0,1.0,8,0,0,0,1,8,2,4,20,3
112,112,1.0,64,16,955,955,955,955,955,1.0,1.0,1.0,1.0,8,2,3,19,2,32,32,32,5,0
113,113,1.0,64,16,680,680,680,680,680,1.0,1.0,1.0,1.0,8,2,4,19,4,8,5,7,14,2
114,114,1.0,64,16,893,893,622,893,622,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,3,4,3
115,115,1.0,64,16,385,385,385,385,385,1.0,1.0,1.0,1.0,8,4,6,16,2,16,11,16,6,3
116,116,1.0,64,16,965,965,965,965,965,1.0,1.0,1.0,1.0,8,1,6,14,3,16,13,16,6,1
117,117,1.0,64,16,609,609,609,609,609,1.0,1.0,1.0,1.0,8,2,6,19,3,8,7,8,10,1
118,118,1.0,64,16,131,131,131,131,131,1.0,1.0,1.0,1.0,32,32,26,5,0,32,32,26,5,0
119,119,1.0,64,16,717,717,511,717,511,1.0,1.0,1.0,1.0,8,0,0,0,1,8,6,8,11,1
120,120,1.0,64,16,819,598,766,598,766,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
121,121,1.0,64,16,870,870,870,870,870,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,3,2,2
122,122,1.0,64,16,237,237,237,237,237,1.0,1.0,1.0,1.0,8,2,8,17,4,32,21,25,8,1
123,123,1.0,64,16,562,974,974,974,974,1.0,1.0,1.0,1.0,8,6,8,11,2,8,0,0,0,1
124,124,1.0,64,16,48,48,48,48,48,1.0,1.0,1.0,1.0,32,32,30,8,0,32,32,32,5,0
125,125,1.0,64,16,979,975,975,975,975,1.0,1.0,1.0,1.0,8,2,8,18,2,24,17,24,6,2
126,126,1.0,64,16,834,834,834,834,834,1.0,1.0,1.0,1.0,16,12,16,6,1,16,10,16,7,1
127,127,1.0,64,16,709,748,893,748,893,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,3,3,3
128,128,1.0,64,16,109,109,109,109,109,1.0,1.0,1.0,1.0,16,15,16,5,1,32,32,32,6,0
129,129,1.0,64,16,511,511,511,511,511,1.0,1.0,1.0,1.0,8,1,3,6,2,8,2,6,16,3
130,130,1.0,64,16,778,778,778,778,778,1.0,1.0,1.0,1.0,8,5,8,12,2,8,4,6,15,2
131,131,1.0,64,16,521,521,521,521,521,1.0,1.0,1.0,1.0,32,32,32,6,0,16,15,16,5,1
132,132,1.0,64,16,996,996,996,996,996,1.0,1.0,1.0,1.0,8,2,7,17,2,8,1,3,12,5
133,133,1.0,64,16,827,827,891,827,891,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
134,134,1.0,64,16,241,241,241,241,241,1.0,1.0,1.0,1.0,32,32,32,6,0,32,32,32,5,0
135,135,1.0,64,16,700,700,144,700,144,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
136,136,1.0,64,16,635,826,826,826,826,1.0,1.0,1.0,1.0,8,7,8,11,1,8,5,8,12,2
137,137,1.0,64,16,388,388,388,388,388,1.0,1.0,1.0,1.0,32,32,29,8,0,32,32,32,5,0
138,138,1.0,64,16,124,124,79,124,79,1.0,1.0,1.0,1.0,8,0,0,0,1,8,2,5,21,4
139,139,1.0,64,16,468,468,468,468,468,1.0,1.0,1.0,1.0,8,6,8,9,1,32,32,32,4,0
140,140,1.0,64,16,774,774,676,774,676,1.0,1.0,1.0,1.0,8,0,0,0,1,16,15,15,5,1
141,141,1.0,64,16,662,662,662,662,662,1.0,1.0,1.0,1.0,8,1,2,3,3,8,2,2,20,1
142,142,1.0,64,16,682,682,682,682,682,1.0,1.0,1.0,1.0,32,32,32,7,0,32,32,31,6,0
143,143,1.0,64,16,591,591,591,591,591,1.0,1.0,1.0,1.0,8,6,7,11,2,16,11,14,6,4
144,144,1.0,64,16,941,941,941,941,941,1.0,1.0,1.0,1.0,32,32,31,5,0,32,32,27,5,0
145,145,1.0,64,16,51,51,51,51,51,1.0,1.0,1.0,1.0,8,5,8,12,3,16,10,16,7,2
146,146,1.0,64,16,75,450,75,450,75,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
147,147,1.0,64,16,136,136,136,136,136,1.0,1.0,1.0,1.0,32,32,27,5,0,32,32,22,3,0
148,148,1.0,64,16,182,182,182,182,182,1.0,1.0,1.0,1.0,8,7,8,9,1,32,23,31,5,2
149,149,1.0,64,16,901,901,901,901,901,1.0,1.0,1.0,1.0,8,1,2,12,3,16,10,11,7,2
150,150,1.0,64,16,41,41,41,41,41,1.0,1.0,1.0,1.0,32,32,32,4,0,32,32,29,6,0
151,151,1.0,64,16,289,289,289,289,289,1.0,1.0,1.0,1.0,8,7,8,9,1,32,32,25,4,0
152,152,1.0,64,16,19,19,19,19,19,1.0,1.0,1.0,1.0,8,1,1,2,2,8,2,4,21,4
153,153,1.0,64,16,924,924,924,924,924,1.0,1.0,1.0,1.0,24,15,21,5,2,32,32,32,5,0
154,154,1.0,64,16,516,431,431,431,431,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
155,155,1.0,64,16,258,258,258,258,258,1.0,1.0,1.0,1.0,32,32,28,5,0,32,32,27,5,0
156,156,1.0,64,16,976,976,976,976,976,1.0,1.0,1.0,1.0,8,3,7,18,2,8,7,8,10,1
157,157,1.0,64,16,754,485,485,485,485,1.0,1.0,1.0,1.0,8,1,8,11,5,16,10,13,8,2
158,158,1.0,64,16,791,791,791,791,791,1.0,1.0,1.0,1.0,32,32,27,6,0,32,32,32,6,0
159,159,1.0,64,16,675,436,817,436,817,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
160,160,1.0,64,16,317,317,317,317,317,1.0,1.0,1.0,1.0,32,32,32,5,0,32,32,29,4,0
161,161,1.0,64,16,261,261,261,261,261,1.0,1.0,1.0,1.0,8,6,6,11,1,32,23,30,6,2
162,162,1.0,64,16,124,124,389,124,389,1.0,1.0,1.0,1.0,8,0,0,0,1,8,3,6,19,4
163,163,1.0,64,16,667,529,529,529,529,1.0,1.0,1.0,1.0,8,1,3,9,5,8,5,8,13,2
164,164,1.0,64,16,170,221,221,221,221,1.0,1.0,1.0,1.0,32,32,28,5,0,32,32,26,4,0
165,165,1.0,64,16,257,257,222,257,222,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
166,166,1.0,64,16,418,767,767,767,767,1.0,1.0,1.0,1.0,8,0,0,0,1,8,2,3,21,2
167,167,1.0,64,16,108,116,793,116,793,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
168,168,1.0,64,16,185,185,185,185,185,1.0,1.0,1.0,1.0,16,9,16,8,1,24,21,24,4,1
169,169,1.0,64,16,746,746,746,746,746,1.0,1.0,1.0,1.0,32,32,30,7,0,32,32,32,5,0
170,170,1.0,64,16,528,528,528,528,528,1.0,1.0,1.0,1.0,8,6,8,10,1,8,1,2,3,2
171,171,1.0,64,16,107,107,107,107,107,1.0,1.0,1.0,1.0,32,32,28,7,0,32,32,32,6,0
172,172,1.0,64,16,578,982,578,982,578,1.0,1.0,1.0,1.0,8,7,8,11,1,8,1,2,4,4
173,173,1.0,64,16,674,674,674,674,674,1.0,1.0,1.0,1.0,8,1,2,9,2,8,3,8,17,3
174,174,1.0,64,16,240,241,241,241,241,1.0,1.0,1.0,1.0,8,7,8,11,1,8,6,8,10,2
175,175,1.0,64,16,478,478,742,478,742,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
176,176,1.0,64,16,922,922,918,922,918,1.0,1.0,1.0,1.0,8,0,0,0,1,32,31,31,4,1
177,177,1.0,64,16,905,905,789,905,789,1.0,1.0,1.0,1.0,8,1,0,2,2,8,1,3,17,4
178,178,1.0,64,16,50,50,50,50,50,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,5,5,4
179,179,1.0,64,16,463,738,738,738,738,1.0,1.0,1.0,1.0,8,1,3,5,5,8,2,5,21,3
180,180,1.0,64,16,256,256,256,256,256,1.0,1.0,1.0,1.0,8,5,7,12,3,8,6,8,11,2
181,181,1.0,64,16,507,695,695,695,695,1.0,1.0,1.0,1.0,32,32,26,5,0,32,32,32,4,0
182,182,1.0,64,16,392,392,392,392,392,1.0,1.0,1.0,1.0,32,32,24,4,0,32,32,28,6,0
183,183,1.0,64,16,884,884,884,884,884,1.0,1.0,1.0,1.0,32,32,32,6,0,32,32,29,7,0
184,184,1.0,64,16,714,679,714,679,714,1.0,1.0,1.0,1.0,8,6,8,13,2,8,1,3,5,3
185,185,1.0,64,16,47,71,793,71,793,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
186,186,1.0,64,16,271,271,271,271,271,1.0,1.0,1.0,1.0,32,32,22,6,0,32,32,32,4,0
187,187,1.0,64,16,136,136,136,136,136,1.0,1.0,1.0,1.0,24,19,22,3,1,32,32,31,5,0
188,188,1.0,64,16,274,274,274,274,274,1.0,1.0,1.0,1.0,8,0,0,0,1,8,4,6,16,3
189,189,1.0,64,16,188,188,188,188,188,1.0,1.0,1.0,1.0,8,5,7,14,3,8,1,5,13,4
190,190,1.0,64,16,210,210,210,210,210,1.0,1.0,1.0,1.0,8,5,5,13,1,16,13,15,5,3
191,191,1.0,64,16,349,349,348,349,348,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,4,13,4
192,192,1.0,64,16,262,262,262,262,262,1.0,1.0,1.0,1.0,8,6,8,12,1,16,12,16,6,3
193,193,1.0,64,16,171,171,171,171,171,1.0,1.0,1.0,1.0,8,0,0,0,1,8,3,4,18,2
194,194,1.0,64,16,20,20,20,20,20,1.0,1.0,1.0,1.0,32,32,32,8,0,32,32,30,3,0
195,195,1.0,64,16,421,421,421,421,421,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
196,196,1.0,64,16,506,506,429,506,429,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,0,2,2
197,197,1.0,64,16,366,366,366,366,366,1.0,1.0,1.0,1.0,8,1,6,14,4,24,20,24,4,2
198,198,1.0,64,16,508,508,508,508,508,1.0,1.0,1.0,1.0,32,32,26,8,0,32,32,32,7,0
199,199,1.0,64,16,984,984,984,984,984,1.0,1.0,1.0,1.0,32,32,30,4,0,32,32,32,4,0
200,200,1.0,64,16,456,456,456,456,456,1.0,1.0,1.0,1.0,8,0,0,0,1,32,23,32,5,1
201,201,1.0,64,16,921,921,921,921,921,1.0,1.0,1.0,1.0,8,0,0,0,1,8,2,4,20,4
202,202,1.0,64,16,2,2,2,2,2,1.0,1.0,1.0,1.0,8,6,8,10,1,32,32,30,5,0
203,203,1.0,64,16,328,991,295,991,295,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,5,9,3
204,204,1.0,64,16,792,792,695,792,695,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,2,5,2
205,205,1.0,64,16,561,583,561,583,561,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,4,3,2
206,206,1.0,64,16,503,503,503,503,503,1.0,1.0,1.0,1.0,32,32,28,5,0,32,32,31,5,0
207,207,1.0,64,16,745,622,622,622,622,1.0,1.0,1.0,1.0,16,9,12,10,3,8,0,0,0,1
208,208,1.0,64,16,303,303,303,303,303,1.0,1.0,1.0,1.0,16,15,16,5,1,16,13,15,6,1
209,209,1.0,64,16,111,111,111,111,111,1.0,1.0,1.0,1.0,16,11,15,6,2,32,21,22,5,2
210,210,1.0,64,16,996,996,996,996,996,1.0,1.0,1.0,1.0,24,15,19,5,2,16,11,12,7,1
211,211,1.0,64,16,891,891,891,891,891,1.0,1.0,1.0,1.0,32,32,29,9,0,32,32,32,17,0
212,212,1.0,64,16,504,750,797,750,797,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,0,2,2
213,213,1.0,64,16,908,404,404,404,404,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
214,214,1.0,64,16,348,348,348,348,348,1.0,1.0,1.0,1.0,32,32,30,5,0,32,32,32,4,0
215,215,1.0,64,16,702,702,702,702,702,1.0,1.0,1.0,1.0,8,0,0,0,1,32,29,31,4,2
216,216,1.0,64,16,681,620,620,620,620,1.0,1.0,1.0,1.0,8,1,3,13,3,8,2,3,23,2
217,217,1.0,64,16,702,702,602,702,602,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
218,218,1.0,64,16,603,603,603,603,603,1.0,1.0,1.0,1.0,8,5,8,12,3,16,14,16,5,1
219,219,1.0,64,16,206,206,206,206,206,1.0,1.0,1.0,1.0,16,11,13,8,2,8,5,7,13,2
220,220,1.0,64,16,703,402,402,402,402,1.0,1.0,1.0,1.0,8,1,2,24,3,8,0,0,0,1
221,221,1.0,64,16,561,561,561,561,561,1.0,1.0,1.0,1.0,32,32,24,6,0,32,32,28,5,0
222,222,1.0,64,16,893,748,748,748,748,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
223,223,1.0,64,16,36,37,37,37,37,1.0,1.0,1.0,1.0,32,32,26,7,0,32,32,30,6,0
224,224,1.0,64,16,694,694,694,694,694,1.0,1.0,1.0,1.0,32,32,19,8,0,32,32,32,20,0
225,225,1.0,64,16,942,964,964,964,964,1.0,1.0,1.0,1.0,16,7,14,10,3,16,9,13,8,2
226,226,1.0,64,16,961,961,961,961,961,1.0,1.0,1.0,1.0,8,2,3,24,2,8,2,4,23,3
227,227,1.0,64,16,561,410,410,410,410,1.0,1.0,1.0,1.0,8,0,0,0,1,8,1,2,4,2
228,228,1.0,64,16,378,378,378,378,378,1.0,1.0,1.0,1.0,32,32,21,5,0,32,32,32,6,0
229,229,1.0,64,16,61,61,61,61,61,1.0,1.0,1.0,1.0,8,6,8,10,1,24,18,18,4,1
230,230,1.0,64,16,807,608,608,608,608,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
231,231,1.0,64,16,523,523,523,523,523,1.0,1.0,1.0,1.0,8,3,5,15,3,32,32,32,4,0
232,232,1.0,64,16,85,85,85,85,85,1.0,1.0,1.0,1.0,32,32,18,5,0,32,32,28,5,0
233,233,1.0,64,16,26,26,26,26,26,1.0,1.0,1.0,1.0,32,32,25,6,0,32,32,32,6,0
234,234,1.0,64,16,999,854,854,854,854,1.0,1.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
