,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
74,74,0.5,28,7,2,2,2,2,2,0.75,1.0,1.0,1.0,14,14,14,7,0,14,14,13,7,0
75,75,0.5,33,9,1,2,2,2,2,0.0625,0.1875,0.5625,1.0,4,0,0,0,1,4,0,0,0,1
76,76,0.5,17,5,1,1,1,1,1,0.25,1.0,1.0,1.0,8,8,8,9,0,8,8,8,13,0
77,77,0.5,28,7,1,2,1,2,1,1.0,0.125,1.0,1.0,3,0,0,0,1,10,9,10,10,1
78,78,0.5,18,5,2,2,2,2,2,0.75,0.875,1.0,1.0,9,9,9,10,0,9,9,8,10,0
79,79,0.5,19,5,2,2,2,2,2,0.5,0.625,1.0,1.0,4,3,4,17,1,4,3,4,21,1
80,80,0.5,23,6,2,2,2,2,2,1.0,0.875,1.0,1.0,11,11,9,9,0,11,11,11,7,0
81,81,0.5,24,6,2,2,2,2,2,1.0,1.0,1.0,1.0,12,12,12,8,0,12,12,11,7,0
82,82,0.5,29,8,2,2,2,2,2,1.0,0.625,1.0,1.0,14,14,14,9,0,14,14,14,6,0
83,83,0.5,28,7,0,0,0,0,0,0.625,1.0,1.0,1.0,14,14,14,7,0,14,14,13,7,0
84,84,0.5,31,8,1,1,1,1,1,0.5,0.625,0.75,1.0,3,0,0,0,1,3,0,0,0,1
85,85,0.5,18,5,1,1,1,1,1,1.0,1.0,1.0,1.0,9,9,8,14,0,9,9,9,10,0
86,86,0.5,30,8,1,2,1,2,1,0.25,0.5,0.1875,1.0,3,0,0,0,1,3,1,0,1,1
87,87,0.5,25,7,1,1,2,1,1,0.75,0.375,0.875,1.0,3,0,0,0,1,6,3,4,18,3
88,88,0.5,37,10,2,2,2,2,2,0.6875,0.375,1.0,1.0,18,18,17,6,0,18,18,18,4,0
89,89,0.5,24,6,2,2,2,2,2,1.0,1.0,1.0,1.0,12,12,9,8,0,12,12,12,7,0
90,90,0.5,25,7,0,0,0,0,0,0.25,0.3125,1.0,1.0,3,2,3,23,1,3,1,3,5,2
91,91,0.5,38,10,1,2,1,1,1,0.25,0.0,0.125,1.0,4,0,0,0,1,4,0,0,0,1
92,92,0.5,12,3,1,1,1,1,2,0.125,0.0,1.0,1.0,1,0,0,0,1,1,0,0,0,1
93,93,0.5,22,6,1,1,1,1,1,0.625,0.375,1.0,1.0,11,11,11,9,0,11,11,11,8,0
94,94,0.5,26,7,1,0,0,0,0,0.3125,0.625,1.0,1.0,13,13,13,8,0,13,13,13,8,0
95,95,0.5,40,10,2,1,2,1,2,0.125,0.3125,0.125,1.0,5,0,0,0,1,5,0,0,0,1
96,96,0.5,30,8,0,2,1,2,1,0.125,1.0,0.0625,1.0,3,0,0,0,1,3,0,0,0,1
97,97,0.5,27,7,1,1,1,1,1,1.0,1.0,1.0,1.0,13,13,10,10,0,13,13,13,6,0
98,98,0.5,28,7,1,1,1,1,1,0.75,0.75,1.0,1.0,7,4,7,11,1,14,13,13,6,1
99,99,0.5,18,5,2,2,2,2,2,0.375,1.0,1.0,1.0,9,9,9,9,0,9,9,7,9,0
100,100,0.5,42,11,2,2,2,2,2,1.0,1.0,1.0,1.0,21,21,21,5,0,21,21,21,6,0
101,101,0.5,36,9,1,1,1,1,1,1.0,0.875,1.0,1.0,18,18,16,5,0,18,18,18,4,0
102,102,0.5,15,4,1,1,1,1,1,0.75,1.0,1.0,1.0,7,7,7,18,0,7,7,7,13,0
103,103,0.5,28,7,2,1,1,1,1,0.625,1.0,1.0,1.0,3,2,3,22,1,3,1,1,1,1
104,104,0.5,24,6,1,1,1,2,1,0.0,0.625,0.125,1.0,3,0,0,0,1,3,0,0,0,1
105,105,0.5,32,8,2,2,2,2,2,0.5,1.0,1.0,1.0,16,16,16,6,0,16,16,16,4,0
106,106,0.5,54,14,0,0,0,0,0,1.0,0.625,1.0,1.0,27,27,23,6,0,27,27,27,4,0
107,107,0.5,25,7,1,1,1,1,1,1.0,1.0,1.0,1.0,12,12,11,9,0,12,12,12,7,0
108,108,0.5,28,7,1,2,0,0,0,0.25,0.3125,1.0,1.0,3,1,2,7,2,3,1,0,1,1
109,109,0.5,31,8,1,1,1,1,1,0.5625,0.0,0.5,1.0,3,0,0,0,1,3,2,3,22,1
110,110,0.5,32,8,2,2,2,2,2,0.375,0.625,1.0,1.0,16,16,16,6,0,16,16,16,6,0
111,111,0.5,34,9,2,1,2,2,2,0.0,1.0,1.0,1.0,17,17,16,6,0,17,17,16,5,0
112,112,0.5,33,9,2,1,1,1,1,0.75,0.75,1.0,1.0,4,1,0,2,2,4,0,0,0,1
113,113,0.5,25,7,2,2,2,2,2,0.75,0.875,1.0,1.0,12,12,12,7,0,12,12,11,8,0
114,114,0.5,31,8,1,1,1,1,1,1.0,0.25,1.0,1.0,3,0,0,0,1,11,10,11,8,1
115,115,0.5,20,5,2,2,2,2,2,1.0,1.0,1.0,1.0,10,10,10,11,0,10,10,10,8,0
116,116,0.5,19,5,1,2,1,2,1,0.375,1.0,0.625,1.0,4,2,2,24,2,2,0,0,0,1
117,117,0.5,29,8,0,0,0,0,0,0.375,0.375,1.0,1.0,14,14,14,7,0,14,14,14,7,0
118,118,0.5,21,6,2,2,2,2,2,0.1875,0.25,1.0,1.0,2,0,0,0,1,2,1,0,1,1
119,119,0.5,41,11,1,1,2,1,2,0.75,1.0,0.75,1.0,5,2,3,21,2,5,2,5,22,1
120,120,0.5,29,8,2,2,2,2,2,0.125,0.625,1.0,1.0,7,6,7,12,1,7,4,5,15,2
121,121,0.5,19,5,1,1,1,1,1,0.875,0.875,1.0,1.0,9,9,9,11,0,9,9,9,10,0
122,122,0.5,29,8,0,0,0,0,0,0.75,0.875,1.0,1.0,14,14,11,8,0,14,14,14,6,0
123,123,0.5,34,9,1,1,1,1,1,1.0,1.0,1.0,1.0,4,3,3,18,1,17,12,15,6,2
124,124,0.5,30,8,2,1,1,2,1,0.0,0.375,0.25,1.0,3,0,0,0,1,3,0,0,0,1
125,125,0.5,33,9,2,2,2,2,2,0.125,0.625,1.0,1.0,16,16,16,5,0,16,16,16,6,0
126,126,0.5,31,8,2,2,2,2,2,1.0,1.0,1.0,1.0,15,15,14,6,0,15,15,15,5,0
127,127,0.5,23,6,1,1,1,1,1,1.0,0.875,1.0,1.0,11,11,10,9,0,11,11,11,7,0
128,128,0.5,44,11,0,0,0,0,0,0.5,0.25,1.0,1.0,5,2,3,20,2,5,3,4,18,2
129,129,0.5,23,6,1,1,1,1,1,0.125,1.0,0.375,1.0,5,3,5,20,2,2,0,0,0,1
130,130,0.5,25,7,2,2,2,2,2,1.0,1.0,1.0,1.0,12,12,12,11,0,12,12,12,7,0
131,131,0.5,29,8,2,1,2,2,2,0.0,0.375,1.0,1.0,14,10,14,8,2,10,7,10,8,1
132,132,0.5,34,9,2,2,2,2,2,1.0,1.0,1.0,1.0,17,17,13,7,0,17,17,17,5,0
133,133,0.5,31,8,2,2,2,2,2,0.6875,0.875,1.0,1.0,7,5,5,12,1,11,9,10,8,2
134,134,0.5,38,10,1,1,1,1,1,0.75,1.0,1.0,1.0,4,0,0,0,1,9,8,9,10,1
135,135,0.5,12,3,1,1,1,1,1,1.0,1.0,1.0,1.0,6,6,5,13,0,6,6,6,16,0
136,136,0.5,23,6,1,1,1,1,1,0.625,0.75,0.875,1.0,2,0,0,0,1,2,1,2,4,1
137,137,0.5,29,8,1,1,2,1,1,0.625,0.375,1.0,1.0,3,0,0,0,1,3,2,3,22,1
138,138,0.5,24,6,1,2,1,1,1,0.0625,0.75,0.3125,1.0,3,1,0,2,2,3,0,0,0,1
139,139,0.5,33,9,2,2,2,2,2,1.0,1.0,1.0,1.0,16,16,15,10,0,16,16,16,5,0
140,140,0.5,27,7,2,1,1,1,1,0.5,0.625,0.875,1.0,3,2,3,22,1,6,3,4,20,2
141,141,0.5,7,2,2,2,1,2,2,0.625,0.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,142,0.5,41,11,1,1,1,1,1,0.0,0.5,0.0,1.0,5,0,0,0,1,5,0,0,0,1
143,143,0.5,36,9,2,2,2,2,2,1.0,0.5,1.0,1.0,4,2,4,18,2,13,11,13,8,1
144,144,0.5,27,7,2,2,2,2,2,1.0,0.875,1.0,1.0,13,13,11,6,0,13,13,13,6,0
145,145,0.5,17,5,2,2,2,2,2,0.625,0.25,1.0,1.0,8,8,8,9,0,8,8,7,10,0
146,146,0.5,34,9,1,1,1,1,1,0.25,0.75,0.875,1.0,4,3,3,20,1,4,0,0,0,1
147,147,0.5,29,8,1,1,1,1,1,0.5,0.375,1.0,1.0,3,1,2,7,2,7,5,6,15,2
148,148,0.5,22,6,2,2,1,2,2,0.625,0.0,1.0,1.0,11,11,11,9,0,11,11,9,8,0
149,149,0.5,57,15,1,1,2,1,1,0.5,0.875,0.0,1.0,7,1,0,1,1,7,1,5,20,5
150,150,0.5,29,8,1,2,1,2,1,0.625,0.75,0.375,1.0,3,0,0,0,1,3,1,3,17,2
151,151,0.5,37,10,0,0,0,0,0,0.875,0.0,1.0,1.0,18,18,16,6,0,18,18,18,4,0
152,152,0.5,27,7,2,2,2,2,2,0.875,0.25,1.0,1.0,13,13,12,9,0,13,13,13,6,0
153,153,0.5,31,8,1,1,1,1,1,0.625,0.625,1.0,1.0,15,15,13,8,0,15,15,15,5,0
154,154,0.5,28,7,1,1,2,1,1,0.375,0.625,0.25,1.0,3,0,0,0,1,3,0,0,0,1
155,155,0.5,30,8,1,2,2,2,2,0.625,0.875,1.0,1.0,15,15,15,7,0,15,15,12,5,0
156,156,0.5,18,5,1,1,1,1,1,1.0,0.5,1.0,1.0,9,9,8,11,0,9,9,9,9,0
157,157,0.5,35,9,2,2,1,1,1,0.1875,0.5,0.0,1.0,4,0,0,0,1,4,0,0,0,1
158,158,0.5,36,9,1,1,1,1,1,0.5,1.0,0.5,1.0,18,9,14,9,2,18,15,15,5,1
159,159,0.5,34,9,1,1,1,1,1,1.0,0.375,1.0,1.0,17,17,15,7,0,17,17,17,5,0
160,160,0.5,35,9,1,0,2,0,0,0.875,0.0625,1.0,1.0,4,0,0,0,1,8,3,3,21,1
161,161,0.5,30,8,1,1,1,1,1,0.0,0.0,0.75,1.0,3,0,0,0,1,3,0,0,0,1
162,162,0.5,24,6,2,2,2,2,2,1.0,0.875,1.0,1.0,12,12,11,9,0,12,12,12,7,0
163,163,0.5,15,4,1,1,0,0,0,0.0625,0.5,0.125,1.0,1,0,0,0,1,1,0,0,0,1
164,164,0.5,40,10,1,1,1,1,1,0.75,0.0,0.75,1.0,5,0,0,0,1,5,4,5,16,1
165,165,0.5,32,8,0,0,0,0,0,0.5,0.625,1.0,1.0,8,6,6,14,1,4,3,4,20,1
166,166,0.5,31,8,1,1,1,1,1,1.0,0.0,1.0,1.0,3,0,0,0,1,7,6,7,12,1
167,167,0.5,29,8,1,1,1,1,1,1.0,0.0,1.0,1.0,3,2,3,19,1,14,14,14,6,0
168,168,0.5,25,7,1,1,1,1,1,1.0,1.0,1.0,1.0,12,12,11,7,0,12,12,12,7,0
169,169,0.5,26,7,1,1,1,1,1,0.875,1.0,1.0,1.0,13,13,12,9,0,13,13,13,7,0
170,170,0.5,28,7,0,0,0,0,0,0.875,0.625,1.0,1.0,14,14,13,6,0,14,14,14,4,0
171,171,0.5,32,8,2,2,2,2,2,0.8125,0.625,1.0,1.0,16,16,13,5,0,16,16,14,4,0
172,172,0.5,31,8,1,1,1,1,1,0.0,1.0,1.0,1.0,3,1,1,1,1,3,0,0,0,1
173,173,0.5,28,7,0,0,0,0,0,1.0,0.0625,1.0,1.0,14,14,11,8,0,14,14,14,6,0
174,174,0.5,24,6,1,2,2,2,2,0.5,1.0,1.0,1.0,12,12,12,6,0,12,12,12,10,0
175,175,0.5,36,9,0,0,0,0,0,0.6875,0.875,1.0,1.0,18,18,17,5,0,18,18,18,6,0
176,176,0.5,32,8,2,2,2,2,2,1.0,1.0,1.0,1.0,16,16,16,7,0,16,16,16,4,0
177,177,0.5,29,8,0,0,0,0,0,0.875,0.875,1.0,1.0,14,14,14,5,0,14,14,13,6,0
178,178,0.5,27,7,2,1,1,1,1,0.625,0.75,1.0,1.0,3,1,2,3,2,6,3,4,20,2
179,179,0.5,44,11,1,1,1,1,1,0.375,1.0,0.5,1.0,5,0,0,0,1,5,3,3,21,2
180,180,0.5,36,9,1,1,1,1,1,1.0,1.0,1.0,1.0,4,1,3,14,3,13,11,13,7,2
181,181,0.5,30,8,1,2,2,2,2,0.875,0.25,1.0,1.0,7,5,7,14,2,11,6,7,14,1
182,182,0.5,24,6,2,1,2,2,2,0.0,0.125,0.25,1.0,3,0,0,0,1,3,0,0,0,1
183,183,0.5,37,10,2,2,2,2,2,1.0,0.75,1.0,1.0,18,18,17,5,0,18,18,18,6,0
184,184,0.5,26,7,2,2,2,2,2,1.0,1.0,1.0,1.0,13,13,9,8,0,13,13,13,6,0
185,185,0.5,24,6,1,1,1,1,1,1.0,0.0,1.0,1.0,3,0,0,0,1,6,5,5,14,1
186,186,0.5,17,5,1,1,1,1,1,0.5,0.125,0.625,1.0,2,0,0,0,1,2,1,2,2,1
187,187,0.5,25,7,2,2,2,2,2,1.0,1.0,1.0,1.0,12,12,8,11,0,12,12,12,7,0
188,188,0.5,18,5,1,1,1,1,1,1.0,0.375,1.0,1.0,9,9,7,10,0,9,9,9,8,0
189,189,0.5,35,9,2,2,2,2,2,0.625,1.0,1.0,1.0,17,17,17,5,0,17,17,16,5,0
190,190,0.5,37,10,2,1,1,1,1,1.0,0.75,1.0,1.0,9,4,6,15,2,9,8,9,10,1
191,191,0.5,20,5,2,2,2,2,2,1.0,1.0,1.0,1.0,10,10,9,11,0,10,10,10,9,0
192,192,0.5,27,7,2,2,2,2,2,0.4375,0.6875,1.0,1.0,6,3,3,21,1,6,3,3,21,1
193,193,0.5,20,5,2,2,2,2,2,0.875,0.875,1.0,1.0,10,10,9,9,0,10,10,10,9,0
194,194,0.5,26,7,1,1,1,1,1,1.0,0.375,1.0,1.0,3,0,0,0,1,13,10,11,9,1
195,195,0.5,29,8,2,2,2,2,2,0.25,1.0,1.0,1.0,14,14,13,5,0,14,14,12,5,0
196,196,0.5,28,7,1,2,2,2,2,0.5,0.875,0.375,1.0,3,0,0,0,1,3,2,3,20,1
197,197,0.5,31,8,2,2,2,2,2,0.5,1.0,1.0,1.0,15,15,14,5,0,15,15,15,6,0
198,198,0.5,30,8,1,2,2,2,2,0.625,0.625,0.625,1.0,3,2,2,22,1,3,1,3,3,2
199,199,0.5,28,7,2,1,1,1,1,0.0,0.625,0.75,1.0,3,1,2,6,2,3,2,3,22,1
200,200,0.5,22,6,2,2,2,2,2,0.5,1.0,1.0,1.0,11,11,11,10,0,11,11,10,7,0
201,201,0.5,27,7,0,0,2,0,0,0.25,0.375,1.0,1.0,3,0,0,0,1,10,8,8,11,1
202,202,0.5,35,9,2,2,2,2,2,0.375,0.125,1.0,1.0,17,17,17,4,0,13,9,9,9,1
203,203,0.5,29,8,0,0,0,0,0,0.25,0.25,1.0,1.0,3,0,0,0,1,3,0,0,0,1
204,204,0.5,20,5,2,2,2,2,2,0.875,1.0,1.0,1.0,10,10,10,7,0,10,10,9,10,0
205,205,0.5,48,12,2,2,1,2,1,0.875,0.125,0.5,1.0,6,0,0,0,1,6,2,5,21,3
206,206,0.5,33,9,2,2,1,2,2,0.25,0.0,0.75,1.0,4,0,0,0,1,4,0,0,0,1
207,207,0.5,17,5,2,2,2,2,2,1.0,1.0,1.0,1.0,8,8,8,12,0,8,8,8,11,0
208,208,0.5,42,11,1,1,1,1,1,0.8125,0.5625,0.75,1.0,5,2,5,22,2,10,6,10,13,1
209,209,0.5,33,9,0,0,0,0,0,0.875,0.5,1.0,1.0,8,4,7,13,4,8,5,6,13,2
210,210,0.5,34,9,1,1,1,1,1,0.0625,0.25,0.375,1.0,4,0,0,0,1,4,1,0,2,2
211,211,0.5,39,10,2,2,2,2,2,1.0,1.0,1.0,1.0,19,19,15,5,0,19,19,19,4,0
212,212,0.5,33,9,2,2,2,2,2,0.375,0.875,1.0,1.0,16,16,15,5,0,16,16,15,6,0
213,213,0.5,27,7,1,1,1,1,1,0.3125,1.0,0.625,1.0,3,0,0,0,1,3,0,0,0,1
214,214,0.5,12,3,1,1,1,1,1,0.25,1.0,0.25,1.0,3,1,2,2,2,3,1,2,7,2
215,215,0.5,26,7,1,1,1,1,1,0.625,1.0,1.0,1.0,6,4,5,15,2,3,2,2,23,1
216,216,0.5,38,10,0,2,1,2,1,0.5625,0.625,0.25,1.0,4,0,0,0,1,4,3,4,19,1
217,217,0.5,28,7,2,2,2,2,2,0.625,0.875,1.0,1.0,10,9,10,7,1,7,6,7,10,1
218,218,0.5,31,8,2,2,2,2,2,0.875,1.0,1.0,1.0,15,15,14,6,0,15,15,15,6,0
219,219,0.5,27,7,1,1,1,1,1,0.125,0.75,1.0,1.0,3,1,3,4,2,3,2,3,24,1
220,220,0.5,49,13,1,1,1,1,1,0.5,0.5625,1.0,1.0,6,0,0,0,1,12,11,11,8,1
221,221,0.5,32,8,1,1,2,1,2,0.375,0.125,0.25,1.0,4,0,0,0,1,4,1,3,8,3
222,222,0.5,16,4,1,0,0,0,0,0.125,0.0,1.0,1.0,4,2,2,21,1,2,0,0,0,1
223,223,0.5,42,11,0,1,0,0,0,0.25,0.125,0.875,1.0,5,0,0,0,1,5,1,2,3,2
224,224,0.5,24,6,2,2,2,2,2,0.375,1.0,1.0,1.0,12,12,12,7,0,12,12,12,7,0
225,225,0.5,34,9,2,2,1,2,1,0.6875,0.0,0.0625,1.0,4,0,0,0,1,4,2,4,22,1
226,226,0.5,34,9,2,1,1,1,1,1.0,0.875,1.0,1.0,17,17,16,6,0,17,17,17,4,0
227,227,0.5,18,5,1,2,2,2,2,0.75,1.0,1.0,1.0,9,9,9,9,0,9,9,8,10,0
228,228,0.5,36,9,1,0,0,0,0,0.875,0.875,1.0,1.0,13,9,12,7,3,9,7,9,10,2
229,229,0.5,26,7,1,1,2,1,2,0.75,0.5,0.0,1.0,6,3,4,21,2,6,3,3,23,3
230,230,0.5,23,6,1,1,1,1,1,0.4375,1.0,0.5,1.0,5,3,4,21,2,5,2,3,20,2
231,231,0.5,36,9,1,0,0,0,0,0.625,0.875,1.0,1.0,4,3,4,18,1,9,6,7,12,2
232,232,0.5,28,7,1,1,1,1,1,0.875,0.75,0.75,1.0,3,1,0,1,1,14,10,10,8,1
233,233,0.5,27,7,1,1,1,1,1,0.5,1.0,1.0,1.0,13,13,13,5,0,13,13,11,6,0
