,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
28,28,0.125,28,7,2,1,1,1,2,0.25,0.625,0.0,1.0,3,0,0,0,1,3,0,0,0,1
29,29,0.125,38,10,2,2,2,2,2,0.125,0.125,1.0,1.0,19,19,16,5,0,19,19,19,6,0
30,30,0.125,16,4,2,1,1,2,2,0.0,0.25,1.0,1.0,8,8,8,11,0,8,8,6,10,0
31,31,0.125,25,7,1,1,1,1,1,0.5,0.75,0.875,1.0,3,2,2,21,1,9,7,8,11,2
32,32,0.125,24,6,1,1,1,1,1,0.5,1.0,0.875,1.0,3,2,3,21,1,9,8,8,8,1
33,33,0.125,16,4,2,1,1,2,2,0.25,0.5,1.0,1.0,4,3,3,23,1,2,0,0,0,1
34,34,0.125,26,7,2,1,1,2,2,0.0,0.0,1.0,1.0,13,13,13,7,0,13,13,11,7,0
35,35,0.125,29,8,1,1,1,1,1,0.875,0.625,1.0,1.0,14,14,13,6,0,14,14,14,5,0
36,36,0.125,42,11,2,2,2,2,2,0.375,0.125,0.75,1.0,5,0,0,0,1,5,1,3,7,4
37,37,0.125,30,8,1,1,1,1,1,0.5,1.0,0.75,1.0,15,15,13,8,0,15,15,15,5,0
38,38,0.125,36,9,0,2,1,0,0,0.3125,0.1875,1.0,1.0,4,0,0,0,1,4,2,4,21,2
39,39,0.125,36,9,1,1,1,1,1,0.75,0.25,1.0,1.0,18,18,12,5,0,18,18,18,4,0
40,40,0.125,36,9,1,2,1,1,1,0.125,0.25,1.0,1.0,4,0,0,0,1,4,0,0,0,1
41,41,0.125,31,8,1,1,1,1,1,0.5,1.0,0.75,1.0,3,1,3,5,2,7,4,7,14,2
42,42,0.125,27,7,2,2,1,2,2,0.5,0.0,1.0,1.0,13,13,13,9,0,13,13,13,7,0
43,43,0.125,27,7,1,1,1,1,2,0.5,0.25,0.375,1.0,3,0,0,0,1,6,3,5,20,3
44,44,0.125,58,15,1,2,1,2,2,0.0625,0.0,1.0,1.0,7,1,1,2,2,7,0,0,0,1
45,45,0.125,20,5,1,1,1,2,2,0.0,0.375,0.625,1.0,5,3,4,21,2,2,0,0,0,1
46,46,0.125,36,9,0,1,1,0,0,0.5,0.75,1.0,1.0,18,9,17,5,1,18,18,18,4,0
47,47,0.125,32,8,2,2,1,2,2,1.0,0.0,1.0,1.0,16,16,15,8,0,16,16,16,5,0
48,48,0.125,30,8,1,1,1,1,1,0.25,0.75,1.0,1.0,11,8,11,11,1,11,7,9,10,1
49,49,0.125,38,10,2,1,2,2,2,0.0,0.125,1.0,1.0,19,19,17,5,0,19,19,17,5,0
50,50,0.125,35,9,2,2,2,2,2,0.6875,0.5,1.0,1.0,17,17,15,5,0,17,17,17,5,0
51,51,0.125,29,8,1,2,1,2,2,0.375,0.0,1.0,1.0,14,14,13,7,0,14,14,14,7,0
52,52,0.125,18,5,1,2,1,1,1,0.375,0.25,0.5,1.0,2,0,0,0,1,4,2,2,24,1
53,53,0.125,20,5,1,1,1,1,1,0.1875,1.0,1.0,1.0,10,10,9,8,0,10,10,10,8,0
54,54,0.125,32,8,2,1,1,1,1,0.3125,0.75,0.5,1.0,8,5,6,14,1,12,9,10,8,2
55,55,0.125,29,8,1,1,1,1,1,0.375,0.625,0.375,1.0,3,1,3,2,1,3,1,0,1,1
56,56,0.125,34,9,0,1,1,2,2,0.125,0.375,0.375,1.0,4,0,0,0,1,4,1,3,3,3
57,57,0.125,30,8,2,2,1,2,2,0.25,0.375,1.0,1.0,11,7,10,9,2,11,10,10,8,1
58,58,0.125,41,11,0,2,2,0,0,0.4375,0.375,1.0,1.0,5,0,0,0,1,5,1,2,3,2
59,59,0.125,21,6,1,1,1,1,1,0.6875,1.0,1.0,1.0,10,10,10,9,0,10,10,10,7,0
60,60,0.125,37,10,2,1,1,2,2,0.0625,0.0,1.0,1.0,18,18,18,5,0,18,18,17,5,0
61,61,0.125,37,10,1,2,2,2,2,0.375,0.375,1.0,1.0,18,18,18,4,0,18,18,17,5,0
62,62,0.125,39,10,1,2,2,2,2,0.5,0.5625,1.0,1.0,19,16,17,4,3,9,6,6,11,1
63,63,0.125,39,10,2,2,2,2,2,0.5,0.25,1.0,1.0,19,19,17,4,0,19,19,19,5,0
64,64,0.125,14,4,2,1,1,2,2,0.25,0.5,1.0,1.0,7,7,7,13,0,7,7,7,12,0
65,65,0.125,21,6,1,1,1,1,1,0.25,1.0,0.75,1.0,5,2,2,23,1,2,0,0,0,1
66,66,0.125,35,9,1,2,2,2,2,0.375,0.25,1.0,1.0,4,2,4,22,2,4,3,4,16,1
67,67,0.125,29,8,2,2,2,2,2,0.125,0.125,1.0,1.0,14,14,12,6,0,14,14,14,7,0
68,68,0.125,25,7,2,2,1,2,2,0.0625,0.5625,0.625,1.0,3,1,0,1,1,3,1,2,3,2
69,69,0.125,18,5,2,2,1,2,2,0.25,0.0,1.0,1.0,9,9,8,9,0,9,9,9,12,0
70,70,0.125,35,9,0,1,1,0,0,0.5,0.5,1.0,1.0,17,17,15,5,0,17,17,17,4,0
71,71,0.125,32,8,2,2,2,2,2,0.625,0.125,1.0,1.0,16,16,15,6,0,16,16,16,7,0
72,72,0.125,33,9,1,1,1,1,1,0.6875,1.0,1.0,1.0,16,16,14,8,0,16,16,16,5,0
73,73,0.125,24,6,2,1,1,2,2,0.75,0.75,1.0,1.0,3,1,1,2,2,3,2,3,22,1
74,74,0.125,28,7,2,1,2,2,2,0.0,0.125,1.0,1.0,14,14,13,6,0,14,14,13,5,0
75,75,0.125,33,9,1,2,1,2,1,0.125,0.25,0.125,1.0,4,0,0,0,1,4,2,3,23,2
76,76,0.125,17,5,1,1,1,1,1,0.5625,1.0,1.0,1.0,8,8,8,9,0,8,8,7,10,0
77,77,0.125,28,7,1,2,1,1,1,0.625,0.75,0.0,1.0,3,0,0,0,1,10,9,10,10,1
78,78,0.125,18,5,2,1,1,2,2,0.25,0.625,1.0,1.0,2,0,0,0,1,2,1,2,2,1
79,79,0.125,19,5,2,1,1,2,2,0.375,0.5,1.0,1.0,2,0,0,0,1,2,0,0,0,1
80,80,0.125,23,6,2,2,1,2,2,0.25,0.375,1.0,1.0,2,1,0,1,1,2,1,2,4,1
81,81,0.125,24,6,2,1,1,2,2,0.0,0.25,1.0,1.0,12,12,12,8,0,12,12,11,7,0
82,82,0.125,29,8,2,2,1,2,2,0.5,0.25,1.0,1.0,3,1,2,3,2,7,6,7,13,1
83,83,0.125,28,7,0,2,1,0,0,0.0625,0.25,1.0,1.0,3,1,3,5,2,3,1,1,2,2
84,84,0.125,31,8,1,1,1,1,2,0.125,0.25,0.1875,1.0,3,1,0,2,2,3,0,0,0,1
85,85,0.125,18,5,1,1,1,1,1,1.0,1.0,1.0,1.0,9,9,7,12,0,9,9,9,10,0
86,86,0.125,30,8,1,1,1,1,1,0.0625,1.0,0.75,1.0,3,0,0,0,1,3,0,0,0,1
87,87,0.125,25,7,1,1,1,1,1,0.625,0.375,0.75,1.0,3,0,0,0,1,6,5,6,14,1
88,88,0.125,37,10,2,2,2,2,2,0.1875,0.4375,1.0,1.0,18,18,18,6,0,18,18,17,4,0
89,89,0.125,24,6,2,1,1,2,2,0.0,0.125,1.0,1.0,12,12,12,8,0,12,12,12,8,0
90,90,0.125,25,7,0,1,1,0,0,0.375,0.5,1.0,1.0,3,0,0,0,1,3,0,0,0,1
91,91,0.125,38,10,1,2,1,2,2,0.1875,0.25,0.5,1.0,4,0,0,0,1,4,0,0,0,1
92,92,0.125,12,3,1,1,1,2,2,0.1875,0.875,0.5,1.0,3,1,0,1,1,1,0,0,0,1
93,93,0.125,22,6,1,1,1,1,1,0.25,0.75,1.0,1.0,11,11,11,10,0,11,11,11,9,0
94,94,0.125,26,7,1,1,1,0,0,0.0625,0.3125,1.0,1.0,6,3,4,17,3,3,0,0,0,1
95,95,0.125,40,10,2,2,2,1,2,0.25,0.375,0.125,1.0,5,0,0,0,1,5,0,0,0,1
96,96,0.125,30,8,0,1,1,1,1,0.125,1.0,0.625,1.0,3,0,0,0,1,3,0,0,0,1
97,97,0.125,27,7,1,1,1,1,1,0.75,1.0,1.0,1.0,13,13,11,10,0,13,13,13,7,0
98,98,0.125,28,7,1,1,1,1,1,0.5,1.0,0.75,1.0,14,14,14,8,0,14,14,12,6,0
99,99,0.125,18,5,2,1,1,2,2,0.5,0.5,1.0,1.0,2,0,0,0,1,4,3,4,21,1
100,100,0.125,42,11,2,2,2,2,2,0.875,0.75,1.0,1.0,21,21,20,5,0,21,21,21,4,0
101,101,0.125,36,9,1,1,1,1,1,0.375,0.75,1.0,1.0,4,3,4,22,1,9,5,5,14,1
102,102,0.125,15,4,1,1,1,1,1,0.625,1.0,1.0,1.0,7,7,6,11,0,7,7,7,10,0
103,103,0.125,28,7,2,1,1,1,1,0.4375,1.0,1.0,1.0,14,14,14,7,0,14,14,13,7,0
104,104,0.125,24,6,1,1,1,1,1,0.0625,0.75,0.875,1.0,6,4,5,14,2,3,0,0,0,1
105,105,0.125,32,8,2,1,1,2,2,0.25,0.25,1.0,1.0,16,16,15,6,0,12,10,12,7,1
106,106,0.125,54,14,0,0,2,0,0,0.125,0.125,1.0,1.0,6,0,0,0,1,6,4,4,16,1
107,107,0.125,25,7,1,1,1,1,1,1.0,0.75,1.0,1.0,12,12,11,10,0,12,12,12,8,0
108,108,0.125,28,7,1,2,1,0,0,0.5,0.25,1.0,1.0,3,0,0,0,1,7,5,6,14,2
109,109,0.125,31,8,1,1,1,1,1,0.625,0.5,0.6875,1.0,3,1,3,3,2,15,13,15,6,1
110,110,0.125,32,8,2,1,1,2,2,0.375,0.5,1.0,1.0,4,3,3,21,1,4,0,0,0,1
111,111,0.125,34,9,2,1,2,2,2,0.25,0.5,1.0,1.0,8,7,7,11,1,4,1,0,2,2
112,112,0.125,33,9,2,1,1,1,1,0.0625,0.625,0.625,1.0,12,7,11,10,4,4,0,0,0,1
113,113,0.125,25,7,2,2,1,2,2,0.375,0.0,1.0,1.0,12,12,11,7,0,12,12,12,7,0
114,114,0.125,31,8,1,1,1,1,1,0.375,0.5,0.25,1.0,3,0,0,0,1,11,7,10,11,4
115,115,0.125,20,5,2,2,2,2,2,0.625,0.125,1.0,1.0,10,10,7,9,0,10,10,10,7,0
116,116,0.125,19,5,1,1,1,1,1,0.375,0.875,0.75,1.0,9,9,9,9,0,9,9,9,9,0
117,117,0.125,29,8,0,1,1,0,0,0.1875,0.5,1.0,1.0,7,4,6,14,3,3,1,3,6,2
118,118,0.125,21,6,2,2,1,2,2,0.1875,0.0,1.0,1.0,2,0,0,0,1,2,0,0,0,1
119,119,0.125,41,11,1,1,2,2,2,0.0,0.625,0.75,1.0,5,2,3,21,2,5,0,0,0,1
120,120,0.125,29,8,2,1,1,2,2,0.5,0.75,1.0,1.0,3,0,0,0,1,3,1,3,11,2
121,121,0.125,19,5,1,1,1,1,1,0.875,1.0,1.0,1.0,9,9,7,10,0,9,9,9,8,0
122,122,0.125,29,8,0,2,1,0,0,0.125,0.125,1.0,1.0,3,0,0,0,1,3,0,0,0,1
123,123,0.125,34,9,1,1,1,1,1,0.5,0.75,1.0,1.0,17,17,16,4,0,17,17,16,5,0
124,124,0.125,30,8,2,1,1,1,1,0.5,0.75,0.75,1.0,7,3,5,17,3,11,9,9,9,1
125,125,0.125,33,9,2,2,1,2,2,0.3125,0.375,1.0,1.0,16,16,16,5,0,16,16,15,6,0
126,126,0.125,31,8,2,2,2,2,2,0.75,0.375,1.0,1.0,15,15,15,8,0,15,15,15,5,0
127,127,0.125,23,6,1,1,1,1,1,1.0,1.0,1.0,1.0,11,11,10,7,0,11,11,11,8,0
128,128,0.125,44,11,0,2,2,0,0,0.3125,0.5625,1.0,1.0,11,7,11,11,1,5,2,3,21,2
129,129,0.125,23,6,1,1,1,1,1,0.625,1.0,1.0,1.0,11,11,11,7,0,11,11,11,9,0
130,130,0.125,25,7,2,2,2,2,2,0.25,0.125,1.0,1.0,12,12,11,8,0,12,12,12,7,0
131,131,0.125,29,8,2,1,1,2,2,0.375,0.75,1.0,1.0,7,4,7,10,1,10,7,10,11,2
132,132,0.125,34,9,2,2,1,2,2,0.375,0.0,1.0,1.0,17,17,16,6,0,17,17,17,7,0
133,133,0.125,31,8,2,2,1,2,2,0.125,0.0,1.0,1.0,7,3,7,16,2,3,2,2,21,1
134,134,0.125,38,10,1,1,1,1,1,0.375,0.625,0.75,1.0,4,0,0,0,1,4,1,2,4,2
135,135,0.125,12,3,1,1,1,1,1,0.75,1.0,0.875,1.0,6,6,5,12,0,6,6,6,13,0
136,136,0.125,23,6,1,1,1,1,1,0.375,0.75,0.75,1.0,5,2,4,21,3,8,5,5,13,1
137,137,0.125,29,8,1,1,1,1,1,0.0,0.5,0.375,1.0,3,0,0,0,1,3,1,3,3,2
138,138,0.125,24,6,1,1,1,1,1,0.375,0.875,0.6875,1.0,6,5,6,11,1,6,3,6,17,2
139,139,0.125,33,9,2,2,1,2,2,0.75,0.25,1.0,1.0,16,16,15,7,0,16,16,16,6,0
140,140,0.125,27,7,2,2,1,1,1,0.0625,0.625,0.625,1.0,3,2,3,24,1,3,1,3,2,1
141,141,0.125,7,2,2,1,1,2,2,0.5,0.75,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,142,0.125,41,11,1,1,1,1,1,0.5,0.25,0.75,1.0,5,0,0,0,1,5,3,5,20,1
143,143,0.125,36,9,2,2,1,2,2,0.375,0.1875,1.0,1.0,18,18,15,5,0,18,18,18,4,0
144,144,0.125,27,7,2,2,2,2,2,0.25,0.125,1.0,1.0,13,13,12,7,0,13,13,13,8,0
145,145,0.125,17,5,2,1,1,2,2,0.375,0.5,1.0,1.0,4,2,3,22,2,2,0,0,0,1
146,146,0.125,34,9,1,2,1,1,1,0.375,0.625,0.875,1.0,4,1,2,8,2,8,4,7,15,4
147,147,0.125,29,8,1,1,1,1,1,0.0625,0.625,0.75,1.0,3,1,3,21,2,14,8,13,7,1
148,148,0.125,22,6,2,1,1,2,2,0.5,0.625,1.0,1.0,8,5,8,14,3,5,3,5,19,2
149,149,0.125,57,15,1,1,2,1,1,0.0,0.375,0.375,1.0,7,1,3,6,3,7,0,0,0,1
150,150,0.125,29,8,1,1,1,1,1,0.25,1.0,0.5,1.0,3,1,3,9,2,3,1,3,5,2
151,151,0.125,37,10,0,1,2,0,0,0.0,0.125,1.0,1.0,4,0,0,0,1,4,0,0,0,1
152,152,0.125,27,7,2,1,1,2,2,0.0625,0.25,1.0,1.0,3,0,0,0,1,3,0,0,0,1
153,153,0.125,31,8,1,1,1,1,1,0.625,0.75,1.0,1.0,15,15,11,8,0,15,15,15,6,0
154,154,0.125,28,7,1,1,1,1,1,0.6875,0.625,0.875,1.0,3,0,0,0,1,10,7,10,11,1
155,155,0.125,30,8,1,1,1,2,2,0.5,0.375,1.0,1.0,7,3,4,22,2,3,0,0,0,1
156,156,0.125,18,5,1,1,1,1,1,0.75,1.0,1.0,1.0,9,9,8,10,0,9,9,9,8,0
157,157,0.125,35,9,2,2,1,1,1,0.3125,0.625,0.5,1.0,4,0,0,0,1,4,2,3,23,2
158,158,0.125,36,9,1,1,1,1,1,1.0,1.0,1.0,1.0,18,18,15,5,0,18,18,18,5,0
159,159,0.125,34,9,1,1,1,1,1,0.5,0.5,1.0,1.0,17,17,13,6,0,17,17,17,6,0
160,160,0.125,35,9,1,2,1,0,0,0.3125,0.0,1.0,1.0,8,3,6,14,3,8,7,7,10,1
161,161,0.125,30,8,1,1,1,1,1,0.125,0.5,0.75,1.0,3,0,0,0,1,3,0,0,0,1
162,162,0.125,24,6,2,2,1,2,2,0.1875,0.375,1.0,1.0,12,12,12,8,0,12,12,12,8,0
163,163,0.125,15,4,1,1,1,0,0,0.375,0.625,1.0,1.0,1,0,0,0,1,1,0,0,0,1
164,164,0.125,40,10,1,1,2,1,1,0.5,0.125,1.0,1.0,5,1,3,3,3,5,1,3,5,4
165,165,0.125,32,8,0,1,1,0,0,0.3125,0.4375,1.0,1.0,4,1,1,2,2,8,5,8,14,2
166,166,0.125,31,8,1,1,1,1,1,0.375,0.625,1.0,1.0,3,2,3,21,1,11,7,11,10,3
167,167,0.125,29,8,1,1,1,1,1,0.75,1.0,1.0,1.0,14,14,12,7,0,14,14,14,5,0
168,168,0.125,25,7,1,1,1,1,1,1.0,1.0,1.0,1.0,12,12,11,8,0,12,12,12,7,0
169,169,0.125,26,7,1,1,1,1,1,0.375,1.0,1.0,1.0,13,13,11,7,0,13,13,13,6,0
170,170,0.125,28,7,0,1,1,0,0,0.1875,0.3125,1.0,1.0,3,1,1,1,1,7,6,7,14,1
171,171,0.125,32,8,2,1,1,2,2,0.0,0.125,1.0,1.0,16,16,16,4,0,16,16,13,5,0
172,172,0.125,31,8,1,1,1,1,1,0.5,0.875,1.0,1.0,7,5,7,11,1,11,10,10,8,1
173,173,0.125,28,7,0,1,1,0,0,0.125,0.375,1.0,1.0,3,2,3,22,1,3,2,2,19,1
174,174,0.125,24,6,1,2,1,2,2,0.1875,0.0,1.0,1.0,12,12,11,6,0,12,12,12,6,0
175,175,0.125,36,9,0,1,1,0,0,0.0625,0.25,1.0,1.0,4,1,1,2,2,4,0,0,0,1
176,176,0.125,32,8,2,1,1,2,2,0.0,0.375,1.0,1.0,8,7,8,10,1,8,4,5,14,2
177,177,0.125,29,8,0,1,1,0,0,0.0625,0.0625,1.0,1.0,14,14,14,7,0,14,14,14,7,0
178,178,0.125,27,7,2,1,1,1,1,0.125,1.0,0.75,1.0,13,13,12,6,0,13,13,12,8,0
179,179,0.125,44,11,1,1,1,1,1,0.25,0.375,0.625,1.0,5,3,5,20,2,5,2,4,22,3
180,180,0.125,36,9,1,1,1,1,1,0.75,1.0,1.0,1.0,4,3,4,15,1,18,18,18,5,0
181,181,0.125,30,8,1,1,1,2,2,0.125,0.625,1.0,1.0,3,1,3,8,2,3,1,3,4,2
182,182,0.125,24,6,2,1,1,2,2,0.125,0.375,0.875,1.0,3,0,0,0,1,3,0,0,0,1
183,183,0.125,37,10,2,2,2,2,2,0.375,0.25,1.0,1.0,18,18,18,6,0,18,18,15,4,0
184,184,0.125,26,7,2,2,2,2,2,0.5,0.125,1.0,1.0,13,13,11,7,0,13,13,13,7,0
185,185,0.125,24,6,1,1,1,1,1,0.25,0.5,0.75,1.0,3,0,0,0,1,3,0,0,0,1
186,186,0.125,17,5,1,1,1,2,2,0.375,1.0,0.375,1.0,8,8,6,10,0,8,8,8,10,0
187,187,0.125,25,7,2,2,1,2,2,0.625,0.0,1.0,1.0,12,12,11,8,0,12,12,12,7,0
188,188,0.125,18,5,1,1,1,1,1,0.875,1.0,0.875,1.0,9,9,9,11,0,9,9,8,9,0
189,189,0.125,35,9,2,2,2,2,2,0.875,0.5,1.0,1.0,17,17,15,5,0,17,17,16,4,0
190,190,0.125,37,10,2,1,1,1,1,0.125,0.625,0.75,1.0,4,1,1,1,1,4,0,0,0,1
191,191,0.125,20,5,2,2,1,2,2,0.625,0.0,1.0,1.0,10,10,7,11,0,10,10,10,6,0
192,192,0.125,27,7,2,1,1,2,2,0.0625,0.0,1.0,1.0,3,2,3,22,1,3,0,0,0,1
193,193,0.125,20,5,2,2,1,2,2,0.125,0.25,1.0,1.0,10,10,7,10,0,10,10,10,9,0
194,194,0.125,26,7,1,1,1,1,1,1.0,0.5,1.0,1.0,13,13,11,9,0,13,13,13,7,0
195,195,0.125,29,8,2,2,1,2,2,0.3125,0.0,1.0,1.0,14,14,14,8,0,14,14,14,5,0
196,196,0.125,28,7,1,2,1,2,2,0.5,0.75,0.75,1.0,3,0,0,0,1,3,2,3,22,1
197,197,0.125,31,8,2,1,1,2,2,0.375,0.25,1.0,1.0,3,1,2,3,2,3,1,0,1,1
198,198,0.125,30,8,1,2,1,2,2,0.375,0.25,1.0,1.0,3,2,3,21,1,7,5,7,14,1
199,199,0.125,28,7,2,1,1,1,1,0.375,0.75,1.0,1.0,3,2,3,19,1,7,6,7,12,1
200,200,0.125,22,6,2,1,1,2,2,0.0,0.25,1.0,1.0,11,11,11,9,0,11,11,10,6,0
201,201,0.125,27,7,0,1,1,0,0,0.3125,0.3125,1.0,1.0,3,0,0,0,1,3,0,0,0,1
202,202,0.125,35,9,2,1,1,2,2,0.625,0.375,1.0,1.0,13,10,13,9,2,4,0,0,0,1
203,203,0.125,29,8,0,1,1,0,0,0.5,0.625,1.0,1.0,14,14,13,7,0,14,14,14,6,0
204,204,0.125,20,5,2,2,1,2,2,0.125,0.375,1.0,1.0,10,10,10,9,0,10,10,10,10,0
205,205,0.125,48,12,2,1,1,1,1,1.0,0.25,1.0,1.0,18,9,13,6,1,24,24,24,5,0
206,206,0.125,33,9,2,2,1,2,2,0.125,0.375,0.875,1.0,4,0,0,0,1,4,0,0,0,1
207,207,0.125,17,5,2,1,1,2,2,0.125,0.25,1.0,1.0,8,8,8,10,0,8,8,8,9,0
208,208,0.125,42,11,1,1,1,1,1,0.0,0.375,1.0,1.0,5,3,3,20,1,5,1,4,4,3
209,209,0.125,33,9,0,0,2,0,0,0.0625,0.0625,1.0,1.0,4,0,0,0,1,4,0,0,0,1
210,210,0.125,34,9,1,2,1,1,1,0.25,0.625,0.4375,1.0,4,0,0,0,1,4,0,0,0,1
211,211,0.125,39,10,2,2,1,2,2,0.6875,0.0,1.0,1.0,19,19,16,4,0,19,19,19,4,0
212,212,0.125,33,9,2,2,2,2,2,0.375,0.125,1.0,1.0,8,5,6,12,3,8,6,8,11,2
213,213,0.125,27,7,1,1,1,1,1,0.375,1.0,0.625,1.0,3,1,2,7,2,3,2,3,21,1
214,214,0.125,12,3,1,1,1,1,1,0.0,1.0,0.75,1.0,4,3,3,21,1,1,0,0,0,1
215,215,0.125,26,7,1,1,1,1,1,0.75,1.0,1.0,1.0,13,13,13,8,0,13,13,13,6,0
216,216,0.125,38,10,0,2,1,2,1,0.625,0.5,0.125,1.0,4,0,0,0,1,19,15,17,6,2
217,217,0.125,28,7,2,1,1,2,2,0.375,0.375,1.0,1.0,7,3,4,17,3,3,2,3,23,1
218,218,0.125,31,8,2,1,1,2,2,0.25,0.25,1.0,1.0,3,1,0,2,2,3,0,0,0,1
219,219,0.125,27,7,1,1,1,1,1,0.375,0.625,0.875,1.0,3,1,2,3,2,3,1,2,4,2
220,220,0.125,49,13,1,1,2,1,1,0.875,0.125,1.0,1.0,24,24,22,7,0,24,24,24,5,0
221,221,0.125,32,8,1,1,1,2,2,0.5,0.5,0.5,1.0,4,0,0,0,1,12,8,12,9,2
222,222,0.125,16,4,1,1,1,0,0,0.375,0.5,1.0,1.0,2,0,0,0,1,2,0,0,0,1
223,223,0.125,42,11,0,2,1,0,0,0.125,0.125,1.0,1.0,5,2,3,23,3,5,1,3,4,3
224,224,0.125,24,6,2,1,1,2,2,0.375,0.375,1.0,1.0,3,1,2,2,2,3,0,0,0,1
225,225,0.125,34,9,2,2,1,1,1,0.3125,0.5,0.25,1.0,4,0,0,0,1,4,1,0,1,1
226,226,0.125,34,9,2,1,1,1,1,0.375,0.875,1.0,1.0,4,2,3,20,2,17,10,13,8,3
227,227,0.125,18,5,1,1,1,2,2,0.0,0.25,1.0,1.0,9,9,9,9,0,9,9,9,9,0
228,228,0.125,36,9,1,1,1,0,0,0.0,0.1875,1.0,1.0,4,2,4,18,2,4,2,4,22,2
229,229,0.125,26,7,1,1,1,2,2,0.625,0.375,1.0,1.0,3,0,0,0,1,6,3,4,20,2
230,230,0.125,23,6,1,1,1,1,1,0.5,1.0,0.875,1.0,11,11,11,5,0,11,11,10,9,0
231,231,0.125,36,9,1,1,1,0,0,0.125,0.3125,1.0,1.0,4,0,0,0,1,4,0,0,0,1
232,232,0.125,28,7,1,1,1,1,1,1.0,1.0,1.0,1.0,14,14,13,8,0,14,14,14,5,0
233,233,0.125,27,7,1,1,1,1,1,0.5,1.0,1.0,1.0,13,13,13,8,0,13,13,13,8,0
