,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
54,54,0.5,64,16,654,609,609,609,609,1.0,0.0625,1.0,1.0,8,0,0,0,1,24,20,24,5,2
55,55,0.5,64,16,709,401,709,477,477,0.0625,0.125,0.4375,1.0,8,0,0,0,1,8,0,0,0,1
56,56,0.5,64,16,532,532,532,532,532,1.0,1.0,1.0,1.0,16,8,15,9,1,32,32,32,4,0
57,57,0.5,64,16,706,706,706,706,706,0.75,0.625,1.0,1.0,8,3,6,17,3,16,11,15,7,3
58,58,0.5,64,16,975,975,975,975,975,0.75,0.6875,0.625,1.0,8,1,3,21,4,8,5,6,14,2
59,59,0.5,64,16,933,933,933,933,933,0.625,1.0,1.0,1.0,32,32,24,5,0,32,32,32,3,0
60,60,0.5,64,16,171,171,171,171,171,0.875,1.0,1.0,1.0,32,32,28,4,0,32,32,30,4,0
61,61,0.5,64,16,597,597,597,597,597,1.0,0.5625,1.0,1.0,8,2,8,16,2,24,19,20,5,1
62,62,0.5,64,16,528,528,528,528,528,1.0,1.0,1.0,1.0,32,32,29,4,0,32,32,31,5,0
63,63,0.5,64,16,752,752,823,752,823,1.0,0.0625,1.0,1.0,8,0,0,0,1,8,7,7,12,1
64,64,0.5,64,16,269,269,269,269,269,0.875,1.0,1.0,1.0,24,20,22,5,1,24,23,24,4,1
65,65,0.5,64,16,282,281,289,281,289,0.625,0.375,0.75,1.0,8,0,0,0,1,8,2,3,22,2
66,66,0.5,64,16,799,877,702,523,650,0.1875,0.125,0.125,1.0,8,0,0,0,1,8,0,0,0,1
67,67,0.5,64,16,289,289,289,289,289,1.0,0.625,1.0,1.0,32,32,32,6,0,32,32,32,3,0
68,68,0.5,64,16,942,942,942,942,941,0.5625,0.3125,1.0,1.0,8,1,1,1,1,8,7,8,11,1
69,69,0.5,64,16,937,937,937,937,937,0.75,1.0,1.0,1.0,8,7,7,11,1,16,9,12,9,2
70,70,0.5,64,16,924,924,924,924,924,1.0,1.0,1.0,1.0,32,32,32,6,0,32,32,32,3,0
71,71,0.5,64,16,705,705,547,705,547,1.0,0.0625,1.0,1.0,8,0,0,0,1,24,18,22,6,2
72,72,0.5,64,16,202,202,202,202,202,0.8125,0.125,1.0,1.0,8,0,0,0,1,16,8,16,8,3
73,73,0.5,64,16,618,544,544,544,544,0.125,0.25,0.6875,1.0,8,0,0,0,1,8,1,2,8,3
74,74,0.5,64,16,278,272,104,272,104,0.125,0.1875,0.25,1.0,8,0,0,0,1,8,1,3,4,3
75,75,0.5,64,16,583,583,583,583,583,0.75,0.0,0.625,1.0,8,0,0,0,1,8,5,7,13,3
76,76,0.5,64,16,419,419,419,419,419,0.625,0.5,1.0,1.0,8,1,5,14,4,8,7,8,11,1
77,77,0.5,64,16,84,84,84,84,84,1.0,1.0,1.0,1.0,32,32,28,5,0,32,32,30,4,0
78,78,0.5,64,16,688,688,688,688,688,0.5625,0.5,0.875,1.0,8,3,8,20,2,8,6,8,10,2
79,79,0.5,64,16,351,351,351,351,351,1.0,1.0,1.0,1.0,32,32,28,5,0,32,32,29,3,0
80,80,0.5,64,16,806,806,806,806,806,0.625,0.875,0.875,1.0,8,4,5,15,2,8,3,5,19,2
81,81,0.5,64,16,884,972,500,972,972,0.1875,0.125,0.625,1.0,8,0,0,0,1,8,0,0,0,1
82,82,0.5,64,16,145,145,145,145,145,1.0,1.0,1.0,1.0,32,32,28,4,0,32,32,31,3,0
83,83,0.5,64,16,335,335,230,335,230,0.5625,0.0625,1.0,1.0,8,1,3,4,2,32,32,32,3,0
84,84,0.5,64,16,633,918,633,633,633,0.3125,0.0625,0.625,1.0,8,0,0,0,1,8,0,0,0,1
85,85,0.5,64,16,360,360,360,360,360,0.625,0.25,1.0,1.0,8,0,0,0,1,16,11,16,6,3
86,86,0.5,64,16,715,715,715,715,715,0.625,0.625,1.0,1.0,8,3,5,15,3,8,4,6,16,3
87,87,0.5,64,16,78,78,78,78,78,1.0,1.0,1.0,1.0,32,32,29,6,0,32,32,32,4,0
88,88,0.5,64,16,935,935,935,935,935,1.0,0.875,1.0,1.0,32,32,29,5,0,32,32,32,4,0
89,89,0.5,64,16,171,171,171,171,171,0.375,0.5,0.5,1.0,8,4,6,16,4,8,6,8,13,1
90,90,0.5,64,16,603,603,603,603,603,0.8125,0.5625,0.75,1.0,8,3,5,16,3,16,10,13,7,2
91,91,0.5,64,16,389,389,389,389,389,1.0,1.0,1.0,1.0,32,32,24,6,0,32,32,32,4,0
92,92,0.5,64,16,370,370,370,370,370,1.0,1.0,1.0,1.0,32,32,29,4,0,32,32,32,4,0
93,93,0.5,64,16,449,449,449,449,449,0.875,0.5625,1.0,1.0,16,14,15,5,2,16,10,13,8,4
94,94,0.5,64,16,572,509,572,509,572,0.625,0.0625,0.625,1.0,8,0,0,0,1,8,4,7,16,4
95,95,0.5,64,16,60,60,62,60,60,0.6875,0.0625,1.0,1.0,8,3,4,17,2,16,14,14,6,1
96,96,0.5,64,16,779,779,779,779,779,0.75,0.5625,1.0,1.0,8,7,8,9,1,32,29,32,5,1
97,97,0.5,64,16,347,347,347,347,347,1.0,1.0,1.0,1.0,32,32,25,5,0,32,32,32,3,0
98,98,0.5,64,16,370,370,370,370,370,1.0,0.6875,1.0,1.0,32,32,31,8,0,32,32,32,6,0
99,99,0.5,64,16,690,690,690,690,690,0.625,0.75,0.75,1.0,8,5,8,12,1,32,25,27,4,1
100,100,0.5,64,16,910,909,29,909,910,0.125,0.125,0.3125,1.0,8,0,0,0,1,8,0,0,0,1
101,101,0.5,64,16,365,365,365,365,365,1.0,0.875,1.0,1.0,32,32,24,4,0,32,32,32,3,0
102,102,0.5,64,16,162,162,162,162,162,0.1875,0.0625,0.1875,1.0,8,0,0,0,1,8,0,0,0,1
103,103,0.5,64,16,837,970,970,970,970,0.5,0.3125,1.0,1.0,8,3,6,18,3,16,8,16,9,5
104,104,0.5,64,16,603,603,603,603,690,0.75,0.0625,1.0,1.0,8,0,0,0,1,8,7,8,12,1
105,105,0.5,64,16,286,286,286,286,286,1.0,0.875,1.0,1.0,32,32,26,7,0,32,32,32,5,0
106,106,0.5,64,16,264,264,264,264,264,1.0,0.8125,1.0,1.0,32,32,32,5,0,32,32,32,5,0
107,107,0.5,64,16,747,747,747,747,747,0.625,0.125,1.0,1.0,8,1,2,2,2,16,9,14,8,2
108,108,0.5,64,16,649,649,649,649,649,1.0,1.0,1.0,1.0,32,32,30,6,0,32,32,32,6,0
109,109,0.5,64,16,486,486,486,486,486,1.0,1.0,1.0,1.0,32,32,28,3,0,32,32,32,4,0
110,110,0.5,64,16,512,512,512,512,512,1.0,0.375,1.0,1.0,32,32,26,4,0,32,32,32,3,0
111,111,0.5,64,16,828,110,954,110,954,0.3125,0.25,0.125,1.0,8,0,0,0,1,8,1,2,4,2
112,112,0.5,64,16,955,955,955,955,955,1.0,0.4375,1.0,1.0,32,32,23,6,0,32,32,32,4,0
113,113,0.5,64,16,680,680,419,680,680,0.125,0.125,0.625,1.0,8,0,0,0,1,8,1,2,2,2
114,114,0.5,64,16,893,549,549,549,549,0.875,0.75,0.3125,1.0,8,2,8,14,2,16,12,14,7,4
115,115,0.5,64,16,385,385,385,385,385,1.0,0.1875,1.0,1.0,16,8,10,7,1,32,32,32,4,0
116,116,0.5,64,16,965,965,965,965,965,1.0,1.0,1.0,1.0,8,6,8,10,1,32,32,30,4,0
117,117,0.5,64,16,609,609,609,609,609,0.625,0.125,1.0,1.0,8,1,5,7,4,8,6,7,12,2
118,118,0.5,64,16,131,131,131,131,131,1.0,0.875,1.0,1.0,32,32,26,6,0,32,32,32,4,0
119,119,0.5,64,16,717,717,511,717,511,0.5625,0.25,0.875,1.0,8,0,0,0,1,8,3,3,21,2
120,120,0.5,64,16,819,642,854,745,423,0.0625,0.0625,0.25,1.0,8,0,0,0,1,8,0,0,0,1
121,121,0.5,64,16,870,444,870,444,870,0.0625,0.5,0.0,1.0,8,1,0,1,1,8,0,0,0,1
122,122,0.5,64,16,237,237,237,237,237,0.875,0.75,1.0,1.0,8,4,7,13,1,32,25,32,4,1
123,123,0.5,64,16,562,974,974,974,974,0.5,0.375,1.0,1.0,8,4,5,15,3,16,14,14,4,1
124,124,0.5,64,16,48,48,48,48,48,1.0,1.0,1.0,1.0,32,32,28,4,0,32,32,32,4,0
125,125,0.5,64,16,979,975,979,975,975,1.0,0.1875,1.0,1.0,8,0,0,0,1,24,19,22,6,3
126,126,0.5,64,16,834,834,834,834,834,0.6875,0.875,1.0,1.0,16,9,16,6,2,16,10,16,7,1
127,127,0.5,64,16,709,893,893,893,893,0.125,0.25,0.125,1.0,8,0,0,0,1,8,0,0,0,1
128,128,0.5,64,16,109,109,109,109,109,1.0,0.625,1.0,1.0,32,32,23,4,0,32,32,32,4,0
129,129,0.5,64,16,511,751,511,511,511,0.0625,0.1875,0.875,1.0,8,1,8,5,4,8,0,0,0,1
130,130,0.5,64,16,778,435,778,778,778,0.0,0.125,1.0,1.0,8,0,0,0,1,8,1,3,3,3
131,131,0.5,64,16,521,521,521,521,521,1.0,0.625,1.0,1.0,24,7,9,10,1,32,32,32,3,0
132,132,0.5,64,16,996,996,996,996,996,0.875,0.75,0.625,1.0,8,5,8,12,2,8,6,8,13,2
133,133,0.5,64,16,827,896,967,891,891,0.125,0.1875,0.0625,1.0,8,0,0,0,1,8,0,0,0,1
134,134,0.5,64,16,241,241,241,241,241,0.8125,0.1875,1.0,1.0,32,13,21,6,3,32,24,28,4,1
135,135,0.5,64,16,700,591,459,700,144,0.1875,0.1875,0.25,1.0,8,0,0,0,1,8,0,0,0,1
136,136,0.5,64,16,635,826,826,826,826,0.3125,0.5625,1.0,1.0,8,3,8,15,3,8,1,3,12,4
137,137,0.5,64,16,388,388,388,388,388,1.0,0.8125,1.0,1.0,32,32,31,5,0,32,32,32,3,0
138,138,0.5,64,16,124,79,71,79,124,0.125,0.0625,0.0,1.0,8,0,0,0,1,8,0,0,0,1
139,139,0.5,64,16,468,468,468,468,468,1.0,1.0,1.0,1.0,32,32,32,5,0,32,32,32,3,0
140,140,0.5,64,16,774,774,774,774,676,1.0,0.3125,1.0,1.0,8,1,2,4,3,24,16,17,7,2
141,141,0.5,64,16,662,662,662,662,662,0.75,0.0,1.0,1.0,8,0,0,0,1,16,8,13,10,4
142,142,0.5,64,16,682,682,682,682,682,1.0,0.8125,1.0,1.0,32,32,19,7,0,32,32,32,3,0
143,143,0.5,64,16,591,591,591,591,591,1.0,0.5,1.0,1.0,16,12,13,7,1,32,32,32,5,0
144,144,0.5,64,16,941,941,941,941,941,1.0,1.0,1.0,1.0,32,32,32,4,0,32,32,32,3,0
145,145,0.5,64,16,51,51,150,51,51,0.875,0.125,1.0,1.0,8,0,0,0,1,16,11,16,7,1
146,146,0.5,64,16,75,450,306,450,75,0.4375,0.0625,0.5625,1.0,8,0,0,0,1,8,0,0,0,1
147,147,0.5,64,16,136,136,136,136,136,1.0,1.0,1.0,1.0,32,32,26,4,0,32,32,32,4,0
148,148,0.5,64,16,182,182,182,182,182,0.875,0.4375,1.0,1.0,32,32,30,4,0,32,32,31,3,0
149,149,0.5,64,16,901,901,901,901,901,1.0,0.3125,1.0,1.0,8,2,3,22,3,24,21,24,4,1
150,150,0.5,64,16,41,41,41,41,41,0.6875,0.8125,1.0,1.0,32,32,31,5,0,32,32,30,5,0
151,151,0.5,64,16,289,289,289,289,289,1.0,0.875,1.0,1.0,32,32,32,10,0,32,32,32,4,0
152,152,0.5,64,16,19,13,13,13,13,0.625,0.4375,0.125,1.0,8,0,0,0,1,8,5,8,15,1
153,153,0.5,64,16,924,924,924,924,924,1.0,0.875,1.0,1.0,32,32,32,6,0,32,32,30,3,0
154,154,0.5,64,16,516,516,431,431,431,0.375,0.75,0.75,1.0,8,1,2,4,4,8,0,0,0,1
155,155,0.5,64,16,258,258,258,258,258,1.0,0.6875,1.0,1.0,32,32,31,4,0,32,32,32,3,0
156,156,0.5,64,16,976,976,976,976,976,0.125,0.4375,0.75,1.0,8,0,0,0,1,8,0,0,0,1
157,157,0.5,64,16,754,485,485,485,485,1.0,0.625,1.0,1.0,16,14,14,6,1,24,21,21,4,1
158,158,0.5,64,16,791,791,791,791,791,1.0,0.875,1.0,1.0,32,32,30,5,0,32,32,32,4,0
159,159,0.5,64,16,675,817,817,468,817,0.0625,0.3125,0.375,1.0,8,2,4,21,2,8,0,0,0,1
160,160,0.5,64,16,317,317,317,317,317,1.0,1.0,1.0,1.0,32,32,27,6,0,32,32,32,3,0
161,161,0.5,64,16,261,261,261,261,261,1.0,0.5625,1.0,1.0,32,32,29,5,0,32,32,31,4,0
162,162,0.5,64,16,124,389,389,389,389,0.3125,0.25,0.25,1.0,16,8,16,7,3,8,5,8,12,3
163,163,0.5,64,16,667,529,529,529,529,0.75,0.375,1.0,1.0,8,1,5,17,5,16,12,16,6,2
164,164,0.5,64,16,170,221,221,221,221,1.0,1.0,1.0,1.0,32,32,26,5,0,32,32,32,4,0
165,165,0.5,64,16,257,257,222,257,222,0.0625,0.3125,0.3125,1.0,8,0,0,0,1,8,1,4,12,2
166,166,0.5,64,16,418,767,767,767,767,0.5,0.25,1.0,1.0,8,2,3,20,3,8,6,7,11,2
167,167,0.5,64,16,108,116,116,116,108,0.875,0.125,0.625,1.0,8,0,0,0,1,16,14,16,6,1
168,168,0.5,64,16,185,185,185,185,185,0.6875,0.25,1.0,1.0,32,32,28,4,0,32,32,32,3,0
169,169,0.5,64,16,746,746,746,746,746,1.0,0.75,1.0,1.0,32,32,24,5,0,32,32,32,3,0
170,170,0.5,64,16,528,849,528,528,528,0.625,0.75,1.0,1.0,8,1,8,15,4,8,1,3,14,4
171,171,0.5,64,16,107,107,107,107,107,1.0,1.0,1.0,1.0,32,32,26,5,0,32,32,32,3,0
172,172,0.5,64,16,578,982,578,578,578,0.25,0.625,0.75,1.0,8,7,8,12,1,8,0,0,0,1
173,173,0.5,64,16,674,674,674,674,674,0.25,0.375,1.0,1.0,8,7,7,10,1,16,7,12,8,4
174,174,0.5,64,16,240,241,241,241,241,1.0,1.0,1.0,1.0,8,5,8,12,3,16,11,12,7,2
175,175,0.5,64,16,478,478,592,478,592,0.0625,0.1875,0.125,1.0,8,0,0,0,1,8,0,0,0,1
176,176,0.5,64,16,922,922,647,922,922,1.0,0.4375,1.0,1.0,8,0,0,0,1,32,32,32,4,0
177,177,0.5,64,16,905,905,789,905,789,0.875,0.375,0.375,1.0,8,2,3,24,3,8,6,8,12,2
178,178,0.5,64,16,50,975,50,50,50,0.25,0.1875,0.6875,1.0,8,0,0,0,1,8,6,7,12,2
179,179,0.5,64,16,463,738,738,738,738,0.375,0.5625,0.8125,1.0,8,0,0,0,1,8,4,8,15,4
180,180,0.5,64,16,256,256,256,256,256,0.8125,0.375,0.375,1.0,8,4,8,13,2,8,3,5,18,4
181,181,0.5,64,16,507,695,695,695,695,1.0,0.5,1.0,1.0,32,32,29,5,0,32,32,32,4,0
182,182,0.5,64,16,392,392,392,392,392,1.0,1.0,1.0,1.0,32,32,29,4,0,32,32,32,3,0
183,183,0.5,64,16,884,884,884,884,884,1.0,1.0,1.0,1.0,32,32,29,4,0,32,32,32,3,0
184,184,0.5,64,16,714,679,714,714,714,0.0,0.6875,0.375,1.0,8,4,5,14,2,8,0,0,0,1
185,185,0.5,64,16,47,764,0,843,768,0.0,0.0,0.0625,1.0,8,0,0,0,1,8,0,0,0,1
186,186,0.5,64,16,271,271,271,271,271,1.0,1.0,1.0,1.0,32,32,27,5,0,32,32,32,4,0
187,187,0.5,64,16,136,136,136,136,136,0.75,0.875,1.0,1.0,16,14,16,5,1,24,22,23,4,2
188,188,0.5,64,16,274,274,277,274,274,0.5625,0.0625,1.0,1.0,8,0,0,0,1,8,4,4,15,2
189,189,0.5,64,16,188,188,188,188,188,1.0,0.4375,1.0,1.0,32,32,32,5,0,32,32,32,4,0
190,190,0.5,64,16,210,210,210,210,210,1.0,0.5,1.0,1.0,16,7,7,9,1,32,32,32,3,0
191,191,0.5,64,16,349,349,349,348,348,0.875,0.0625,0.125,1.0,8,0,0,0,1,16,12,16,7,2
192,192,0.5,64,16,262,163,163,262,262,0.0625,0.3125,1.0,1.0,8,1,3,8,3,8,0,0,0,1
193,193,0.5,64,16,171,168,159,171,168,0.3125,0.3125,0.5,1.0,8,0,0,0,1,8,0,0,0,1
194,194,0.5,64,16,20,20,20,20,20,1.0,0.875,1.0,1.0,32,32,23,7,0,32,32,32,4,0
195,195,0.5,64,16,421,421,579,421,579,0.375,0.125,0.875,1.0,8,0,0,0,1,8,1,2,4,3
196,196,0.5,64,16,506,533,533,533,533,1.0,0.125,1.0,1.0,8,1,0,2,2,32,28,31,4,4
197,197,0.5,64,16,366,366,366,366,366,0.6875,0.75,1.0,1.0,16,8,12,8,3,16,11,13,7,2
198,198,0.5,64,16,508,508,508,508,508,1.0,1.0,1.0,1.0,32,32,32,9,0,32,32,32,5,0
199,199,0.5,64,16,984,984,984,984,984,1.0,1.0,1.0,1.0,32,32,28,4,0,32,32,32,2,0
200,200,0.5,64,16,456,456,456,456,524,0.875,0.125,1.0,1.0,8,2,4,18,3,24,16,17,5,2
201,201,0.5,64,16,921,917,378,921,921,0.0625,0.1875,0.125,1.0,8,0,0,0,1,8,0,0,0,1
202,202,0.5,64,16,2,2,3,2,2,1.0,0.5,1.0,1.0,8,0,0,0,1,24,20,24,4,1
203,203,0.5,64,16,328,991,853,991,357,0.3125,0.375,0.8125,1.0,8,1,1,2,2,8,1,5,3,3
204,204,0.5,64,16,792,695,494,695,695,0.625,0.0,0.4375,1.0,8,0,0,0,1,8,2,8,18,2
205,205,0.5,64,16,561,583,561,561,561,0.5,0.375,0.1875,1.0,8,0,0,0,1,8,2,2,21,1
206,206,0.5,64,16,503,503,503,503,503,0.875,1.0,1.0,1.0,32,32,29,5,0,32,32,32,4,0
207,207,0.5,64,16,745,759,622,622,622,0.25,1.0,0.0625,1.0,8,4,8,15,2,8,4,6,16,4
208,208,0.5,64,16,303,303,303,303,303,0.5,0.875,1.0,1.0,8,3,5,17,4,8,2,3,21,3
209,209,0.5,64,16,111,111,111,111,111,1.0,0.875,1.0,1.0,32,32,27,4,0,32,32,32,3,0
210,210,0.5,64,16,996,996,996,996,996,1.0,0.875,1.0,1.0,32,32,32,5,0,32,32,27,5,0
211,211,0.5,64,16,891,891,891,891,891,1.0,1.0,1.0,1.0,32,32,26,5,0,32,32,31,2,0
212,212,0.5,64,16,504,797,259,797,516,0.125,0.3125,0.625,1.0,8,0,0,0,1,8,0,0,0,1
213,213,0.5,64,16,908,908,908,908,404,0.125,0.125,0.375,1.0,8,0,0,0,1,8,0,0,0,1
214,214,0.5,64,16,348,348,348,348,348,1.0,0.5625,1.0,1.0,32,32,25,5,0,32,32,30,3,0
215,215,0.5,64,16,702,702,602,702,702,0.75,0.1875,1.0,1.0,8,0,0,0,1,32,32,32,4,0
216,216,0.5,64,16,681,620,620,620,620,0.0,0.875,0.625,1.0,8,6,8,11,2,8,0,0,0,1
217,217,0.5,64,16,702,702,702,602,702,0.75,0.1875,0.125,1.0,8,0,0,0,1,8,6,6,14,1
218,218,0.5,64,16,603,603,603,603,603,0.4375,0.75,1.0,1.0,8,4,8,15,3,8,4,7,14,4
219,219,0.5,64,16,206,206,206,206,206,1.0,0.6875,1.0,1.0,32,32,32,7,0,24,22,23,4,1
220,220,0.5,64,16,703,703,402,402,402,0.25,0.0,0.125,1.0,8,0,0,0,1,8,1,3,2,2
221,221,0.5,64,16,561,561,561,561,561,1.0,0.5625,1.0,1.0,32,32,27,5,0,32,32,32,2,0
222,222,0.5,64,16,893,748,443,748,748,0.375,0.0,0.25,1.0,8,0,0,0,1,8,2,7,21,4
223,223,0.5,64,16,36,37,37,37,37,1.0,1.0,1.0,1.0,32,32,31,4,0,32,32,32,4,0
224,224,0.5,64,16,694,694,694,694,694,1.0,0.875,1.0,1.0,32,32,24,5,0,32,32,32,3,0
225,225,0.5,64,16,942,964,964,964,964,0.75,0.875,1.0,1.0,32,32,28,5,0,32,22,24,3,1
226,226,0.5,64,16,961,931,961,961,961,0.125,0.6875,0.125,1.0,8,1,6,8,4,8,0,0,0,1
227,227,0.5,64,16,561,428,410,559,410,0.0,0.25,0.1875,1.0,8,0,0,0,1,8,0,0,0,1
228,228,0.5,64,16,378,378,378,378,378,1.0,0.375,1.0,1.0,32,32,27,6,0,32,32,32,3,0
229,229,0.5,64,16,61,61,61,61,61,1.0,0.625,1.0,1.0,16,13,16,5,1,24,21,23,5,1
230,230,0.5,64,16,807,391,608,608,608,0.0,0.125,0.125,1.0,8,0,0,0,1,8,0,0,0,1
231,231,0.5,64,16,523,523,523,523,523,0.875,0.5,1.0,1.0,32,32,23,4,0,32,32,32,2,0
232,232,0.5,64,16,85,85,85,85,85,1.0,0.75,1.0,1.0,32,32,24,4,0,32,32,32,3,0
