,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
42,42,0.125,64,16,570,570,545,570,570,0.3125,0.0,1.0,1.0,8,0,0,0,1,16,10,14,8,3
43,43,0.125,64,16,690,29,29,690,690,0.125,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
44,44,0.125,64,16,902,688,789,840,688,0.125,0.125,0.125,1.0,8,1,2,5,2,8,1,3,7,3
45,45,0.125,64,16,5,34,977,35,35,0.25,0.125,0.0625,1.0,8,0,0,0,1,8,5,6,14,2
46,46,0.125,64,16,914,914,914,914,914,0.5,0.1875,1.0,1.0,8,1,3,3,2,16,10,16,8,1
47,47,0.125,64,16,801,801,801,801,801,0.375,0.375,1.0,1.0,8,5,8,13,2,8,6,8,11,2
48,48,0.125,64,16,149,149,149,149,149,0.3125,0.1875,1.0,1.0,16,4,6,13,2,16,15,16,6,1
49,49,0.125,64,16,828,828,828,828,828,0.8125,0.375,1.0,1.0,32,32,30,5,0,32,32,32,3,0
50,50,0.125,64,16,965,965,965,965,965,0.5,0.125,1.0,1.0,32,32,27,4,0,32,32,32,3,0
51,51,0.125,64,16,902,512,466,902,418,0.0,0.0,0.25,1.0,8,0,0,0,1,8,1,1,2,2
52,52,0.125,64,16,962,962,962,962,962,0.5,0.625,1.0,1.0,32,32,27,6,0,32,27,32,4,1
53,53,0.125,64,16,599,410,599,410,410,0.1875,0.125,1.0,1.0,8,0,0,0,1,8,2,4,19,3
54,54,0.125,64,16,654,609,609,609,609,0.625,0.0,1.0,1.0,8,0,0,0,1,16,14,16,6,2
55,55,0.125,64,16,709,454,454,477,477,0.125,0.0,0.75,1.0,8,2,4,21,3,8,0,0,0,1
56,56,0.125,64,16,532,532,532,532,532,0.75,0.4375,1.0,1.0,32,32,31,5,0,32,32,32,3,0
57,57,0.125,64,16,706,706,706,706,706,0.4375,0.0625,1.0,1.0,8,0,0,0,1,16,9,16,8,2
58,58,0.125,64,16,975,975,979,975,975,0.125,0.0625,0.8125,1.0,8,0,0,0,1,8,4,8,14,3
59,59,0.125,64,16,933,933,933,933,933,0.125,0.125,1.0,1.0,8,4,6,15,3,16,12,12,7,1
60,60,0.125,64,16,171,171,171,171,171,0.5,0.25,1.0,1.0,8,5,8,10,2,32,30,30,4,1
61,61,0.125,64,16,597,597,597,597,597,0.375,0.125,1.0,1.0,8,3,8,12,3,32,23,27,4,2
62,62,0.125,64,16,528,528,528,528,528,0.125,0.4375,1.0,1.0,32,25,25,4,1,16,6,9,13,1
63,63,0.125,64,16,752,752,130,752,752,0.3125,0.0,1.0,1.0,8,0,0,0,1,16,13,14,7,2
64,64,0.125,64,16,269,269,269,269,269,0.5,0.125,1.0,1.0,32,32,30,5,0,32,32,32,4,0
65,65,0.125,64,16,282,289,674,285,285,0.3125,0.0625,0.5,1.0,8,2,6,21,4,8,1,2,3,2
66,66,0.125,64,16,799,747,111,747,747,0.0,0.0,0.75,1.0,8,0,0,0,1,8,0,0,0,1
67,67,0.125,64,16,289,289,289,289,289,0.875,0.375,1.0,1.0,32,32,28,5,0,32,32,32,3,0
68,68,0.125,64,16,942,942,942,941,941,0.625,0.0625,0.5,1.0,8,1,3,7,3,8,3,4,19,2
69,69,0.125,64,16,937,937,937,937,937,0.0625,0.125,1.0,1.0,8,5,8,10,2,8,7,8,10,1
70,70,0.125,64,16,924,924,924,924,924,0.8125,0.4375,1.0,1.0,32,32,22,4,0,32,32,32,3,0
71,71,0.125,64,16,705,705,705,705,705,0.125,0.1875,1.0,1.0,8,0,0,0,1,8,5,8,14,3
72,72,0.125,64,16,202,202,189,202,202,0.0625,0.125,1.0,1.0,8,0,0,0,1,8,2,3,24,2
73,73,0.125,64,16,618,544,544,544,544,0.3125,0.0625,1.0,1.0,32,8,8,11,1,16,11,16,6,1
74,74,0.125,64,16,278,291,163,274,274,0.0625,0.0,0.625,1.0,8,0,0,0,1,8,1,0,2,2
75,75,0.125,64,16,583,583,498,583,583,0.1875,0.0,0.125,1.0,8,0,0,0,1,8,2,4,20,2
76,76,0.125,64,16,419,419,419,419,419,0.375,0.1875,0.75,1.0,8,4,7,13,4,8,1,7,10,5
77,77,0.125,64,16,84,84,84,84,84,1.0,0.5625,1.0,1.0,32,32,26,7,0,32,32,32,2,0
78,78,0.125,64,16,688,688,688,688,688,0.125,0.0625,1.0,1.0,32,32,26,4,0,32,32,29,3,0
79,79,0.125,64,16,351,351,351,351,351,0.5,0.1875,1.0,1.0,32,32,28,4,0,32,32,32,4,0
80,80,0.125,64,16,806,806,806,806,806,0.875,0.3125,1.0,1.0,32,32,31,5,0,32,32,32,3,0
81,81,0.125,64,16,884,500,674,500,972,0.375,0.0625,0.0,1.0,8,0,0,0,1,16,9,11,9,4
82,82,0.125,64,16,145,145,145,145,145,0.625,0.5,1.0,1.0,32,32,27,6,0,32,32,32,3,0
83,83,0.125,64,16,335,335,335,335,335,0.25,0.125,1.0,1.0,32,32,30,5,0,32,32,32,2,0
84,84,0.125,64,16,633,570,570,633,745,0.0625,0.0,0.1875,1.0,8,0,0,0,1,8,0,0,0,1
85,85,0.125,64,16,360,98,674,360,360,0.3125,0.0625,0.75,1.0,8,0,0,0,1,16,12,13,7,2
86,86,0.125,64,16,715,715,715,715,715,0.0625,0.25,1.0,1.0,8,2,8,16,3,8,0,0,0,1
87,87,0.125,64,16,78,78,78,78,78,1.0,0.375,1.0,1.0,32,32,30,5,0,32,32,32,4,0
88,88,0.125,64,16,935,935,935,935,935,0.5625,0.375,1.0,1.0,8,7,8,8,1,32,21,22,6,2
89,89,0.125,64,16,171,171,171,171,171,0.125,0.0625,0.875,1.0,8,0,0,0,1,8,3,4,18,2
90,90,0.125,64,16,603,603,603,603,603,0.25,0.125,1.0,1.0,8,0,0,0,1,8,6,8,12,1
91,91,0.125,64,16,389,389,389,389,389,1.0,0.5625,1.0,1.0,32,32,31,4,0,32,32,32,4,0
92,92,0.125,64,16,370,370,370,370,370,0.5625,0.3125,1.0,1.0,32,32,27,4,0,32,32,32,4,0
93,93,0.125,64,16,449,975,449,449,449,0.0625,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
94,94,0.125,64,16,572,124,509,572,572,0.0625,0.0,0.75,1.0,8,0,0,0,1,8,0,0,0,1
95,95,0.125,64,16,60,60,62,60,60,0.1875,0.0625,1.0,1.0,8,0,0,0,1,8,1,3,5,3
96,96,0.125,64,16,779,779,779,779,779,0.25,0.1875,1.0,1.0,8,7,8,10,1,8,5,8,13,3
97,97,0.125,64,16,347,347,347,347,347,0.75,0.5,1.0,1.0,32,32,26,9,0,32,32,32,4,0
98,98,0.125,64,16,370,370,383,370,370,0.375,0.0625,1.0,1.0,8,1,4,9,3,8,4,6,16,3
99,99,0.125,64,16,690,690,690,690,690,0.3125,0.1875,0.75,1.0,8,0,0,0,1,16,6,6,12,1
100,100,0.125,64,16,910,909,938,909,909,0.0625,0.0625,0.75,1.0,8,0,0,0,1,8,1,3,5,2
101,101,0.125,64,16,365,365,365,365,365,0.75,0.375,1.0,1.0,32,32,23,5,0,32,32,32,4,0
102,102,0.125,64,16,162,263,674,162,162,0.25,0.0625,0.875,1.0,8,3,3,17,1,8,7,8,11,1
103,103,0.125,64,16,837,970,970,970,970,0.5625,0.1875,1.0,1.0,8,5,8,12,1,16,14,14,6,1
104,104,0.125,64,16,603,690,603,690,690,0.5625,0.0625,0.5,1.0,8,1,3,5,3,8,7,8,11,1
105,105,0.125,64,16,286,286,286,286,286,0.5,0.0625,1.0,1.0,32,18,30,7,1,32,19,32,6,1
106,106,0.125,64,16,264,264,195,264,264,0.125,0.0625,1.0,1.0,32,32,29,4,0,32,32,32,3,0
107,107,0.125,64,16,747,438,674,747,747,0.0,0.0,0.5,1.0,8,0,0,0,1,8,0,0,0,1
108,108,0.125,64,16,649,649,649,649,649,0.875,0.5,1.0,1.0,32,32,31,5,0,32,32,32,4,0
109,109,0.125,64,16,486,486,486,486,486,0.5625,0.5625,1.0,1.0,32,32,24,6,0,32,32,29,4,0
110,110,0.125,64,16,512,512,512,512,512,0.0625,0.0,1.0,1.0,8,4,8,12,2,8,3,8,16,2
111,111,0.125,64,16,828,828,828,828,828,0.1875,0.0625,1.0,1.0,8,0,0,0,1,8,2,5,22,3
112,112,0.125,64,16,955,955,955,955,955,0.3125,0.125,1.0,1.0,8,0,0,0,1,8,4,8,14,2
113,113,0.125,64,16,680,680,680,680,680,0.125,0.125,0.875,1.0,8,2,5,18,4,8,1,3,2,2
114,114,0.125,64,16,893,892,549,549,549,0.0625,0.125,0.5,1.0,8,4,7,14,2,8,1,6,6,4
115,115,0.125,64,16,385,385,385,385,385,0.0625,0.0,1.0,1.0,8,5,8,11,1,8,2,5,19,4
116,116,0.125,64,16,965,965,965,965,965,0.5625,0.1875,0.875,1.0,16,7,13,8,3,32,22,22,6,1
117,117,0.125,64,16,609,609,609,609,609,0.125,0.125,0.875,1.0,8,2,3,23,1,8,1,3,3,3
118,118,0.125,64,16,131,131,131,131,131,0.8125,0.25,1.0,1.0,32,32,27,5,0,32,32,32,4,0
119,119,0.125,64,16,717,717,511,717,717,0.0625,0.125,0.875,1.0,8,0,0,0,1,8,1,0,1,1
120,120,0.125,64,16,819,854,598,745,745,0.0625,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
121,121,0.125,64,16,870,444,444,870,870,0.1875,0.0,0.5,1.0,8,0,0,0,1,8,4,4,17,2
122,122,0.125,64,16,237,237,237,237,237,0.5625,0.0,1.0,1.0,8,0,0,0,1,32,16,24,8,2
123,123,0.125,64,16,562,974,974,974,974,0.3125,0.3125,1.0,1.0,32,32,32,6,0,32,32,32,4,0
124,124,0.125,64,16,48,48,48,48,48,0.3125,0.3125,1.0,1.0,32,32,31,5,0,32,32,32,4,0
125,125,0.125,64,16,979,975,472,975,975,0.3125,0.0,0.75,1.0,8,0,0,0,1,8,5,7,15,3
126,126,0.125,64,16,834,785,237,834,834,0.0,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
127,127,0.125,64,16,709,893,458,893,893,0.5,0.0,0.875,1.0,8,0,0,0,1,32,24,24,6,1
128,128,0.125,64,16,109,109,109,109,109,0.625,0.1875,1.0,1.0,16,15,15,5,1,16,11,11,8,1
129,129,0.125,64,16,511,575,404,511,511,0.0625,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
130,130,0.125,64,16,778,792,318,778,778,0.0625,0.0,1.0,1.0,8,2,4,21,3,8,0,0,0,1
131,131,0.125,64,16,521,521,521,521,521,0.6875,0.0625,1.0,1.0,8,2,3,19,2,32,22,22,6,1
132,132,0.125,64,16,996,996,996,991,991,0.5,0.0625,0.25,1.0,8,0,0,0,1,8,4,4,16,1
133,133,0.125,64,16,827,673,967,891,891,0.0,0.1875,0.3125,1.0,8,0,0,0,1,8,0,0,0,1
134,134,0.125,64,16,241,241,208,241,241,0.375,0.0,1.0,1.0,8,2,5,19,4,8,5,7,13,1
135,135,0.125,64,16,700,700,968,999,999,0.375,0.0625,0.1875,1.0,8,0,0,0,1,8,4,5,15,2
136,136,0.125,64,16,635,622,635,826,826,0.1875,0.1875,1.0,1.0,8,1,3,16,5,8,3,7,17,4
137,137,0.125,64,16,388,388,388,388,388,0.625,0.0,1.0,1.0,8,0,0,0,1,32,29,32,4,1
138,138,0.125,64,16,124,30,674,124,124,0.0,0.1875,0.875,1.0,8,0,0,0,1,8,0,0,0,1
139,139,0.125,64,16,468,468,468,468,468,0.875,0.0625,0.75,1.0,32,32,30,4,0,32,32,32,2,0
140,140,0.125,64,16,774,774,674,774,774,0.3125,0.0,1.0,1.0,8,0,0,0,1,8,6,6,13,1
141,141,0.125,64,16,662,605,769,662,761,0.1875,0.0625,0.25,1.0,8,3,4,16,3,8,2,3,23,2
142,142,0.125,64,16,682,682,682,682,682,0.75,0.3125,1.0,1.0,16,6,13,10,3,32,32,32,3,0
143,143,0.125,64,16,591,591,591,591,591,0.8125,0.1875,1.0,1.0,32,32,26,5,0,32,32,32,3,0
144,144,0.125,64,16,941,941,941,941,941,0.5625,0.4375,1.0,1.0,16,13,15,4,2,32,26,32,5,1
145,145,0.125,64,16,51,51,51,51,51,0.1875,0.0625,1.0,1.0,8,0,0,0,1,8,2,6,18,4
146,146,0.125,64,16,75,450,21,450,895,0.0625,0.0,0.5625,1.0,8,0,0,0,1,8,0,0,0,1
147,147,0.125,64,16,136,136,136,136,136,0.8125,0.375,1.0,1.0,32,32,23,6,0,32,32,32,4,0
148,148,0.125,64,16,182,182,182,182,182,0.4375,0.25,1.0,1.0,16,8,15,7,4,16,13,16,6,1
149,149,0.125,64,16,901,901,728,901,901,0.1875,0.0625,0.875,1.0,8,0,0,0,1,8,4,6,15,4
150,150,0.125,64,16,41,41,41,41,41,0.0,0.0,1.0,1.0,8,1,2,3,2,8,0,0,0,1
151,151,0.125,64,16,289,289,289,289,289,1.0,0.4375,1.0,1.0,32,32,29,8,0,32,32,32,4,0
152,152,0.125,64,16,19,13,19,13,13,0.125,0.125,0.375,1.0,8,0,0,0,1,8,3,5,23,2
153,153,0.125,64,16,924,924,924,924,924,0.75,0.1875,1.0,1.0,32,32,31,4,0,32,32,32,3,0
154,154,0.125,64,16,516,431,431,431,431,0.625,0.4375,1.0,1.0,32,32,30,5,0,32,32,32,3,0
155,155,0.125,64,16,258,258,258,258,258,0.6875,0.0,1.0,1.0,32,32,26,6,0,32,32,32,3,0
156,156,0.125,64,16,976,970,970,976,976,0.0,0.25,0.625,1.0,8,2,5,19,2,8,1,3,2,2
157,157,0.125,64,16,754,485,485,485,485,0.6875,0.375,1.0,1.0,32,32,25,5,0,32,32,32,4,0
158,158,0.125,64,16,791,791,791,791,791,0.6875,0.0625,1.0,1.0,32,32,29,5,0,32,32,32,3,0
159,159,0.125,64,16,675,734,817,468,468,0.0625,0.0625,0.5,1.0,8,0,0,0,1,8,0,0,0,1
160,160,0.125,64,16,317,317,317,317,317,0.6875,0.25,1.0,1.0,32,32,29,6,0,32,32,32,3,0
161,161,0.125,64,16,261,261,261,261,261,0.4375,0.1875,1.0,1.0,32,32,21,4,0,32,32,32,4,0
162,162,0.125,64,16,124,103,674,329,124,0.125,0.125,0.0625,1.0,8,0,0,0,1,8,0,0,0,1
163,163,0.125,64,16,667,529,529,529,445,0.5625,0.125,0.6875,1.0,8,0,0,0,1,8,4,8,14,3
164,164,0.125,64,16,170,221,221,221,221,1.0,0.5625,1.0,1.0,32,32,30,5,0,32,32,32,3,0
165,165,0.125,64,16,257,284,258,257,222,0.0625,0.0,0.125,1.0,8,0,0,0,1,8,0,0,0,1
166,166,0.125,64,16,418,767,418,767,767,0.25,0.0,1.0,1.0,8,0,0,0,1,8,7,8,11,1
167,167,0.125,64,16,108,116,533,108,108,0.1875,0.0625,0.125,1.0,8,0,0,0,1,8,5,8,14,2
168,168,0.125,64,16,185,182,186,185,185,0.0,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
169,169,0.125,64,16,746,746,746,746,746,0.875,0.6875,1.0,1.0,32,32,23,6,0,32,32,32,4,0
170,170,0.125,64,16,528,968,36,528,528,0.0625,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
171,171,0.125,64,16,107,107,107,107,107,0.875,0.1875,1.0,1.0,32,32,30,5,0,32,32,32,4,0
172,172,0.125,64,16,578,982,578,578,578,0.3125,0.1875,1.0,1.0,8,1,3,11,4,8,1,4,5,5
173,173,0.125,64,16,674,882,674,882,674,0.0625,0.5,0.125,1.0,16,6,6,12,1,8,0,0,0,1
174,174,0.125,64,16,240,241,241,241,241,0.0625,0.3125,1.0,1.0,16,15,16,5,1,8,7,8,11,1
175,175,0.125,64,16,478,478,742,478,478,0.0,0.125,0.75,1.0,8,3,3,20,3,8,0,0,0,1
176,176,0.125,64,16,922,922,674,922,922,0.875,0.0,1.0,1.0,8,0,0,0,1,32,31,32,4,1
177,177,0.125,64,16,905,905,789,905,905,0.4375,0.125,0.5625,1.0,8,0,0,0,1,32,23,32,5,2
178,178,0.125,64,16,50,472,472,975,975,0.3125,0.0,0.375,1.0,8,1,2,5,2,16,5,11,11,3
179,179,0.125,64,16,463,463,674,412,412,0.0,0.0625,0.6875,1.0,8,0,0,0,1,8,0,0,0,1
180,180,0.125,64,16,256,224,256,256,256,0.0625,0.0625,0.25,1.0,32,23,27,5,1,8,0,0,0,1
181,181,0.125,64,16,507,695,695,695,695,0.625,0.1875,1.0,1.0,32,32,30,6,0,32,32,32,3,0
182,182,0.125,64,16,392,392,392,392,392,1.0,0.4375,1.0,1.0,32,32,32,6,0,32,32,32,3,0
183,183,0.125,64,16,884,884,884,884,884,0.875,0.3125,1.0,1.0,32,32,21,7,0,32,32,32,4,0
184,184,0.125,64,16,714,679,966,714,714,0.0625,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
185,185,0.125,64,16,47,768,391,76,424,0.0,0.0,0.0,1.0,8,0,0,0,1,8,0,0,0,1
186,186,0.125,64,16,271,271,271,271,271,0.8125,0.5,1.0,1.0,32,32,29,6,0,32,32,32,3,0
187,187,0.125,64,16,136,136,136,136,136,0.0625,0.0,1.0,1.0,8,1,2,6,2,8,0,0,0,1
188,188,0.125,64,16,274,273,273,274,274,0.25,0.125,1.0,1.0,8,1,5,8,3,8,1,0,1,1
189,189,0.125,64,16,188,188,188,188,188,0.375,0.0625,1.0,1.0,32,32,23,5,0,32,32,32,3,0
190,190,0.125,64,16,210,210,208,210,210,0.5,0.0625,1.0,1.0,8,0,0,0,1,32,21,21,6,1
191,191,0.125,64,16,349,349,674,349,349,0.3125,0.0625,1.0,1.0,8,1,8,17,4,16,14,16,6,1
192,192,0.125,64,16,262,163,150,262,262,0.0,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
193,193,0.125,64,16,171,168,168,168,168,0.5,0.3125,1.0,1.0,32,32,31,5,0,32,32,31,3,0
194,194,0.125,64,16,20,20,20,20,20,0.375,0.1875,1.0,1.0,32,32,32,8,0,32,32,32,3,0
195,195,0.125,64,16,421,421,421,421,421,0.0625,0.0625,0.875,1.0,8,0,0,0,1,8,1,6,8,4
196,196,0.125,64,16,506,533,533,533,533,0.6875,0.3125,1.0,1.0,32,32,29,5,0,32,32,32,3,0
197,197,0.125,64,16,366,366,366,366,366,0.25,0.0,1.0,1.0,8,0,0,0,1,8,7,8,11,1
198,198,0.125,64,16,508,508,508,508,508,1.0,0.5,1.0,1.0,32,32,26,6,0,32,32,32,4,0
199,199,0.125,64,16,984,984,984,984,984,0.5,0.3125,1.0,1.0,32,32,25,6,0,32,32,32,3,0
200,200,0.125,64,16,456,456,456,456,524,0.25,0.0,0.5625,1.0,32,22,23,8,1,32,32,29,4,0
201,201,0.125,64,16,921,921,917,707,585,0.0625,0.0625,0.0625,1.0,8,0,0,0,1,8,0,0,0,1
202,202,0.125,64,16,2,2,3,2,2,0.75,0.3125,1.0,1.0,8,1,3,3,3,16,9,9,9,1
203,203,0.125,64,16,328,853,853,328,336,0.125,0.25,0.125,1.0,8,1,3,8,3,8,5,8,11,3
204,204,0.125,64,16,792,695,34,695,695,0.1875,0.0,0.6875,1.0,8,1,3,4,3,8,3,5,20,3
205,205,0.125,64,16,561,583,561,561,583,0.3125,0.0625,0.125,1.0,8,0,0,0,1,8,3,5,18,3
206,206,0.125,64,16,503,503,503,503,503,0.125,0.0,1.0,1.0,8,0,0,0,1,8,1,4,13,4
207,207,0.125,64,16,745,759,622,622,622,0.0625,0.0625,1.0,1.0,8,3,5,16,4,8,0,0,0,1
208,208,0.125,64,16,303,304,303,303,303,0.875,0.125,1.0,1.0,8,0,0,0,1,16,11,11,8,1
209,209,0.125,64,16,111,111,111,111,111,0.875,0.0625,1.0,1.0,32,32,31,7,0,32,32,32,4,0
210,210,0.125,64,16,996,996,996,996,996,0.6875,0.375,1.0,1.0,32,32,30,4,0,32,32,28,4,0
211,211,0.125,64,16,891,891,891,891,891,0.875,0.5,1.0,1.0,32,32,29,6,0,32,32,32,5,0
212,212,0.125,64,16,504,619,486,797,797,0.0,0.0,0.125,1.0,8,0,0,0,1,8,0,0,0,1
213,213,0.125,64,16,908,404,404,404,404,0.5,0.0,1.0,1.0,8,1,0,1,1,16,11,14,7,3
214,214,0.125,64,16,348,348,365,348,348,0.125,0.0625,1.0,1.0,8,0,0,0,1,8,2,4,20,4
215,215,0.125,64,16,702,702,422,702,702,0.25,0.0625,1.0,1.0,8,0,0,0,1,8,1,3,5,4
216,216,0.125,64,16,681,681,674,526,526,0.0625,0.0625,0.1875,1.0,8,0,0,0,1,8,1,6,13,4
217,217,0.125,64,16,702,702,416,602,602,0.25,0.0,0.125,1.0,8,0,0,0,1,16,10,14,8,2
218,218,0.125,64,16,603,603,427,603,603,0.0625,0.0,0.125,1.0,8,1,4,10,4,8,7,8,10,1
219,219,0.125,64,16,206,206,206,206,206,0.6875,0.1875,1.0,1.0,32,32,27,6,0,32,32,32,3,0
220,220,0.125,64,16,703,403,402,420,402,0.0,0.0,0.1875,1.0,8,0,0,0,1,8,0,0,0,1
221,221,0.125,64,16,561,561,561,561,561,0.625,0.0625,1.0,1.0,32,32,31,4,0,32,32,32,4,0
222,222,0.125,64,16,893,574,757,748,748,0.0625,0.125,0.375,1.0,8,0,0,0,1,8,0,0,0,1
223,223,0.125,64,16,36,37,37,37,37,0.8125,0.375,1.0,1.0,32,32,31,5,0,32,32,32,3,0
224,224,0.125,64,16,694,694,694,694,694,1.0,0.625,1.0,1.0,32,32,30,6,0,32,32,32,4,0
225,225,0.125,64,16,942,964,964,964,964,0.125,0.25,1.0,1.0,8,7,8,8,1,16,9,10,9,2
226,226,0.125,64,16,961,931,961,961,961,0.1875,0.125,0.0625,1.0,8,0,0,0,1,8,3,6,20,3
227,227,0.125,64,16,561,634,835,428,703,0.0625,0.0625,0.4375,1.0,8,0,0,0,1,8,4,8,13,4
228,228,0.125,64,16,378,378,378,378,378,0.8125,0.25,1.0,1.0,32,32,24,4,0,32,32,32,3,0
229,229,0.125,64,16,61,61,61,61,61,0.5,0.0625,1.0,1.0,32,32,25,4,0,32,32,32,3,0
230,230,0.125,64,16,807,652,674,608,608,0.0,0.0625,0.25,1.0,8,0,0,0,1,8,0,0,0,1
