,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
127,127,0.25,64,16,709,748,748,748,748,0.625,0.0625,1.0,1.0,8,0,0,0,1,16,9,11,9,2
128,128,0.25,64,16,109,109,109,109,109,1.0,0.25,1.0,1.0,16,6,10,10,2,32,30,32,4,1
129,129,0.25,64,16,511,511,511,511,511,0.375,0.25,1.0,1.0,8,5,8,10,2,16,12,14,6,2
130,130,0.25,64,16,778,412,716,778,412,0.0625,0.125,0.875,1.0,8,0,0,0,1,8,2,3,21,2
131,131,0.25,64,16,521,521,926,521,521,1.0,0.0625,1.0,1.0,8,0,0,0,1,32,32,32,3,0
132,132,0.25,64,16,996,996,996,996,996,0.875,0.4375,1.0,1.0,32,32,26,6,0,32,32,32,3,0
133,133,0.25,64,16,827,891,619,891,891,0.125,0.1875,0.5,1.0,8,0,0,0,1,8,1,2,4,2
134,134,0.25,64,16,241,241,238,241,238,0.1875,0.0,0.125,1.0,8,0,0,0,1,8,1,5,7,4
135,135,0.25,64,16,700,700,700,700,700,0.0625,0.3125,1.0,1.0,8,0,0,0,1,8,3,6,18,4
136,136,0.25,64,16,635,409,409,635,409,0.0,0.0625,0.75,1.0,8,1,0,1,1,8,0,0,0,1
137,137,0.25,64,16,388,388,388,388,388,0.875,0.25,1.0,1.0,32,32,29,5,0,32,32,32,3,0
138,138,0.25,64,16,124,124,124,124,124,1.0,0.1875,1.0,1.0,16,2,8,10,3,32,24,27,5,2
139,139,0.25,64,16,468,468,468,468,468,0.6875,0.625,1.0,1.0,32,32,26,8,0,32,32,30,3,0
140,140,0.25,64,16,774,774,758,774,774,0.875,0.0,1.0,1.0,8,0,0,0,1,32,20,28,6,3
141,141,0.25,64,16,662,761,605,662,662,0.1875,0.0625,1.0,1.0,8,0,0,0,1,8,2,6,21,5
142,142,0.25,64,16,682,682,682,682,682,1.0,0.5,1.0,1.0,32,32,26,5,0,32,32,32,3,0
143,143,0.25,64,16,591,591,591,591,591,1.0,0.75,1.0,1.0,32,32,25,4,0,32,32,32,3,0
144,144,0.25,64,16,941,941,941,941,941,1.0,0.625,1.0,1.0,32,32,17,9,0,32,32,32,3,0
145,145,0.25,64,16,51,33,33,51,43,0.0625,0.0,0.625,1.0,8,0,0,0,1,8,0,0,0,1
146,146,0.25,64,16,75,75,715,75,75,0.3125,0.0625,1.0,1.0,8,0,0,0,1,8,4,8,14,1
147,147,0.25,64,16,136,136,136,136,136,1.0,0.625,1.0,1.0,32,32,23,5,0,32,32,32,3,0
148,148,0.25,64,16,182,182,182,182,182,0.8125,0.625,1.0,1.0,32,32,23,5,0,32,32,32,3,0
149,149,0.25,64,16,901,901,901,901,901,0.75,0.0625,1.0,1.0,8,4,8,12,3,32,22,25,5,2
150,150,0.25,64,16,41,41,120,41,41,0.4375,0.0625,1.0,1.0,8,0,0,0,1,16,12,16,6,1
151,151,0.25,64,16,289,289,289,289,289,1.0,1.0,1.0,1.0,32,32,32,8,0,32,32,32,3,0
152,152,0.25,64,16,19,19,10,19,19,0.125,0.125,0.8125,1.0,8,0,0,0,1,8,0,0,0,1
153,153,0.25,64,16,924,924,924,924,924,1.0,0.875,1.0,1.0,32,32,25,4,0,32,32,32,3,0
154,154,0.25,64,16,516,431,431,431,516,0.125,0.125,0.0,1.0,8,1,2,2,2,8,0,0,0,1
155,155,0.25,64,16,258,258,258,258,258,1.0,0.625,1.0,1.0,32,32,28,6,0,32,32,32,3,0
156,156,0.25,64,16,976,976,976,976,976,0.875,0.3125,1.0,1.0,8,3,4,15,1,32,32,32,4,0
157,157,0.25,64,16,754,485,485,485,485,1.0,0.6875,0.875,1.0,32,32,26,5,0,32,32,32,3,0
158,158,0.25,64,16,791,791,791,791,791,1.0,0.6875,1.0,1.0,32,32,27,6,0,32,32,32,3,0
159,159,0.25,64,16,675,675,734,675,751,0.125,0.1875,0.125,1.0,8,0,0,0,1,8,0,0,0,1
160,160,0.25,64,16,317,317,317,317,317,1.0,0.8125,1.0,1.0,32,32,27,4,0,32,32,32,4,0
161,161,0.25,64,16,261,261,261,261,261,1.0,0.4375,1.0,1.0,32,32,32,6,0,32,19,26,4,3
162,162,0.25,64,16,124,124,124,124,124,0.25,0.3125,1.0,1.0,8,2,4,19,3,8,5,8,15,3
163,163,0.25,64,16,667,529,720,529,720,0.5625,0.25,1.0,1.0,8,0,0,0,1,8,5,7,14,1
164,164,0.25,64,16,170,221,221,221,221,1.0,0.75,1.0,1.0,32,32,27,4,0,32,32,32,3,0
165,165,0.25,64,16,257,199,199,205,214,0.0625,0.125,0.125,1.0,8,1,4,20,4,8,0,0,0,1
166,166,0.25,64,16,418,767,767,767,767,0.875,0.4375,1.0,1.0,8,5,5,13,2,32,31,32,4,1
167,167,0.25,64,16,108,116,47,116,116,0.5625,0.0,0.625,1.0,8,0,0,0,1,16,7,9,11,3
168,168,0.25,64,16,185,185,192,185,185,0.4375,0.0,1.0,1.0,8,0,0,0,1,8,6,7,11,2
169,169,0.25,64,16,746,746,746,746,746,1.0,1.0,1.0,1.0,32,32,30,5,0,32,32,32,3,0
170,170,0.25,64,16,528,849,968,849,849,0.25,0.125,0.75,1.0,8,0,0,0,1,8,0,0,0,1
171,171,0.25,64,16,107,107,107,107,107,1.0,0.6875,1.0,1.0,16,11,12,5,1,32,27,32,3,1
172,172,0.25,64,16,578,982,982,982,982,0.8125,0.25,1.0,1.0,8,3,8,16,2,32,32,32,4,0
173,173,0.25,64,16,674,674,674,674,674,0.625,0.0625,1.0,1.0,8,0,0,0,1,32,22,25,4,2
174,174,0.25,64,16,240,241,241,241,240,0.625,0.25,0.125,1.0,8,1,3,7,2,16,10,14,8,3
175,175,0.25,64,16,478,478,478,478,478,1.0,0.5,1.0,1.0,8,1,3,3,2,32,24,29,5,2
176,176,0.25,64,16,922,922,922,922,922,1.0,0.875,1.0,1.0,32,32,30,8,0,32,32,32,4,0
177,177,0.25,64,16,905,905,905,905,905,0.4375,0.375,1.0,1.0,8,1,3,6,3,8,2,3,22,3
178,178,0.25,64,16,50,975,50,50,50,0.0625,0.0,1.0,1.0,8,4,5,15,1,8,7,8,10,1
179,179,0.25,64,16,463,738,738,738,738,0.5625,0.125,1.0,1.0,8,7,8,9,1,16,15,16,6,1
180,180,0.25,64,16,256,256,197,256,256,0.375,0.0,1.0,1.0,8,0,0,0,1,8,3,3,23,3
181,181,0.25,64,16,507,695,695,695,695,0.75,0.4375,1.0,1.0,8,5,5,12,1,32,32,32,3,0
182,182,0.25,64,16,392,392,392,392,392,1.0,0.75,1.0,1.0,32,32,30,5,0,32,32,32,3,0
183,183,0.25,64,16,884,884,884,884,884,1.0,0.875,1.0,1.0,32,32,31,6,0,32,32,32,3,0
184,184,0.25,64,16,714,714,714,714,714,0.6875,0.375,1.0,1.0,8,6,8,9,1,16,10,16,7,2
185,185,0.25,64,16,47,610,768,558,558,0.125,0.0625,0.0625,1.0,8,0,0,0,1,8,0,0,0,1
186,186,0.25,64,16,271,271,271,271,271,1.0,1.0,1.0,1.0,32,32,20,5,0,32,32,32,4,0
187,187,0.25,64,16,136,137,693,136,136,0.0625,0.1875,0.875,1.0,8,0,0,0,1,8,3,4,21,3
188,188,0.25,64,16,274,274,274,274,274,0.875,0.1875,1.0,1.0,8,1,2,2,2,32,21,30,6,2
189,189,0.25,64,16,188,188,188,188,188,0.875,0.375,1.0,1.0,32,32,30,6,0,32,32,32,4,0
190,190,0.25,64,16,210,210,89,210,210,0.8125,0.0625,1.0,1.0,8,0,0,0,1,32,22,25,6,2
191,191,0.25,64,16,349,349,349,349,349,0.875,0.3125,1.0,1.0,8,7,8,9,1,16,13,13,6,1
192,192,0.25,64,16,262,262,237,262,262,0.75,0.125,1.0,1.0,8,0,0,0,1,8,4,8,16,2
193,193,0.25,64,16,171,171,168,171,171,0.5,0.25,1.0,1.0,8,0,0,0,1,8,3,3,21,1
194,194,0.25,64,16,20,20,20,20,20,1.0,0.25,1.0,1.0,32,32,26,7,0,32,32,32,3,0
195,195,0.25,64,16,421,421,421,421,421,0.375,0.0,1.0,1.0,8,2,8,19,4,8,4,7,14,4
196,196,0.25,64,16,506,533,533,533,506,1.0,0.125,0.625,1.0,8,1,3,15,3,32,29,32,3,1
197,197,0.25,64,16,366,366,366,366,366,1.0,0.4375,1.0,1.0,32,32,29,5,0,32,32,32,4,0
198,198,0.25,64,16,508,508,508,508,508,1.0,0.5625,1.0,1.0,32,32,26,5,0,32,32,32,4,0
199,199,0.25,64,16,984,984,984,984,984,0.6875,0.5,1.0,1.0,32,32,22,5,0,32,32,32,4,0
200,200,0.25,64,16,456,456,456,456,456,0.5,0.0625,1.0,1.0,32,32,30,4,0,32,32,31,3,0
201,201,0.25,64,16,921,921,769,921,921,0.75,0.0625,1.0,1.0,8,0,0,0,1,16,14,15,7,2
202,202,0.25,64,16,2,2,3,2,2,1.0,0.3125,1.0,1.0,8,0,0,0,1,32,32,32,4,0
203,203,0.25,64,16,328,991,947,947,947,0.125,0.0625,0.125,1.0,8,0,0,0,1,8,0,0,0,1
204,204,0.25,64,16,792,792,69,792,792,0.5,0.0,1.0,1.0,8,0,0,0,1,16,9,13,9,2
205,205,0.25,64,16,561,561,561,561,561,0.75,0.0625,0.875,1.0,8,1,1,2,2,16,9,16,8,4
206,206,0.25,64,16,503,503,503,503,503,1.0,0.4375,1.0,1.0,16,8,16,7,1,32,32,32,4,0
207,207,0.25,64,16,745,759,759,622,622,0.125,0.0625,0.5,1.0,8,0,0,0,1,8,0,0,0,1
208,208,0.25,64,16,303,303,303,303,303,1.0,0.3125,1.0,1.0,32,32,26,5,0,32,32,31,2,0
209,209,0.25,64,16,111,111,111,111,111,1.0,0.875,1.0,1.0,32,32,31,6,0,32,32,32,3,0
210,210,0.25,64,16,996,996,996,996,996,0.75,0.1875,1.0,1.0,8,0,0,0,1,16,8,9,10,2
211,211,0.25,64,16,891,891,891,891,891,1.0,0.125,1.0,1.0,32,32,30,7,0,32,32,32,2,0
212,212,0.25,64,16,504,750,402,750,797,0.5,0.0,0.75,1.0,8,0,0,0,1,8,7,8,12,1
213,213,0.25,64,16,908,908,895,908,895,0.0625,0.0625,0.5,1.0,8,0,0,0,1,8,0,0,0,1
214,214,0.25,64,16,348,348,127,348,348,0.8125,0.0625,1.0,1.0,8,0,0,0,1,16,10,16,7,2
215,215,0.25,64,16,702,702,702,702,702,1.0,0.5,1.0,1.0,32,32,31,4,0,32,32,32,3,0
216,216,0.25,64,16,681,681,598,632,632,0.125,0.125,0.3125,1.0,8,0,0,0,1,8,1,5,14,4
217,217,0.25,64,16,702,702,702,702,702,0.625,0.0625,1.0,1.0,32,32,30,6,0,32,26,29,4,1
218,218,0.25,64,16,603,603,603,603,603,0.1875,0.4375,1.0,1.0,16,8,14,9,3,8,0,0,0,1
219,219,0.25,64,16,206,206,206,206,206,0.875,0.5625,1.0,1.0,16,9,10,7,2,32,21,27,5,2
220,220,0.25,64,16,703,703,870,402,402,0.3125,0.1875,1.0,1.0,8,1,2,2,2,8,1,2,3,2
221,221,0.25,64,16,561,561,561,561,561,1.0,0.1875,1.0,1.0,32,32,31,6,0,32,32,32,3,0
222,222,0.25,64,16,893,893,481,893,636,0.0625,0.0625,0.3125,1.0,8,0,0,0,1,8,1,2,4,3
223,223,0.25,64,16,36,37,37,37,37,1.0,0.375,1.0,1.0,32,32,24,4,0,32,32,32,3,0
224,224,0.25,64,16,694,694,694,694,694,1.0,1.0,1.0,1.0,32,32,31,4,0,32,32,32,3,0
225,225,0.25,64,16,942,809,932,964,941,0.125,0.0625,0.25,1.0,8,0,0,0,1,8,0,0,0,1
226,226,0.25,64,16,961,961,961,961,961,0.125,0.0625,1.0,1.0,8,1,7,8,6,8,0,0,0,1
227,227,0.25,64,16,561,561,730,561,730,0.25,0.0625,0.0,1.0,8,1,0,1,1,8,2,3,23,4
228,228,0.25,64,16,378,378,378,378,378,1.0,0.75,1.0,1.0,32,32,30,6,0,32,32,32,3,0
229,229,0.25,64,16,61,61,61,61,61,1.0,0.375,1.0,1.0,32,32,28,5,0,32,32,32,3,0
230,230,0.25,64,16,807,447,671,912,839,0.0,0.125,0.125,1.0,8,0,0,0,1,8,0,0,0,1
231,231,0.25,64,16,523,523,523,523,523,0.75,0.4375,1.0,1.0,8,2,6,17,3,32,23,24,6,1
