,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
24,24,0.5,24,6,1,0,0,0,0,0.0625,0.1875,0.75,1.0,6,5,6,15,1,3,0,0,0,1
25,25,0.5,22,6,2,2,2,2,2,0.125,1.0,1.0,1.0,11,11,11,7,0,11,11,10,8,0
26,26,0.5,28,7,2,2,2,2,2,0.5,0.375,1.0,1.0,14,14,14,6,0,14,14,13,6,0
27,27,0.5,20,5,2,2,2,2,2,0.25,0.5,1.0,1.0,5,2,3,20,1,2,1,2,2,1
28,28,0.5,28,7,2,1,2,1,2,0.0,0.5,0.0,1.0,3,0,0,0,1,3,0,0,0,1
29,29,0.5,38,10,2,2,2,2,2,1.0,1.0,1.0,1.0,19,19,19,5,0,19,19,18,4,0
30,30,0.5,16,4,2,2,2,2,2,0.375,0.375,1.0,1.0,8,8,7,10,0,8,8,8,11,0
31,31,0.5,25,7,1,1,1,1,1,0.5,1.0,1.0,1.0,6,2,5,21,2,12,6,7,13,1
32,32,0.5,24,6,1,1,1,1,1,1.0,1.0,1.0,1.0,6,3,5,17,3,12,8,11,9,2
33,33,0.5,16,4,2,2,2,2,2,0.625,0.625,1.0,1.0,8,8,7,10,0,8,8,8,8,0
34,34,0.5,26,7,2,2,2,2,2,1.0,1.0,1.0,1.0,13,13,11,7,0,13,13,13,6,0
35,35,0.5,29,8,1,1,1,1,1,1.0,1.0,1.0,1.0,14,14,14,9,0,14,14,14,7,0
36,36,0.5,42,11,2,1,1,2,2,0.0,0.375,0.875,1.0,5,0,0,0,1,5,0,0,0,1
37,37,0.5,30,8,1,1,1,1,1,1.0,1.0,1.0,1.0,7,4,6,11,2,15,15,15,5,0
38,38,0.5,36,9,0,1,1,0,0,0.3125,0.0625,1.0,1.0,4,0,0,0,1,4,1,0,1,1
39,39,0.5,36,9,1,1,1,1,1,1.0,0.875,1.0,1.0,4,3,4,18,1,18,12,14,7,3
40,40,0.5,36,9,1,1,1,1,1,0.375,0.75,1.0,1.0,4,1,3,7,3,4,1,2,15,3
41,41,0.5,31,8,1,1,1,1,1,1.0,1.0,1.0,1.0,7,5,7,12,2,15,13,15,5,1
42,42,0.5,27,7,2,2,2,2,2,1.0,1.0,1.0,1.0,13,13,11,7,0,13,13,13,7,0
43,43,0.5,27,7,1,1,1,1,1,1.0,0.875,1.0,1.0,3,2,2,18,1,13,13,13,7,0
44,44,0.5,58,15,1,1,1,1,1,0.3125,0.0,0.25,1.0,7,0,0,0,1,7,0,0,0,1
45,45,0.5,20,5,1,1,1,1,1,0.75,0.75,1.0,1.0,5,2,2,20,1,5,4,5,15,1
46,46,0.5,36,9,0,0,1,0,0,0.1875,0.0,1.0,1.0,4,0,0,0,1,9,5,7,13,4
47,47,0.5,32,8,2,2,2,2,2,1.0,1.0,1.0,1.0,16,16,12,6,0,16,16,16,5,0
48,48,0.5,30,8,1,1,1,1,1,0.875,0.5,1.0,1.0,7,4,4,15,1,15,9,9,8,1
49,49,0.5,38,10,2,2,2,2,2,1.0,0.625,1.0,1.0,19,19,17,4,0,19,19,19,5,0
50,50,0.5,35,9,2,2,2,2,2,0.75,1.0,1.0,1.0,17,17,17,6,0,17,17,16,6,0
51,51,0.5,29,8,1,2,2,2,2,0.875,1.0,1.0,1.0,14,14,14,9,0,14,14,14,5,0
52,52,0.5,18,5,1,2,1,2,1,0.25,0.5,0.625,1.0,2,1,2,2,1,2,0,0,0,1
53,53,0.5,20,5,1,1,1,1,1,0.0,1.0,0.375,1.0,5,3,5,19,1,2,0,0,0,1
54,54,0.5,32,8,2,1,1,1,1,0.5,0.625,0.125,1.0,4,3,3,19,1,4,1,2,11,2
55,55,0.5,29,8,1,1,1,1,1,0.125,0.0,0.0625,1.0,3,0,0,0,1,3,0,0,0,1
56,56,0.5,34,9,0,1,1,1,2,0.875,0.0,1.0,1.0,4,0,0,0,1,17,13,15,7,3
57,57,0.5,30,8,2,2,2,2,2,0.375,0.25,1.0,1.0,3,2,3,21,1,15,12,15,6,1
58,58,0.5,41,11,0,0,1,0,0,0.25,0.0,0.75,1.0,5,0,0,0,1,5,0,0,0,1
59,59,0.5,21,6,1,1,1,1,1,1.0,1.0,1.0,1.0,10,10,9,8,0,10,10,10,7,0
60,60,0.5,37,10,2,1,2,2,2,0.0,0.75,1.0,1.0,18,15,17,5,1,9,7,9,9,1
61,61,0.5,37,10,1,2,2,2,2,0.375,1.0,1.0,1.0,18,18,15,4,0,18,18,16,7,0
62,62,0.5,39,10,1,2,2,2,2,0.375,0.75,1.0,1.0,9,6,9,13,3,4,2,3,20,2
63,63,0.5,39,10,2,2,2,2,2,1.0,1.0,1.0,1.0,19,19,17,4,0,19,19,19,5,0
64,64,0.5,14,4,2,2,2,2,2,0.375,0.375,1.0,1.0,7,7,7,12,0,7,7,6,12,0
65,65,0.5,21,6,1,1,1,1,1,0.25,1.0,0.875,1.0,5,2,3,23,3,2,0,0,0,1
66,66,0.5,35,9,1,1,2,1,2,0.75,0.875,0.375,1.0,4,0,0,0,1,4,3,3,21,1
67,67,0.5,29,8,2,2,2,2,2,0.875,0.875,1.0,1.0,14,8,8,8,1,7,5,7,10,1
68,68,0.5,25,7,2,2,2,2,2,1.0,0.375,1.0,1.0,3,0,0,0,1,6,4,6,15,2
69,69,0.5,18,5,2,2,2,2,2,1.0,1.0,1.0,1.0,9,9,9,10,0,9,9,9,9,0
70,70,0.5,35,9,0,1,1,0,0,0.0,0.0,1.0,1.0,4,0,0,0,1,4,1,0,1,1
71,71,0.5,32,8,2,2,2,2,2,1.0,1.0,1.0,1.0,16,16,14,6,0,16,16,16,6,0
72,72,0.5,33,9,1,1,1,1,1,1.0,1.0,1.0,1.0,16,16,14,7,0,16,16,16,4,0
73,73,0.5,24,6,2,1,1,2,2,0.0,0.0,1.0,1.0,3,0,0,0,1,3,0,0,0,1
74,74,0.5,28,7,2,2,2,2,2,0.75,0.875,1.0,1.0,14,14,12,6,0,14,14,13,6,0
75,75,0.5,33,9,1,2,1,2,2,0.0625,0.25,0.5,1.0,4,0,0,0,1,4,0,0,0,1
76,76,0.5,17,5,1,1,1,1,1,1.0,1.0,1.0,1.0,8,8,8,11,0,8,8,7,11,0
77,77,0.5,28,7,1,2,1,2,2,0.75,0.375,1.0,1.0,3,0,0,0,1,14,8,10,9,3
78,78,0.5,18,5,2,1,1,2,2,0.0,0.25,1.0,1.0,2,0,0,0,1,2,0,0,0,1
79,79,0.5,19,5,2,2,2,2,2,0.625,0.625,1.0,1.0,4,2,4,21,2,9,4,6,16,3
80,80,0.5,23,6,2,2,2,2,2,1.0,0.75,1.0,1.0,11,11,10,11,0,11,11,11,6,0
81,81,0.5,24,6,2,2,2,2,2,1.0,1.0,1.0,1.0,12,12,12,7,0,12,12,11,5,0
82,82,0.5,29,8,2,2,1,2,2,1.0,0.0,1.0,1.0,3,1,2,3,2,14,8,11,10,3
83,83,0.5,28,7,0,1,1,0,0,0.375,0.0,0.25,1.0,3,1,3,6,2,3,1,2,3,2
84,84,0.5,31,8,1,1,1,1,1,1.0,1.0,1.0,1.0,3,1,3,2,1,7,3,5,16,3
85,85,0.5,18,5,1,1,1,1,1,1.0,1.0,1.0,1.0,9,9,7,14,0,9,9,9,9,0
86,86,0.5,30,8,1,2,1,1,1,0.0625,1.0,0.0,1.0,3,0,0,0,1,3,0,0,0,1
87,87,0.5,25,7,1,1,1,1,1,0.6875,0.5,1.0,1.0,3,1,2,4,2,12,9,12,7,1
88,88,0.5,37,10,2,2,2,2,2,0.4375,0.5,1.0,1.0,18,18,17,7,0,18,18,18,4,0
89,89,0.5,24,6,2,2,2,2,2,1.0,1.0,1.0,1.0,12,12,11,9,0,12,12,12,8,0
90,90,0.5,25,7,0,0,1,0,0,0.0625,0.0,1.0,1.0,6,4,5,15,2,3,1,1,1,1
91,91,0.5,38,10,1,1,1,1,1,0.3125,1.0,0.5,1.0,4,2,4,23,1,4,3,4,18,1
92,92,0.5,12,3,1,1,1,1,1,0.25,1.0,1.0,1.0,3,2,2,21,1,3,2,3,22,1
93,93,0.5,22,6,1,1,1,1,1,1.0,0.625,1.0,1.0,11,11,10,8,0,11,11,11,9,0
94,94,0.5,26,7,1,0,0,0,0,0.25,0.125,1.0,1.0,13,13,12,7,0,13,13,13,5,0
95,95,0.5,40,10,2,1,1,1,1,0.5,0.125,0.25,1.0,5,0,0,0,1,5,1,2,6,3
96,96,0.5,30,8,0,2,1,1,1,0.125,1.0,0.0,1.0,3,0,0,0,1,3,0,0,0,1
97,97,0.5,27,7,1,1,1,1,1,1.0,1.0,1.0,1.0,13,13,11,8,0,13,13,13,6,0
98,98,0.5,28,7,1,1,1,1,1,0.875,1.0,1.0,1.0,14,14,13,6,0,14,14,14,6,0
99,99,0.5,18,5,2,2,2,2,2,0.375,0.375,1.0,1.0,9,9,9,10,0,9,9,9,11,0
100,100,0.5,42,11,2,2,2,2,2,1.0,0.5,1.0,1.0,21,21,19,7,0,21,21,21,6,0
101,101,0.5,36,9,1,1,1,1,1,1.0,1.0,1.0,1.0,18,18,16,7,0,18,18,18,5,0
102,102,0.5,15,4,1,1,1,1,1,0.75,1.0,1.0,1.0,7,7,7,10,0,7,7,7,12,0
103,103,0.5,28,7,2,1,1,1,1,1.0,1.0,1.0,1.0,7,3,7,13,2,3,2,3,19,1
104,104,0.5,24,6,1,2,1,2,1,0.375,1.0,0.25,1.0,3,2,3,22,1,3,1,0,1,1
105,105,0.5,32,8,2,2,2,2,2,0.3125,0.625,1.0,1.0,16,16,16,5,0,16,16,14,4,0
106,106,0.5,54,14,0,0,0,0,0,1.0,0.875,1.0,1.0,27,27,26,5,0,27,27,27,3,0
107,107,0.5,25,7,1,1,1,1,1,1.0,1.0,1.0,1.0,12,12,10,11,0,12,12,12,8,0
108,108,0.5,28,7,1,2,0,0,0,0.4375,0.1875,0.875,1.0,3,0,0,0,1,3,2,3,23,1
109,109,0.5,31,8,1,1,1,1,1,1.0,1.0,0.75,1.0,3,2,3,20,1,15,14,15,6,1
110,110,0.5,32,8,2,1,1,2,2,0.0,0.0,1.0,1.0,8,5,8,12,3,8,6,8,13,2
111,111,0.5,34,9,2,2,2,2,2,0.125,1.0,1.0,1.0,17,17,17,5,0,17,17,16,6,0
112,112,0.5,33,9,2,1,1,1,1,0.875,1.0,1.0,1.0,4,2,3,23,2,8,5,8,14,2
113,113,0.5,25,7,2,2,2,2,2,0.625,0.75,1.0,1.0,12,12,12,9,0,12,12,12,8,0
114,114,0.5,31,8,1,1,1,1,1,1.0,0.875,1.0,1.0,15,15,13,7,0,15,15,15,6,0
115,115,0.5,20,5,2,2,2,2,2,1.0,1.0,1.0,1.0,10,10,9,9,0,10,10,10,8,0
116,116,0.5,19,5,1,1,1,1,1,0.125,1.0,0.875,1.0,9,4,5,16,2,2,0,0,0,1
117,117,0.5,29,8,0,1,1,0,0,0.0,0.0,1.0,1.0,14,14,14,7,0,14,14,14,7,0
118,118,0.5,21,6,2,2,2,2,2,0.25,0.375,1.0,1.0,2,1,2,8,1,5,3,3,21,2
119,119,0.5,41,11,1,1,1,1,1,1.0,0.25,1.0,1.0,5,0,0,0,1,10,8,10,10,2
120,120,0.5,29,8,2,1,2,2,2,0.125,0.125,1.0,1.0,3,1,0,1,1,3,1,0,2,2
121,121,0.5,19,5,1,1,1,1,1,0.75,1.0,1.0,1.0,9,9,9,12,0,9,9,9,11,0
122,122,0.5,29,8,0,0,0,0,0,0.5625,0.8125,1.0,1.0,14,14,11,8,0,14,14,14,5,0
123,123,0.5,34,9,1,1,1,1,1,1.0,1.0,1.0,1.0,17,17,13,7,0,17,17,17,6,0
124,124,0.5,30,8,2,1,1,1,1,0.125,0.5,0.125,1.0,3,1,3,14,2,3,0,0,0,1
125,125,0.5,33,9,2,1,2,2,2,0.0,0.125,1.0,1.0,16,9,10,9,2,4,2,4,19,2
126,126,0.5,31,8,2,2,2,2,2,1.0,1.0,1.0,1.0,15,15,13,7,0,15,15,15,7,0
127,127,0.5,23,6,1,1,1,1,1,1.0,1.0,1.0,1.0,11,11,10,7,0,11,11,11,8,0
128,128,0.5,44,11,0,0,1,0,0,0.5,0.25,1.0,1.0,5,0,0,0,1,5,1,5,3,2
129,129,0.5,23,6,1,1,1,1,1,0.375,1.0,0.375,1.0,5,4,4,16,1,2,1,1,1,1
130,130,0.5,25,7,2,2,2,2,2,1.0,1.0,1.0,1.0,12,12,11,8,0,12,12,12,6,0
131,131,0.5,29,8,2,1,1,2,2,0.1875,0.0,1.0,1.0,7,3,5,21,3,3,0,0,0,1
132,132,0.5,34,9,2,2,2,2,2,1.0,0.875,1.0,1.0,17,17,15,6,0,17,17,17,4,0
133,133,0.5,31,8,2,2,2,2,2,0.6875,0.875,1.0,1.0,15,7,15,8,1,15,15,15,5,0
134,134,0.5,38,10,1,1,1,1,1,1.0,1.0,1.0,1.0,4,1,4,7,3,9,6,6,11,1
135,135,0.5,12,3,1,1,1,1,1,1.0,1.0,1.0,1.0,6,6,5,12,0,6,6,6,14,0
136,136,0.5,23,6,1,1,1,1,1,0.375,1.0,0.625,1.0,5,2,5,22,1,2,1,2,2,1
137,137,0.5,29,8,1,1,1,1,1,1.0,0.625,1.0,1.0,3,1,0,2,2,7,6,7,13,1
138,138,0.5,24,6,1,1,1,1,1,0.5,1.0,0.625,1.0,6,3,6,19,2,3,1,2,7,2
139,139,0.5,33,9,2,2,2,2,2,0.75,0.5,1.0,1.0,16,16,14,5,0,16,16,16,5,0
140,140,0.5,27,7,2,1,1,1,1,0.625,1.0,1.0,1.0,13,13,12,9,0,13,13,13,8,0
141,141,0.5,7,2,2,2,1,2,2,1.0,0.875,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,142,0.5,41,11,1,1,1,1,1,0.125,0.875,0.125,1.0,5,0,0,0,1,5,2,4,19,2
143,143,0.5,36,9,2,2,2,2,2,1.0,0.3125,1.0,1.0,4,1,3,4,3,18,14,16,6,3
144,144,0.5,27,7,2,2,2,2,2,0.875,0.875,1.0,1.0,13,13,13,7,0,13,13,13,8,0
145,145,0.5,17,5,2,2,2,2,2,0.625,0.25,1.0,1.0,8,8,8,10,0,8,8,8,12,0
146,146,0.5,34,9,1,1,1,1,1,0.875,1.0,1.0,1.0,17,17,14,6,0,17,12,14,6,1
147,147,0.5,29,8,1,1,1,1,1,1.0,0.875,1.0,1.0,7,5,5,12,2,14,9,9,9,1
148,148,0.5,22,6,2,2,1,2,2,0.5,0.0,1.0,1.0,11,11,10,6,0,11,11,11,8,0
149,149,0.5,57,15,1,1,1,1,1,0.5,0.125,0.25,1.0,7,0,0,0,1,7,3,3,18,1
150,150,0.5,29,8,1,2,1,1,1,0.375,1.0,0.0,1.0,3,2,2,23,1,3,0,0,0,1
151,151,0.5,37,10,0,0,0,0,0,0.875,0.125,1.0,1.0,18,18,13,6,0,18,18,18,4,0
152,152,0.5,27,7,2,2,1,2,2,0.875,0.0,1.0,1.0,3,0,0,0,1,13,7,11,10,3
153,153,0.5,31,8,1,1,1,1,1,0.75,0.75,1.0,1.0,15,15,13,8,0,15,15,15,5,0
154,154,0.5,28,7,1,1,1,1,1,0.5,0.0,0.375,1.0,3,0,0,0,1,3,1,1,1,1
155,155,0.5,30,8,1,2,2,2,2,0.625,0.875,1.0,1.0,15,7,7,10,1,7,4,7,13,3
156,156,0.5,18,5,1,1,1,1,1,1.0,0.5,1.0,1.0,9,9,8,11,0,9,9,9,9,0
157,157,0.5,35,9,2,1,1,1,1,0.0,0.625,0.0,1.0,4,1,3,4,3,4,0,0,0,1
158,158,0.5,36,9,1,1,1,1,1,0.5,1.0,0.625,1.0,18,18,18,8,0,18,18,18,5,0
159,159,0.5,34,9,1,1,1,1,1,1.0,1.0,1.0,1.0,17,17,11,9,0,17,17,17,4,0
160,160,0.5,35,9,1,0,1,0,0,0.625,0.5625,1.0,1.0,4,0,0,0,1,4,0,0,0,1
161,161,0.5,30,8,1,2,1,1,1,0.125,0.875,0.75,1.0,3,1,1,2,2,3,0,0,0,1
162,162,0.5,24,6,2,2,2,2,2,0.75,0.375,1.0,1.0,12,12,11,9,0,12,12,12,7,0
163,163,0.5,15,4,1,1,1,1,0,0.3125,1.0,0.125,1.0,1,0,0,0,1,3,1,0,1,1
164,164,0.5,40,10,1,1,1,1,1,1.0,0.875,1.0,1.0,5,2,5,18,2,10,9,10,8,1
165,165,0.5,32,8,0,0,0,0,0,0.3125,0.5,1.0,1.0,4,2,4,22,2,4,0,0,0,1
166,166,0.5,31,8,1,1,1,1,1,1.0,0.375,1.0,1.0,7,3,3,17,1,15,12,14,6,1
167,167,0.5,29,8,1,1,1,1,1,1.0,1.0,1.0,1.0,14,14,11,10,0,14,14,14,6,0
168,168,0.5,25,7,1,1,1,1,1,1.0,1.0,1.0,1.0,12,12,9,8,0,12,12,12,6,0
169,169,0.5,26,7,1,1,1,1,1,1.0,1.0,1.0,1.0,13,13,9,9,0,13,13,13,7,0
170,170,0.5,28,7,0,0,0,0,0,1.0,0.375,1.0,1.0,14,14,13,7,0,14,14,14,6,0
171,171,0.5,32,8,2,2,2,2,2,0.625,0.625,1.0,1.0,16,16,15,7,0,16,16,15,6,0
172,172,0.5,31,8,1,0,1,1,1,0.125,1.0,1.0,1.0,15,15,13,4,0,7,4,7,12,3
173,173,0.5,28,7,0,0,0,0,0,1.0,0.125,1.0,1.0,3,2,3,21,1,14,12,13,6,2
174,174,0.5,24,6,1,2,2,2,2,0.25,0.625,1.0,1.0,12,7,7,11,1,3,0,0,0,1
175,175,0.5,36,9,0,0,0,0,0,0.375,0.375,1.0,1.0,18,18,17,5,0,18,18,18,6,0
176,176,0.5,32,8,2,2,2,2,2,0.875,0.5,1.0,1.0,8,6,8,10,1,16,13,14,7,1
177,177,0.5,29,8,0,0,0,0,0,0.25,0.875,1.0,1.0,14,8,9,10,3,3,2,3,23,1
178,178,0.5,27,7,2,1,1,1,1,0.875,1.0,1.0,1.0,13,13,12,7,0,13,13,13,6,0
179,179,0.5,44,11,1,1,1,1,1,0.5,1.0,0.5,1.0,5,2,3,22,2,5,4,5,15,1
180,180,0.5,36,9,1,1,1,1,1,1.0,1.0,1.0,1.0,4,1,1,1,1,18,11,13,7,3
181,181,0.5,30,8,1,2,1,2,2,0.75,0.0,1.0,1.0,3,2,3,20,1,3,2,3,22,1
182,182,0.5,24,6,2,1,1,1,2,0.75,0.0,0.5,1.0,3,0,0,0,1,3,2,2,24,1
183,183,0.5,37,10,2,2,2,2,2,1.0,0.125,1.0,1.0,18,18,17,6,0,18,18,18,4,0
184,184,0.5,26,7,2,2,2,2,2,1.0,1.0,1.0,1.0,13,13,11,5,0,13,13,13,6,0
185,185,0.5,24,6,1,1,1,1,1,1.0,1.0,1.0,1.0,3,1,3,2,1,12,9,10,9,2
186,186,0.5,17,5,1,1,1,1,2,0.625,0.0,0.0,1.0,2,0,0,0,1,4,2,3,23,2
187,187,0.5,25,7,2,2,2,2,2,1.0,1.0,1.0,1.0,12,12,10,7,0,12,12,12,6,0
188,188,0.5,18,5,1,1,1,1,1,1.0,1.0,1.0,1.0,9,9,9,12,0,9,9,9,8,0
189,189,0.5,35,9,2,2,2,2,2,0.5,1.0,1.0,1.0,17,17,15,4,0,17,17,16,5,0
190,190,0.5,37,10,2,1,1,1,1,1.0,1.0,1.0,1.0,18,18,14,6,0,18,18,17,5,0
191,191,0.5,20,5,2,2,2,2,2,1.0,0.625,1.0,1.0,10,10,9,11,0,10,10,10,9,0
192,192,0.5,27,7,2,2,2,2,2,0.375,0.625,1.0,1.0,3,2,3,24,1,3,2,3,24,1
193,193,0.5,20,5,2,2,2,2,2,0.875,0.875,1.0,1.0,10,10,10,9,0,10,10,10,7,0
194,194,0.5,26,7,1,1,1,1,1,1.0,0.375,1.0,1.0,13,13,12,10,0,13,13,13,6,0
195,195,0.5,29,8,2,2,2,2,2,0.25,0.5,1.0,1.0,14,14,14,6,0,14,14,14,8,0
196,196,0.5,28,7,1,2,1,2,2,0.375,0.625,0.375,1.0,3,0,0,0,1,3,1,2,3,2
197,197,0.5,31,8,2,2,2,2,2,0.25,0.875,1.0,1.0,15,15,14,6,0,15,15,13,5,0
198,198,0.5,30,8,1,1,2,1,2,0.25,0.125,0.0,1.0,3,0,0,0,1,3,0,0,0,1
199,199,0.5,28,7,2,1,1,1,1,0.125,1.0,0.25,1.0,3,2,3,21,1,3,1,3,6,2
200,200,0.5,22,6,2,2,2,2,2,0.375,0.625,1.0,1.0,11,11,11,9,0,11,11,11,9,0
201,201,0.5,27,7,0,0,2,0,0,0.1875,0.125,1.0,1.0,3,0,0,0,1,13,7,7,11,1
202,202,0.5,35,9,2,2,1,2,2,0.25,0.0,0.625,1.0,4,2,3,22,2,4,0,0,0,1
203,203,0.5,29,8,0,0,1,0,0,0.125,0.125,1.0,1.0,3,1,0,2,2,3,0,0,0,1
204,204,0.5,20,5,2,2,2,2,2,0.625,1.0,1.0,1.0,10,10,10,9,0,10,10,10,12,0
205,205,0.5,48,12,2,2,1,2,1,0.875,1.0,0.5,1.0,6,1,1,2,2,6,2,5,21,4
206,206,0.5,33,9,2,1,1,1,1,0.125,0.125,0.0,1.0,4,0,0,0,1,4,0,0,0,1
207,207,0.5,17,5,2,2,2,2,2,0.875,1.0,1.0,1.0,8,8,8,10,0,8,8,7,9,0
208,208,0.5,42,11,1,1,1,1,1,1.0,1.0,1.0,1.0,21,21,21,8,0,21,21,21,5,0
209,209,0.5,33,9,0,0,0,0,0,0.625,0.125,1.0,1.0,4,0,0,0,1,4,2,4,21,2
210,210,0.5,34,9,1,1,1,1,1,1.0,1.0,1.0,1.0,17,17,15,6,0,17,17,17,5,0
211,211,0.5,39,10,2,2,2,2,2,1.0,1.0,1.0,1.0,19,19,17,5,0,19,19,19,5,0
212,212,0.5,33,9,2,1,2,2,2,0.0,0.25,1.0,1.0,4,1,3,7,3,4,1,3,17,3
213,213,0.5,27,7,1,1,1,1,1,0.125,1.0,0.375,1.0,3,0,0,0,1,3,0,0,0,1
214,214,0.5,12,3,1,1,1,1,1,0.625,1.0,0.75,1.0,6,6,6,16,0,6,6,6,13,0
215,215,0.5,26,7,1,1,1,1,1,1.0,1.0,1.0,1.0,13,13,13,8,0,13,13,13,9,0
216,216,0.5,38,10,0,2,1,2,1,0.5,0.875,0.125,1.0,4,0,0,0,1,4,1,3,7,3
217,217,0.5,28,7,2,2,2,2,2,0.75,0.875,1.0,1.0,14,14,10,7,0,14,14,14,7,0
218,218,0.5,31,8,2,2,1,2,2,0.625,0.0,1.0,1.0,3,0,0,0,1,7,4,6,14,2
219,219,0.5,27,7,1,1,1,1,1,0.75,0.75,1.0,1.0,6,4,5,15,2,13,8,8,10,1
220,220,0.5,49,13,1,1,1,1,1,0.875,0.75,1.0,1.0,12,11,11,7,1,24,24,24,4,0
221,221,0.5,32,8,1,1,1,1,2,0.375,1.0,0.25,1.0,4,0,0,0,1,4,1,4,10,2
222,222,0.5,16,4,1,0,1,0,0,0.0625,0.125,1.0,1.0,2,0,0,0,1,2,0,0,0,1
223,223,0.5,42,11,0,1,0,0,0,0.375,0.0625,0.875,1.0,5,0,0,0,1,5,4,5,16,1
224,224,0.5,24,6,2,2,2,2,2,0.125,0.25,1.0,1.0,3,2,3,21,1,6,3,6,18,2
225,225,0.5,34,9,2,2,1,2,1,0.625,0.125,0.0625,1.0,4,0,0,0,1,4,1,2,3,2
226,226,0.5,34,9,2,1,1,1,1,0.75,1.0,0.625,1.0,8,5,7,11,3,4,3,3,18,1
227,227,0.5,18,5,1,2,2,2,2,0.625,0.875,1.0,1.0,9,8,8,10,1,2,1,2,2,1
228,228,0.5,36,9,1,0,0,0,0,0.875,0.75,1.0,1.0,9,3,5,21,3,9,6,9,12,3
229,229,0.5,26,7,1,1,1,2,2,0.125,0.0,0.5,1.0,3,0,0,0,1,3,2,2,24,1
230,230,0.5,23,6,1,1,1,1,1,0.6875,1.0,0.75,1.0,11,5,9,13,4,5,3,5,18,1
231,231,0.5,36,9,1,1,0,0,0,0.0,0.75,1.0,1.0,4,1,3,5,3,4,0,0,0,1
232,232,0.5,28,7,1,1,1,1,1,1.0,1.0,1.0,1.0,14,14,14,10,0,14,14,14,5,0
233,233,0.5,27,7,1,1,1,1,1,0.875,1.0,1.0,1.0,13,13,12,6,0,13,13,13,8,0
