,data_ind,lambd,p,nnz,true_label,ones_label,exbs_label,ones_mu_label,exbs_mu_label,ones_gap,exbs_gap,ones_mu_gap,exbs_mu_gap,inc_init_r_max,inc_curr_r_max,inc_max_dist,inc_num_resets,inc_num_ces,dec_init_r_max,dec_curr_r_max,dec_max_dist,dec_num_resets,dec_num_ces
31,31,0.125,64,16,784,695,695,695,695,0.75,0.1875,1.0,1.0,32,32,30,6,0,32,32,32,3,0
32,32,0.125,64,16,190,153,258,190,190,0.0,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
33,33,0.125,64,16,545,518,111,545,635,0.125,0.0625,0.5,1.0,8,0,0,0,1,8,0,0,0,1
34,34,0.125,64,16,506,506,506,506,506,0.8125,0.0625,1.0,1.0,32,10,30,8,1,32,30,31,4,1
35,35,0.125,64,16,480,480,111,480,480,0.3125,0.0,1.0,1.0,8,0,0,0,1,8,4,5,16,2
36,36,0.125,64,16,133,133,133,133,133,0.4375,0.1875,1.0,1.0,32,32,25,6,0,32,32,27,3,0
37,37,0.125,64,16,886,886,886,886,886,0.875,0.3125,1.0,1.0,32,32,23,7,0,32,32,32,4,0
38,38,0.125,64,16,967,762,453,762,909,0.375,0.0,0.125,1.0,8,0,0,0,1,8,5,8,14,3
39,39,0.125,64,16,643,629,111,504,504,0.0,0.0625,0.4375,1.0,8,0,0,0,1,8,0,0,0,1
40,40,0.125,64,16,562,562,111,562,562,0.375,0.0,1.0,1.0,8,0,0,0,1,16,7,13,11,3
41,41,0.125,64,16,396,108,108,396,396,0.0,0.125,1.0,1.0,8,0,0,0,1,8,2,7,18,6
42,42,0.125,64,16,570,570,759,570,570,0.375,0.0625,1.0,1.0,16,12,16,6,1,16,11,16,7,1
43,43,0.125,64,16,690,690,29,690,690,0.25,0.0,1.0,1.0,8,1,2,2,2,8,3,6,20,3
44,44,0.125,64,16,902,902,789,902,902,0.25,0.0,1.0,1.0,8,0,0,0,1,8,5,8,13,3
45,45,0.125,64,16,5,6,34,6,6,0.375,0.0625,1.0,1.0,8,0,0,0,1,16,7,8,12,2
46,46,0.125,64,16,914,914,914,914,914,0.6875,0.125,1.0,1.0,8,2,3,17,2,32,32,32,4,0
47,47,0.125,64,16,801,801,801,801,801,0.4375,0.0625,0.75,1.0,8,4,8,14,1,16,14,16,5,2
48,48,0.125,64,16,149,149,801,149,149,0.6875,0.0625,1.0,1.0,8,0,0,0,1,16,14,16,6,1
49,49,0.125,64,16,828,828,828,828,828,1.0,0.3125,1.0,1.0,32,32,29,5,0,32,32,32,3,0
50,50,0.125,64,16,965,965,965,965,965,0.5625,0.25,1.0,1.0,8,5,8,12,2,32,29,31,3,1
51,51,0.125,64,16,902,902,902,902,902,0.375,0.125,1.0,1.0,8,0,0,0,1,32,27,29,5,2
52,52,0.125,64,16,962,962,962,962,962,0.875,0.4375,1.0,1.0,32,32,30,6,0,32,32,32,4,0
53,53,0.125,64,16,599,410,410,410,410,0.125,0.125,1.0,1.0,8,4,8,13,3,16,14,14,6,1
54,54,0.125,64,16,654,609,609,654,654,0.6875,0.0625,0.875,1.0,8,0,0,0,1,32,19,24,6,3
55,55,0.125,64,16,709,709,709,709,709,0.25,0.0625,1.0,1.0,8,3,3,19,1,16,9,16,7,2
56,56,0.125,64,16,532,532,532,532,532,0.8125,0.0625,1.0,1.0,32,11,20,8,1,32,32,32,4,0
57,57,0.125,64,16,706,706,576,706,706,0.4375,0.125,1.0,1.0,8,1,2,3,2,16,13,14,6,1
58,58,0.125,64,16,975,975,111,975,408,0.1875,0.0,0.625,1.0,8,1,1,2,2,8,3,8,18,2
59,59,0.125,64,16,933,934,933,933,933,0.125,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
60,60,0.125,64,16,171,171,171,171,171,0.3125,0.125,1.0,1.0,8,1,3,18,3,16,8,16,9,3
61,61,0.125,64,16,597,597,71,597,597,0.4375,0.0,1.0,1.0,8,0,0,0,1,16,13,13,7,1
62,62,0.125,64,16,528,528,528,528,528,0.5625,0.1875,1.0,1.0,8,0,0,0,1,16,15,16,6,1
63,63,0.125,64,16,752,752,430,752,752,0.5,0.0,1.0,1.0,8,0,0,0,1,16,10,12,9,2
64,64,0.125,64,16,269,269,269,269,269,0.75,0.125,0.75,1.0,8,7,7,9,1,32,32,32,4,0
65,65,0.125,64,16,282,281,289,281,281,0.1875,0.0625,1.0,1.0,8,0,0,0,1,8,1,5,9,3
66,66,0.125,64,16,799,604,111,760,760,0.0,0.0,0.75,1.0,8,0,0,0,1,8,0,0,0,1
67,67,0.125,64,16,289,289,289,289,289,0.875,0.4375,1.0,1.0,32,32,17,7,0,32,32,32,3,0
68,68,0.125,64,16,942,942,942,942,942,0.6875,0.5,1.0,1.0,32,32,30,4,0,32,32,30,3,0
69,69,0.125,64,16,937,937,111,937,937,0.875,0.125,1.0,1.0,16,9,16,9,1,32,20,32,6,2
70,70,0.125,64,16,924,924,924,924,924,1.0,0.5625,1.0,1.0,32,32,28,5,0,32,32,32,3,0
71,71,0.125,64,16,705,705,111,705,705,0.5,0.0,0.75,1.0,8,0,0,0,1,32,26,32,4,3
72,72,0.125,64,16,202,202,202,202,202,0.8125,0.4375,1.0,1.0,32,32,31,7,0,32,32,32,3,0
73,73,0.125,64,16,618,544,306,544,544,0.4375,0.0,0.625,1.0,16,9,10,7,2,16,11,12,8,2
74,74,0.125,64,16,278,280,220,274,274,0.25,0.0,0.625,1.0,8,0,0,0,1,8,1,4,7,5
75,75,0.125,64,16,583,583,557,583,583,0.5,0.0,1.0,1.0,8,0,0,0,1,8,7,8,11,1
76,76,0.125,64,16,419,419,419,549,549,0.3125,0.0625,0.6875,1.0,8,0,0,0,1,8,4,7,14,3
77,77,0.125,64,16,84,84,84,84,84,0.875,0.5625,1.0,1.0,32,32,26,7,0,32,32,32,2,0
78,78,0.125,64,16,688,688,688,688,688,0.3125,0.0625,1.0,1.0,8,1,2,3,3,32,13,20,8,3
79,79,0.125,64,16,351,351,351,351,351,0.5625,0.25,1.0,1.0,32,32,26,4,0,32,32,30,3,0
80,80,0.125,64,16,806,658,806,658,806,0.1875,0.0625,0.0,1.0,8,0,0,0,1,8,0,0,0,1
81,81,0.125,64,16,884,500,500,500,500,0.375,0.125,0.75,1.0,32,32,24,5,0,32,32,32,6,0
82,82,0.125,64,16,145,145,145,145,145,0.8125,0.4375,1.0,1.0,32,32,26,5,0,32,32,32,3,0
83,83,0.125,64,16,335,335,335,335,335,0.4375,0.125,1.0,1.0,32,32,31,6,0,32,32,32,3,0
84,84,0.125,64,16,633,526,111,633,633,0.0,0.0,1.0,1.0,8,0,0,0,1,8,5,5,14,1
85,85,0.125,64,16,360,360,360,360,360,0.5,0.0625,1.0,1.0,8,0,0,0,1,16,13,13,7,1
86,86,0.125,64,16,715,715,715,715,715,0.875,0.4375,1.0,1.0,32,32,26,8,0,32,32,32,3,0
87,87,0.125,64,16,78,78,78,78,78,1.0,0.3125,1.0,1.0,32,32,18,7,0,32,32,32,3,0
88,88,0.125,64,16,935,961,961,935,961,0.0625,0.375,0.75,1.0,8,3,6,16,3,8,1,3,2,2
89,89,0.125,64,16,171,171,111,242,151,0.25,0.0,0.0625,1.0,8,0,0,0,1,8,2,6,22,3
90,90,0.125,64,16,603,603,603,603,603,0.3125,0.125,0.875,1.0,8,0,0,0,1,8,4,7,14,3
91,91,0.125,64,16,389,389,389,389,389,1.0,0.3125,1.0,1.0,32,32,31,7,0,32,32,32,4,0
92,92,0.125,64,16,370,370,93,370,370,0.5,0.0,1.0,1.0,8,0,0,0,1,8,7,8,12,1
93,93,0.125,64,16,449,449,449,449,449,0.3125,0.0,1.0,1.0,8,0,0,0,1,8,5,8,11,1
94,94,0.125,64,16,572,509,111,711,509,0.0,0.0625,0.4375,1.0,8,0,0,0,1,8,1,1,1,1
95,95,0.125,64,16,60,60,62,60,60,0.0,0.0625,0.625,1.0,8,1,3,3,3,8,4,7,14,4
96,96,0.125,64,16,779,779,779,779,779,0.625,0.1875,1.0,1.0,8,7,7,10,1,16,15,16,5,1
97,97,0.125,64,16,347,347,347,347,347,0.875,0.25,1.0,1.0,32,32,26,5,0,32,32,32,4,0
98,98,0.125,64,16,370,370,111,370,370,0.375,0.125,1.0,1.0,8,0,0,0,1,16,10,16,7,1
99,99,0.125,64,16,690,690,690,690,690,0.25,0.125,0.875,1.0,8,0,0,0,1,8,5,8,13,2
100,100,0.125,64,16,910,938,720,910,910,0.25,0.0,1.0,1.0,8,0,0,0,1,8,2,3,21,2
101,101,0.125,64,16,365,365,365,365,365,0.6875,0.25,1.0,1.0,8,5,7,13,3,32,19,30,5,2
102,102,0.125,64,16,162,162,263,162,166,0.0625,0.1875,0.125,1.0,16,10,10,7,2,8,0,0,0,1
103,103,0.125,64,16,837,970,970,970,970,0.5625,0.25,1.0,1.0,32,9,17,7,3,32,25,28,5,2
104,104,0.125,64,16,603,603,603,603,603,0.125,0.0625,1.0,1.0,8,5,8,10,1,16,9,16,9,1
105,105,0.125,64,16,286,286,286,286,286,0.5625,0.0625,1.0,1.0,8,1,8,8,4,32,29,32,4,1
106,106,0.125,64,16,264,264,111,264,264,0.375,0.0,1.0,1.0,8,0,0,0,1,32,28,29,4,2
107,107,0.125,64,16,747,898,707,747,747,0.0625,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
108,108,0.125,64,16,649,649,649,649,649,1.0,0.5,1.0,1.0,32,32,22,6,0,32,32,32,3,0
109,109,0.125,64,16,486,486,486,486,486,0.6875,0.0625,1.0,1.0,8,6,8,11,2,16,14,16,6,1
110,110,0.125,64,16,512,512,512,512,512,0.5625,0.125,1.0,1.0,8,3,8,14,4,32,24,32,4,1
111,111,0.125,64,16,828,828,111,828,828,0.375,0.125,1.0,1.0,8,0,0,0,1,8,3,4,17,2
112,112,0.125,64,16,955,955,955,955,955,0.75,0.1875,1.0,1.0,32,32,30,4,0,32,32,32,3,0
113,113,0.125,64,16,680,680,929,697,697,0.0625,0.0625,0.6875,1.0,8,0,0,0,1,8,0,0,0,1
114,114,0.125,64,16,893,868,111,893,893,0.0625,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
115,115,0.125,64,16,385,386,385,385,385,0.0625,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
116,116,0.125,64,16,965,965,111,965,937,0.375,0.0,1.0,1.0,8,0,0,0,1,16,15,16,6,1
117,117,0.125,64,16,609,609,609,609,609,0.4375,0.0,1.0,1.0,8,0,0,0,1,8,4,8,14,4
118,118,0.125,64,16,131,131,142,131,131,0.875,0.125,1.0,1.0,8,0,0,0,1,32,29,32,5,1
119,119,0.125,64,16,717,436,436,717,717,0.0625,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
120,120,0.125,64,16,819,854,470,854,854,0.0625,0.125,1.0,1.0,8,1,0,2,2,8,0,0,0,1
121,121,0.125,64,16,870,870,603,870,870,0.3125,0.0,1.0,1.0,8,0,0,0,1,8,2,3,22,3
122,122,0.125,64,16,237,237,909,237,237,0.0625,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
123,123,0.125,64,16,562,974,974,562,562,0.1875,0.0625,0.75,1.0,8,2,7,17,4,16,8,8,9,1
124,124,0.125,64,16,48,48,825,48,48,0.6875,0.0625,1.0,1.0,32,32,29,4,0,32,32,32,3,0
125,125,0.125,64,16,979,472,975,975,975,0.1875,0.375,1.0,1.0,8,1,2,3,2,8,4,5,15,3
126,126,0.125,64,16,834,457,111,906,906,0.0,0.0,0.75,1.0,8,0,0,0,1,8,0,0,0,1
127,127,0.125,64,16,709,893,111,748,748,0.125,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
128,128,0.125,64,16,109,109,973,109,109,0.875,0.125,1.0,1.0,8,1,3,4,3,16,12,13,7,2
129,129,0.125,64,16,511,511,436,511,511,0.0,0.0625,1.0,1.0,8,3,7,18,3,8,5,8,13,2
130,130,0.125,64,16,778,79,716,778,861,0.0,0.0625,0.25,1.0,8,0,0,0,1,8,1,3,2,2
131,131,0.125,64,16,521,521,926,521,521,0.4375,0.125,1.0,1.0,8,0,0,0,1,32,17,18,9,2
132,132,0.125,64,16,996,996,996,996,996,1.0,0.3125,1.0,1.0,8,7,8,11,1,32,32,32,3,0
133,133,0.125,64,16,827,745,242,891,891,0.0625,0.0,0.3125,1.0,8,0,0,0,1,8,0,0,0,1
134,134,0.125,64,16,241,238,234,238,238,0.125,0.0,0.625,1.0,8,0,0,0,1,8,0,0,0,1
135,135,0.125,64,16,700,999,700,700,700,0.25,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
136,136,0.125,64,16,635,409,479,409,409,0.25,0.0,0.5,1.0,8,0,0,0,1,8,4,5,15,3
137,137,0.125,64,16,388,388,388,388,388,0.625,0.0625,1.0,1.0,32,32,31,7,0,32,32,32,3,0
138,138,0.125,64,16,124,124,111,124,124,0.8125,0.0,1.0,1.0,8,1,5,3,3,32,32,32,3,0
139,139,0.125,64,16,468,468,468,468,468,0.625,0.4375,1.0,1.0,32,32,27,6,0,32,32,32,4,0
140,140,0.125,64,16,774,774,111,774,774,0.3125,0.0625,1.0,1.0,8,0,0,0,1,8,7,8,11,1
141,141,0.125,64,16,662,605,605,662,662,0.0625,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
142,142,0.125,64,16,682,682,682,682,682,0.875,0.3125,1.0,1.0,16,5,5,14,1,32,32,32,5,0
143,143,0.125,64,16,591,591,591,591,591,1.0,0.5,1.0,1.0,32,32,28,8,0,32,32,32,3,0
144,144,0.125,64,16,941,941,941,941,941,1.0,0.25,1.0,1.0,32,32,31,5,0,32,32,32,3,0
145,145,0.125,64,16,51,33,33,51,43,0.3125,0.1875,0.25,1.0,8,1,3,10,4,8,5,7,14,3
146,146,0.125,64,16,75,306,111,75,75,0.0,0.1875,1.0,1.0,8,0,0,0,1,8,0,0,0,1
147,147,0.125,64,16,136,136,136,136,136,1.0,0.375,1.0,1.0,32,32,25,8,0,32,32,32,3,0
148,148,0.125,64,16,182,182,182,182,182,0.625,0.25,1.0,1.0,8,7,7,10,1,32,32,32,5,0
149,149,0.125,64,16,901,901,111,901,901,0.125,0.0625,1.0,1.0,8,1,7,4,2,8,4,8,13,3
150,150,0.125,64,16,41,41,125,41,41,0.0,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
151,151,0.125,64,16,289,289,289,289,289,1.0,0.625,1.0,1.0,32,32,30,6,0,32,32,32,3,0
152,152,0.125,64,16,19,12,111,19,19,0.0,0.0625,0.1875,1.0,8,0,0,0,1,8,0,0,0,1
153,153,0.125,64,16,924,924,924,924,924,1.0,0.5625,1.0,1.0,32,32,27,6,0,32,32,32,3,0
154,154,0.125,64,16,516,431,431,431,516,0.0625,0.0,0.25,1.0,8,1,0,1,1,8,1,3,8,4
155,155,0.125,64,16,258,258,258,258,258,0.75,0.125,1.0,1.0,8,4,8,11,4,16,15,16,6,1
156,156,0.125,64,16,976,976,976,976,976,0.5625,0.0625,1.0,1.0,8,1,8,3,1,32,32,32,3,0
157,157,0.125,64,16,754,485,485,485,485,0.5625,0.375,1.0,1.0,32,32,29,4,0,32,32,32,4,0
158,158,0.125,64,16,791,791,791,791,791,0.8125,0.1875,1.0,1.0,32,32,30,4,0,32,32,32,4,0
159,159,0.125,64,16,675,656,576,734,734,0.0625,0.0,0.375,1.0,8,0,0,0,1,8,1,3,22,4
160,160,0.125,64,16,317,317,317,317,317,1.0,0.25,1.0,1.0,32,32,25,7,0,32,32,32,3,0
161,161,0.125,64,16,261,261,261,261,261,0.5625,0.1875,1.0,1.0,32,16,19,6,1,16,15,16,5,1
162,162,0.125,64,16,124,124,124,124,124,0.0625,0.0625,1.0,1.0,8,0,0,0,1,8,3,8,17,4
163,163,0.125,64,16,667,529,529,529,529,0.4375,0.0625,0.875,1.0,8,0,0,0,1,16,10,12,8,3
164,164,0.125,64,16,170,221,221,221,221,0.875,0.625,1.0,1.0,32,32,30,6,0,32,32,32,3,0
165,165,0.125,64,16,257,199,111,214,214,0.25,0.125,0.125,1.0,8,0,0,0,1,8,5,5,14,1
166,166,0.125,64,16,418,767,767,767,767,0.3125,0.0625,1.0,1.0,8,0,0,0,1,8,6,8,13,2
167,167,0.125,64,16,108,116,111,116,116,0.3125,0.125,0.6875,1.0,8,0,0,0,1,8,1,0,1,1
168,168,0.125,64,16,185,185,111,185,185,0.0625,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
169,169,0.125,64,16,746,746,746,746,746,1.0,0.6875,1.0,1.0,32,32,29,6,0,32,32,32,3,0
170,170,0.125,64,16,528,849,1,849,849,0.0625,0.0,0.625,1.0,8,0,0,0,1,8,0,0,0,1
171,171,0.125,64,16,107,107,107,107,107,0.75,0.3125,1.0,1.0,32,32,25,4,0,32,32,32,3,0
172,172,0.125,64,16,578,982,111,982,982,0.625,0.0,0.875,1.0,8,0,0,0,1,32,30,32,4,1
173,173,0.125,64,16,674,674,111,674,674,0.25,0.1875,1.0,1.0,8,2,5,19,5,16,10,12,8,3
174,174,0.125,64,16,240,241,241,241,241,0.5,0.1875,0.5,1.0,8,3,5,15,3,16,15,16,6,1
175,175,0.125,64,16,478,478,478,478,478,0.3125,0.0625,1.0,1.0,8,1,3,10,3,16,8,11,10,2
176,176,0.125,64,16,922,922,922,922,922,1.0,0.75,1.0,1.0,32,32,31,5,0,32,32,32,3,0
177,177,0.125,64,16,905,905,905,905,905,0.375,0.1875,1.0,1.0,8,2,6,17,5,8,1,2,3,3
178,178,0.125,64,16,50,472,472,50,50,0.125,0.125,1.0,1.0,8,0,0,0,1,8,0,0,0,1
179,179,0.125,64,16,463,738,111,738,738,0.3125,0.0,1.0,1.0,8,0,0,0,1,32,20,21,7,2
180,180,0.125,64,16,256,256,197,256,256,0.0625,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
181,181,0.125,64,16,507,695,695,695,695,0.875,0.1875,1.0,1.0,8,0,0,0,1,32,32,32,4,0
182,182,0.125,64,16,392,392,392,392,392,1.0,0.5,1.0,1.0,32,32,29,6,0,32,32,32,4,0
183,183,0.125,64,16,884,884,884,884,884,1.0,0.625,1.0,1.0,32,32,23,5,0,32,32,32,4,0
184,184,0.125,64,16,714,714,600,714,714,0.375,0.0,1.0,1.0,8,0,0,0,1,8,6,8,11,2
185,185,0.125,64,16,47,610,395,610,558,0.0,0.0,0.3125,1.0,8,0,0,0,1,8,0,0,0,1
186,186,0.125,64,16,271,271,271,271,271,0.875,0.5,1.0,1.0,32,32,28,7,0,32,32,32,3,0
187,187,0.125,64,16,136,136,693,136,136,0.25,0.0625,0.875,1.0,8,0,0,0,1,8,4,8,13,3
188,188,0.125,64,16,274,274,75,274,274,0.75,0.0,1.0,1.0,8,0,0,0,1,32,21,27,6,3
189,189,0.125,64,16,188,188,188,188,188,0.6875,0.125,1.0,1.0,8,7,8,10,1,32,31,31,3,1
190,190,0.125,64,16,210,210,111,210,690,0.3125,0.1875,0.8125,1.0,8,0,0,0,1,8,7,8,12,1
191,191,0.125,64,16,349,349,111,349,349,0.4375,0.0625,1.0,1.0,8,4,6,13,2,32,12,13,11,1
192,192,0.125,64,16,262,163,162,262,262,0.0,0.0625,1.0,1.0,8,0,0,0,1,8,0,0,0,1
193,193,0.125,64,16,171,168,168,171,171,0.25,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
194,194,0.125,64,16,20,20,20,20,20,0.875,0.25,1.0,1.0,32,32,29,7,0,32,32,32,4,0
195,195,0.125,64,16,421,421,549,421,421,0.25,0.0625,1.0,1.0,8,1,4,7,3,8,2,5,19,3
196,196,0.125,64,16,506,533,533,533,506,0.875,0.1875,0.375,1.0,8,7,8,11,1,32,32,32,3,0
197,197,0.125,64,16,366,366,366,366,366,0.5,0.0625,1.0,1.0,8,2,8,16,3,32,32,32,3,0
198,198,0.125,64,16,508,508,508,508,508,1.0,0.375,1.0,1.0,32,32,29,7,0,32,32,32,3,0
199,199,0.125,64,16,984,984,984,984,984,0.5625,0.3125,1.0,1.0,32,32,29,5,0,32,32,32,3,0
200,200,0.125,64,16,456,456,512,456,456,0.25,0.0625,1.0,1.0,32,32,27,5,0,32,32,32,3,0
201,201,0.125,64,16,921,921,769,921,921,0.25,0.0,1.0,1.0,8,0,0,0,1,8,5,7,15,3
202,202,0.125,64,16,2,2,3,2,2,0.75,0.3125,1.0,1.0,8,1,3,7,4,32,18,20,7,2
203,203,0.125,64,16,328,947,111,947,328,0.3125,0.125,0.6875,1.0,8,0,0,0,1,8,2,2,23,1
204,204,0.125,64,16,792,792,76,792,792,0.1875,0.0,1.0,1.0,8,0,0,0,1,8,3,4,21,2
205,205,0.125,64,16,561,561,561,561,561,0.1875,0.0,0.75,1.0,8,0,0,0,1,8,4,5,16,2
206,206,0.125,64,16,503,503,503,503,503,0.5625,0.0,1.0,1.0,8,0,0,0,1,16,13,16,7,2
207,207,0.125,64,16,745,622,759,622,622,0.25,0.0625,0.625,1.0,8,0,0,0,1,8,1,1,2,2
208,208,0.125,64,16,303,303,303,303,303,0.625,0.3125,1.0,1.0,8,6,8,10,2,32,22,32,4,2
209,209,0.125,64,16,111,111,111,111,111,1.0,0.5625,1.0,1.0,32,32,28,7,0,32,32,32,3,0
210,210,0.125,64,16,996,996,44,996,996,0.5,0.0625,1.0,1.0,8,0,0,0,1,16,8,15,9,4
211,211,0.125,64,16,891,891,891,891,891,0.8125,0.0625,1.0,1.0,8,0,0,0,1,32,29,31,5,2
212,212,0.125,64,16,504,750,470,750,797,0.25,0.0625,0.5625,1.0,8,0,0,0,1,8,1,2,4,2
213,213,0.125,64,16,908,404,895,895,895,0.125,0.0625,0.125,1.0,8,0,0,0,1,8,7,8,11,1
214,214,0.125,64,16,348,348,130,348,348,0.25,0.0,1.0,1.0,8,0,0,0,1,8,1,4,22,3
215,215,0.125,64,16,702,702,111,702,702,0.5625,0.0,1.0,1.0,8,3,8,16,4,16,12,13,7,2
216,216,0.125,64,16,681,526,410,632,632,0.0,0.0,0.25,1.0,8,0,0,0,1,8,0,0,0,1
217,217,0.125,64,16,702,702,111,702,702,0.375,0.0625,1.0,1.0,8,1,8,10,5,32,32,32,4,0
218,218,0.125,64,16,603,603,603,603,603,0.0625,0.125,1.0,1.0,8,7,8,8,1,16,14,16,5,1
219,219,0.125,64,16,206,206,111,206,206,0.8125,0.0,1.0,1.0,8,0,0,0,1,32,17,26,6,3
220,220,0.125,64,16,703,703,870,402,402,0.125,0.1875,0.875,1.0,8,0,0,0,1,8,0,0,0,1
221,221,0.125,64,16,561,561,111,561,561,0.6875,0.0,1.0,1.0,32,32,26,5,0,32,32,32,3,0
222,222,0.125,64,16,893,893,481,893,893,0.0625,0.0625,0.3125,1.0,8,0,0,0,1,8,2,6,20,3
223,223,0.125,64,16,36,37,37,37,37,0.875,0.125,1.0,1.0,32,32,21,4,0,32,32,32,2,0
224,224,0.125,64,16,694,694,694,694,694,1.0,0.75,1.0,1.0,32,32,29,7,0,32,32,32,3,0
225,225,0.125,64,16,942,964,111,809,941,0.1875,0.0,0.3125,1.0,8,0,0,0,1,8,0,0,0,1
226,226,0.125,64,16,961,961,111,961,961,0.0625,0.0,1.0,1.0,8,0,0,0,1,8,0,0,0,1
227,227,0.125,64,16,561,561,454,730,730,0.0625,0.0,0.75,1.0,8,0,0,0,1,8,0,0,0,1
228,228,0.125,64,16,378,378,378,378,378,0.8125,0.375,1.0,1.0,32,32,30,7,0,32,32,32,3,0
229,229,0.125,64,16,61,61,111,61,61,0.6875,0.0625,1.0,1.0,16,3,8,14,3,32,28,32,3,1
230,230,0.125,64,16,807,255,671,839,839,0.0625,0.0625,0.5625,1.0,8,0,0,0,1,8,0,0,0,1
