,lambd,p,k,k_mu
144,0.125,64,64,32
145,0.125,64,64,16
146,0.125,64,64,54
147,0.125,64,38,12
148,0.125,64,64,45
149,0.125,64,21,14
150,0.125,64,64,16
151,0.125,64,18,9
152,0.125,64,64,19
153,0.125,64,24,19
154,0.125,64,49,18
155,0.125,64,12,11
156,0.125,64,20,14
157,0.125,64,33,19
158,0.125,64,20,11
159,0.125,64,64,50
160,0.125,64,64,24
161,0.125,64,24,9
162,0.125,64,64,51
163,0.125,64,64,61
164,0.125,64,64,9
165,0.125,64,64,27
166,0.125,64,64,9
167,0.125,64,28,36
168,0.125,64,64,54
169,0.125,64,12,9
170,0.125,64,64,60
171,0.125,64,22,12
172,0.125,64,64,19
173,0.125,64,64,53
174,0.125,64,64,14
175,0.125,64,64,64
176,0.125,64,64,48
177,0.125,64,64,8
178,0.125,64,64,10
179,0.125,64,64,64
180,0.125,64,64,38
181,0.125,64,64,37
182,0.125,64,17,10
183,0.125,64,23,9
184,0.125,64,64,39
185,0.125,64,64,63
186,0.125,64,59,18
187,0.125,64,64,25
188,0.125,64,64,38
189,0.125,64,64,36
190,0.125,64,64,21
191,0.125,64,64,29
192,0.125,64,64,38
193,0.125,64,21,12
194,0.125,64,64,13
195,0.125,64,64,64
196,0.125,64,64,57
197,0.125,64,64,27
198,0.125,64,31,15
199,0.125,64,29,13
200,0.125,64,64,18
201,0.125,64,64,34
202,0.125,64,10,7
203,0.125,64,52,22
204,0.125,64,64,48
205,0.125,64,64,44
206,0.125,64,64,25
207,0.125,64,64,36
208,0.125,64,64,13
209,0.125,64,64,25
210,0.125,64,64,55
211,0.125,64,11,9
212,0.125,64,64,19
213,0.125,64,64,42
214,0.125,64,64,64
215,0.125,64,64,29
216,0.125,64,64,27
217,0.125,64,64,47
218,0.125,64,64,24
219,0.125,64,64,50
220,0.125,64,64,64
221,0.125,64,64,19
222,0.125,64,64,62
223,0.125,64,62,15
224,0.125,64,14,9
225,0.125,64,64,63
226,0.125,64,64,56
227,0.125,64,17,16
228,0.125,64,64,10
229,0.125,64,64,11
230,0.125,64,64,60
231,0.125,64,64,22
232,0.125,64,30,18
233,0.125,64,64,12
234,0.125,64,62,45
235,0.125,64,64,57
236,0.125,64,64,35
237,0.125,64,43,11
238,0.125,64,27,15
239,0.125,64,64,49
240,0.125,64,25,17
241,0.125,64,64,50
242,0.125,64,64,26
243,0.125,64,64,50
244,0.125,64,64,23
245,0.125,64,64,64
246,0.125,64,64,42
247,0.125,64,64,26
248,0.125,64,64,62
249,0.125,64,42,20
