,lambd,p,k,k_mu
153,0.375,64,13,5
154,0.375,64,64,62
155,0.375,64,29,4
156,0.375,64,23,9
157,0.375,64,28,4
158,0.375,64,14,6
159,0.375,64,64,43
160,0.375,64,19,3
161,0.375,64,14,4
162,0.375,64,64,6
163,0.375,64,64,10
164,0.375,64,8,4
165,0.375,64,64,62
166,0.375,64,34,14
167,0.375,64,64,56
168,0.375,64,64,34
169,0.375,64,9,6
170,0.375,64,64,40
171,0.375,64,6,2
172,0.375,64,64,15
173,0.375,64,64,4
174,0.375,64,64,61
175,0.375,64,34,13
176,0.375,64,10,4
177,0.375,64,52,4
178,0.375,64,64,49
179,0.375,64,33,12
180,0.375,64,64,32
181,0.375,64,21,17
182,0.375,64,6,4
183,0.375,64,20,4
184,0.375,64,64,10
185,0.375,64,64,32
186,0.375,64,11,5
187,0.375,64,64,50
188,0.375,64,33,10
189,0.375,64,16,10
190,0.375,64,40,18
191,0.375,64,14,5
192,0.375,64,63,15
193,0.375,64,64,15
194,0.375,64,19,8
195,0.375,64,64,10
196,0.375,64,46,61
197,0.375,64,34,12
198,0.375,64,12,5
199,0.375,64,19,8
200,0.375,64,59,7
201,0.375,64,64,22
202,0.375,64,36,10
203,0.375,64,64,29
204,0.375,64,40,16
205,0.375,64,40,6
206,0.375,64,23,5
207,0.375,64,64,54
208,0.375,64,63,32
209,0.375,64,22,10
210,0.375,64,58,13
211,0.375,64,27,5
212,0.375,64,64,33
213,0.375,64,64,25
214,0.375,64,45,28
215,0.375,64,15,6
216,0.375,64,64,64
217,0.375,64,64,5
218,0.375,64,64,8
219,0.375,64,21,11
220,0.375,64,64,30
221,0.375,64,20,11
222,0.375,64,64,27
223,0.375,64,29,11
224,0.375,64,6,3
225,0.375,64,64,26
226,0.375,64,64,13
227,0.375,64,40,20
228,0.375,64,19,6
229,0.375,64,28,2
230,0.375,64,64,54
231,0.375,64,35,13
232,0.375,64,18,4
233,0.375,64,64,6
234,0.375,64,64,64
235,0.375,64,58,32
236,0.375,64,64,13
237,0.375,64,64,37
238,0.375,64,14,7
239,0.375,64,64,9
240,0.375,64,64,21
241,0.375,64,64,32
242,0.375,64,33,4
243,0.375,64,26,10
244,0.375,64,30,13
245,0.375,64,64,4
246,0.375,64,23,12
247,0.375,64,64,58
248,0.375,64,19,3
249,0.375,64,18,3
