,lambd,p,k,k_mu
161,0.125,64,42,34
162,0.125,64,64,56
163,0.125,64,59,24
164,0.125,64,13,8
165,0.125,64,64,28
166,0.125,64,64,18
167,0.125,64,64,15
168,0.125,64,64,19
169,0.125,64,8,6
170,0.125,64,64,20
171,0.125,64,16,8
172,0.125,64,14,7
173,0.125,64,64,20
174,0.125,64,15,10
175,0.125,64,64,18
176,0.125,64,15,9
177,0.125,64,64,19
178,0.125,64,29,19
179,0.125,64,34,19
180,0.125,64,64,30
181,0.125,64,29,16
182,0.125,64,14,12
183,0.125,64,16,13
184,0.125,64,62,24
185,0.125,64,64,61
186,0.125,64,13,10
187,0.125,64,64,21
188,0.125,64,30,14
189,0.125,64,26,23
190,0.125,64,52,42
191,0.125,64,38,17
192,0.125,64,64,41
193,0.125,64,64,12
194,0.125,64,21,15
195,0.125,64,38,20
196,0.125,64,21,12
197,0.125,64,28,11
198,0.125,64,12,11
199,0.125,64,12,9
200,0.125,64,31,22
201,0.125,64,64,52
202,0.125,64,21,16
203,0.125,64,64,57
204,0.125,64,64,52
205,0.125,64,64,32
206,0.125,64,34,24
207,0.125,64,64,37
208,0.125,64,64,7
209,0.125,64,0,0
210,0.125,64,64,13
211,0.125,64,10,7
212,0.125,64,64,49
213,0.125,64,54,48
214,0.125,64,64,30
215,0.125,64,29,15
216,0.125,64,64,39
217,0.125,64,35,17
218,0.125,64,56,14
219,0.125,64,30,9
220,0.125,64,64,62
221,0.125,64,22,12
222,0.125,64,64,33
223,0.125,64,22,10
224,0.125,64,9,6
225,0.125,64,64,14
226,0.125,64,64,59
227,0.125,64,64,21
228,0.125,64,21,16
229,0.125,64,41,11
230,0.125,64,64,16
231,0.125,64,54,18
232,0.125,64,14,10
233,0.125,64,64,46
234,0.125,64,64,27
235,0.125,64,64,35
236,0.125,64,49,45
237,0.125,64,18,15
238,0.125,64,13,9
239,0.125,64,64,28
240,0.125,64,64,31
241,0.125,64,64,32
242,0.125,64,25,13
243,0.125,64,27,22
244,0.125,64,19,15
245,0.125,64,64,46
246,0.125,64,32,22
247,0.125,64,64,21
248,0.125,64,21,14
249,0.125,64,19,17
