,lambd,p,k,k_mu
123,0.5,64,64,26
124,0.5,64,55,4
125,0.5,64,25,6
126,0.5,64,64,29
127,0.5,64,64,14
128,0.5,64,32,2
129,0.5,64,64,13
130,0.5,64,64,64
131,0.5,64,39,3
132,0.5,64,34,5
133,0.5,64,64,64
134,0.5,64,64,33
135,0.5,64,64,33
136,0.5,64,64,31
137,0.5,64,14,3
138,0.5,64,53,11
139,0.5,64,36,3
140,0.5,64,38,16
141,0.5,64,64,38
142,0.5,64,17,5
143,0.5,64,22,8
144,0.5,64,15,7
145,0.5,64,64,56
146,0.5,64,64,45
147,0.5,64,13,4
148,0.5,64,24,1
149,0.5,64,64,32
150,0.5,64,64,11
151,0.5,64,11,5
152,0.5,64,64,17
153,0.5,64,13,4
154,0.5,64,64,40
155,0.5,64,61,4
156,0.5,64,26,8
157,0.5,64,25,4
158,0.5,64,25,4
159,0.5,64,64,37
160,0.5,64,38,1
161,0.5,64,14,3
162,0.5,64,64,2
163,0.5,64,64,29
164,0.5,64,14,2
165,0.5,64,64,61
166,0.5,64,36,7
167,0.5,64,64,56
168,0.5,64,52,32
169,0.5,64,10,5
170,0.5,64,64,40
171,0.5,64,17,1
172,0.5,64,64,15
173,0.5,64,64,2
174,0.5,64,64,59
175,0.5,64,48,13
176,0.5,64,11,4
177,0.5,64,52,16
178,0.5,64,64,47
179,0.5,64,64,5
180,0.5,64,64,14
181,0.5,64,64,22
182,0.5,64,6,2
183,0.5,64,17,4
184,0.5,64,64,10
185,0.5,64,64,43
186,0.5,64,11,5
187,0.5,64,64,53
188,0.5,64,39,6
189,0.5,64,16,8
190,0.5,64,40,18
191,0.5,64,20,4
192,0.5,64,64,9
193,0.5,64,64,12
194,0.5,64,27,7
195,0.5,64,64,7
196,0.5,64,64,27
197,0.5,64,34,12
198,0.5,64,9,5
199,0.5,64,19,3
200,0.5,64,64,8
201,0.5,64,44,22
202,0.5,64,36,8
203,0.5,64,64,64
204,0.5,64,48,15
205,0.5,64,64,19
206,0.5,64,23,4
207,0.5,64,64,59
208,0.5,64,64,9
209,0.5,64,22,7
210,0.5,64,49,7
211,0.5,64,27,4
212,0.5,64,64,35
213,0.5,64,64,22
214,0.5,64,34,23
215,0.5,64,31,6
216,0.5,64,64,64
217,0.5,64,64,4
218,0.5,64,64,4
219,0.5,64,34,10
220,0.5,64,64,30
221,0.5,64,19,12
222,0.5,64,64,18
223,0.5,64,33,11
224,0.5,64,7,3
225,0.5,64,64,26
226,0.5,64,64,8
227,0.5,64,64,20
228,0.5,64,12,4
229,0.5,64,28,2
230,0.5,64,64,44
231,0.5,64,16,8
232,0.5,64,18,4
233,0.5,64,64,8
234,0.5,64,64,63
235,0.5,64,57,18
236,0.5,64,64,14
237,0.5,64,64,8
238,0.5,64,20,4
239,0.5,64,64,5
240,0.5,64,64,18
241,0.5,64,64,15
242,0.5,64,33,4
243,0.5,64,64,22
244,0.5,64,43,12
245,0.5,64,64,4
246,0.5,64,28,12
247,0.5,64,64,39
248,0.5,64,64,6
249,0.5,64,11,3
