,lambd,p,k,k_mu
113,0.125,25,24,18
114,0.125,31,0,4
115,0.125,20,7,5
116,0.125,19,0,0
117,0.125,29,29,27
118,0.125,21,21,2
119,0.125,41,41,17
120,0.125,29,29,15
121,0.125,19,0,0
122,0.125,29,29,1
123,0.125,34,0,4
124,0.125,30,0,3
125,0.125,33,33,29
126,0.125,31,11,8
127,0.125,23,0,0
128,0.125,44,44,40
129,0.125,23,0,13
130,0.125,25,10,7
131,0.125,29,29,10
132,0.125,34,13,8
133,0.125,31,31,11
134,0.125,38,0,0
135,0.125,12,0,0
136,0.125,23,0,0
137,0.125,29,29,3
138,0.125,24,24,1
139,0.125,33,11,8
140,0.125,27,0,0
141,0.125,7,0,0
142,0.125,41,18,15
143,0.125,36,10,5
144,0.125,27,15,6
145,0.125,17,17,1
146,0.125,34,12,6
147,0.125,29,29,1
148,0.125,22,0,0
149,0.125,57,57,28
150,0.125,29,0,0
151,0.125,37,37,19
152,0.125,27,27,1
153,0.125,31,0,0
154,0.125,28,0,0
155,0.125,30,30,1
156,0.125,18,0,0
157,0.125,35,35,15
158,0.125,36,0,0
159,0.125,34,0,0
160,0.125,35,23,20
161,0.125,30,30,2
162,0.125,24,24,10
163,0.125,15,0,0
164,0.125,40,40,1
165,0.125,32,0,0
166,0.125,31,0,7
167,0.125,29,0,0
168,0.125,25,0,0
169,0.125,26,0,10
170,0.125,28,28,1
171,0.125,32,12,6
172,0.125,31,0,0
173,0.125,28,28,1
174,0.125,24,24,1
175,0.125,36,36,27
176,0.125,32,32,30
177,0.125,29,7,0
178,0.125,27,18,0
179,0.125,44,26,10
180,0.125,36,0,0
181,0.125,30,30,1
182,0.125,24,0,0
183,0.125,37,8,6
184,0.125,26,18,6
185,0.125,24,0,0
186,0.125,17,0,0
187,0.125,25,8,7
188,0.125,18,0,0
189,0.125,35,9,7
190,0.125,37,0,10
191,0.125,20,8,7
192,0.125,27,27,20
193,0.125,20,20,7
194,0.125,26,0,0
195,0.125,29,17,7
196,0.125,28,15,15
197,0.125,31,31,19
198,0.125,30,8,7
199,0.125,28,28,1
200,0.125,22,11,0
201,0.125,27,24,11
202,0.125,35,27,0
203,0.125,29,0,3
204,0.125,20,20,11
205,0.125,48,16,14
206,0.125,33,33,20
207,0.125,17,0,0
208,0.125,42,38,22
209,0.125,33,33,21
210,0.125,34,34,18
211,0.125,39,8,8
212,0.125,33,13,12
213,0.125,27,0,0
214,0.125,12,12,1
215,0.125,26,0,0
216,0.125,38,18,16
217,0.125,28,0,0
218,0.125,31,19,8
219,0.125,27,27,14
220,0.125,49,14,12
221,0.125,32,0,2
222,0.125,16,16,16
223,0.125,42,42,38
224,0.125,24,0,0
225,0.125,34,34,20
226,0.125,34,0,0
227,0.125,18,18,1
228,0.125,36,36,32
229,0.125,26,0,0
230,0.125,23,0,0
231,0.125,36,36,14
232,0.125,28,0,10
233,0.125,27,0,3
234,0.125,31,12,8
235,0.125,28,13,0
236,0.125,25,0,3
237,0.125,29,0,0
238,0.125,28,0,0
239,0.125,34,0,4
240,0.125,43,0,0
241,0.125,30,20,11
242,0.125,28,28,1
243,0.125,27,0,7
244,0.125,31,15,14
245,0.125,35,0,0
246,0.125,29,0,0
247,0.125,37,17,9
248,0.125,25,25,1
249,0.125,33,33,1
