,lambd,p,k,k_mu
138,0.5,64,64,34
139,0.5,64,10,1
140,0.5,64,64,6
141,0.5,64,64,47
142,0.5,64,30,12
143,0.5,64,45,9
144,0.5,64,28,3
145,0.5,64,62,3
146,0.5,64,64,44
147,0.5,64,38,2
148,0.5,64,64,26
149,0.5,64,64,10
150,0.5,64,64,11
151,0.5,64,24,12
152,0.5,64,64,43
153,0.5,64,24,2
154,0.5,64,64,26
155,0.5,64,35,7
156,0.5,64,64,63
157,0.5,64,42,46
158,0.5,64,39,4
159,0.5,64,64,46
160,0.5,64,20,9
161,0.5,64,64,3
162,0.5,64,64,60
163,0.5,64,64,35
164,0.5,64,27,7
165,0.5,64,64,30
166,0.5,64,64,24
167,0.5,64,64,40
168,0.5,64,64,13
169,0.5,64,13,5
170,0.5,64,64,53
171,0.5,64,19,3
172,0.5,64,64,54
173,0.5,64,64,60
174,0.5,64,62,40
175,0.5,64,64,59
176,0.5,64,27,17
177,0.5,64,64,7
178,0.5,64,64,48
179,0.5,64,64,45
180,0.5,64,64,49
181,0.5,64,39,21
182,0.5,64,22,4
183,0.5,64,10,2
184,0.5,64,64,53
185,0.5,64,64,59
186,0.5,64,19,8
187,0.5,64,64,63
188,0.5,64,64,44
189,0.5,64,44,9
190,0.5,64,64,5
191,0.5,64,64,46
192,0.5,64,64,52
193,0.5,64,64,64
194,0.5,64,18,8
195,0.5,64,64,44
196,0.5,64,39,23
197,0.5,64,64,2
198,0.5,64,19,12
199,0.5,64,30,10
200,0.5,64,55,45
201,0.5,64,64,59
202,0.5,64,64,19
203,0.5,64,64,56
204,0.5,64,64,62
205,0.5,64,64,59
206,0.5,64,20,4
207,0.5,64,64,58
208,0.5,64,64,12
209,0.5,64,29,14
210,0.5,64,30,10
211,0.5,64,14,9
212,0.5,64,64,22
213,0.5,64,64,31
214,0.5,64,64,17
215,0.5,64,64,20
216,0.5,64,64,57
217,0.5,64,64,43
218,0.5,64,64,28
219,0.5,64,64,19
220,0.5,64,64,50
221,0.5,64,47,21
222,0.5,64,64,55
223,0.5,64,21,5
224,0.5,64,15,8
225,0.5,64,64,25
226,0.5,64,64,30
227,0.5,64,64,62
228,0.5,64,30,3
229,0.5,64,55,27
230,0.5,64,64,64
231,0.5,64,17,5
232,0.5,64,58,3
233,0.5,64,47,12
234,0.5,64,64,58
235,0.5,64,64,59
236,0.5,64,64,60
237,0.5,64,64,62
238,0.5,64,17,5
239,0.5,64,64,39
240,0.5,64,64,57
241,0.5,64,64,62
242,0.5,64,64,42
243,0.5,64,64,38
244,0.5,64,52,8
245,0.5,64,64,58
246,0.5,64,64,32
247,0.5,64,64,18
248,0.5,64,64,2
249,0.5,64,40,3
