,lambd,p,k,k_mu
214,0.5,64,64,8
215,0.5,64,64,12
216,0.5,64,64,63
217,0.5,64,64,45
218,0.5,64,64,10
219,0.5,64,64,19
220,0.5,64,64,42
221,0.5,64,25,8
222,0.5,64,64,47
223,0.5,64,10,5
224,0.5,64,16,7
225,0.5,64,64,4
226,0.5,64,64,39
227,0.5,64,64,59
228,0.5,64,24,10
229,0.5,64,36,7
230,0.5,64,64,62
231,0.5,64,22,6
232,0.5,64,34,5
233,0.5,64,63,18
234,0.5,64,64,60
235,0.5,64,64,63
236,0.5,64,64,64
237,0.5,64,64,59
238,0.5,64,29,2
239,0.5,64,64,32
240,0.5,64,64,55
241,0.5,64,64,31
242,0.5,64,64,12
243,0.5,64,64,19
244,0.5,64,31,10
245,0.5,64,64,55
246,0.5,64,64,34
247,0.5,64,64,8
248,0.5,64,64,7
249,0.5,64,34,7
