,lambd,p,k,k_mu
103,0.25,64,36,3
104,0.25,64,64,32
105,0.25,64,51,9
106,0.25,64,24,3
107,0.25,64,64,15
108,0.25,64,10,5
109,0.25,64,13,7
110,0.25,64,64,19
111,0.25,64,64,40
112,0.25,64,20,10
113,0.25,64,64,49
114,0.25,64,34,8
115,0.25,64,64,10
116,0.25,64,23,13
117,0.25,64,64,16
118,0.25,64,5,2
119,0.25,64,64,50
120,0.25,64,64,63
121,0.25,64,64,59
122,0.25,64,42,22
123,0.25,64,64,3
124,0.25,64,27,5
125,0.25,64,64,35
126,0.25,64,64,58
127,0.25,64,64,11
128,0.25,64,19,6
129,0.25,64,64,39
130,0.25,64,64,14
131,0.25,64,64,14
132,0.25,64,58,9
133,0.25,64,64,59
134,0.25,64,64,13
135,0.25,64,64,47
136,0.25,64,64,40
137,0.25,64,15,5
138,0.25,64,64,32
139,0.25,64,10,6
140,0.25,64,64,16
141,0.25,64,64,43
142,0.25,64,28,6
143,0.25,64,13,8
144,0.25,64,28,6
145,0.25,64,56,39
146,0.25,64,64,28
147,0.25,64,12,6
148,0.25,64,64,5
149,0.25,64,50,11
150,0.25,64,64,6
151,0.25,64,14,8
152,0.25,64,64,20
153,0.25,64,9,5
154,0.25,64,64,6
155,0.25,64,19,5
156,0.25,64,64,20
157,0.25,64,11,36
158,0.25,64,33,7
159,0.25,64,64,28
160,0.25,64,64,16
161,0.25,64,15,9
162,0.25,64,64,51
163,0.25,64,64,22
164,0.25,64,7,5
165,0.25,64,64,36
166,0.25,64,64,17
167,0.25,64,64,28
168,0.25,64,64,45
169,0.25,64,10,6
170,0.25,64,64,60
171,0.25,64,6,4
172,0.25,64,64,25
173,0.25,64,64,34
174,0.25,64,64,7
175,0.25,64,64,39
176,0.25,64,36,32
177,0.25,64,64,57
178,0.25,64,64,52
179,0.25,64,64,34
180,0.25,64,64,49
181,0.25,64,22,9
182,0.25,64,11,5
183,0.25,64,17,6
184,0.25,64,64,50
185,0.25,64,64,62
186,0.25,64,17,4
187,0.25,64,64,30
188,0.25,64,64,63
189,0.25,64,45,11
190,0.25,64,64,6
191,0.25,64,64,20
192,0.25,64,64,16
193,0.25,64,64,34
194,0.25,64,19,6
195,0.25,64,64,37
196,0.25,64,30,10
197,0.25,64,64,40
198,0.25,64,12,10
199,0.25,64,13,4
200,0.25,64,64,9
201,0.25,64,64,60
202,0.25,64,58,26
203,0.25,64,64,23
204,0.25,64,64,56
205,0.25,64,64,55
206,0.25,64,63,5
207,0.25,64,64,47
208,0.25,64,64,63
209,0.25,64,61,18
210,0.25,64,15,9
211,0.25,64,26,5
212,0.25,64,64,36
213,0.25,64,64,22
214,0.25,64,64,12
215,0.25,64,64,25
216,0.25,64,64,43
217,0.25,64,64,30
218,0.25,64,64,6
219,0.25,64,33,7
220,0.25,64,64,58
221,0.25,64,18,13
222,0.25,64,64,43
223,0.25,64,42,6
224,0.25,64,9,3
225,0.25,64,64,3
226,0.25,64,64,8
227,0.25,64,64,51
228,0.25,64,19,7
229,0.25,64,30,2
230,0.25,64,64,56
231,0.25,64,28,7
232,0.25,64,18,7
233,0.25,64,64,59
234,0.25,64,64,63
235,0.25,64,64,62
236,0.25,64,64,60
237,0.25,64,43,30
238,0.25,64,10,4
239,0.25,64,64,43
240,0.25,64,37,10
241,0.25,64,64,16
242,0.25,64,46,19
243,0.25,64,64,19
244,0.25,64,64,34
245,0.25,64,64,63
246,0.25,64,64,23
247,0.25,64,64,11
248,0.25,64,49,20
249,0.25,64,20,6
