,lambd,p,k,k_mu
155,0.5,30,30,1
156,0.5,18,7,0
157,0.5,35,35,16
158,0.5,36,36,35
159,0.5,34,6,1
160,0.5,35,35,4
161,0.5,30,30,10
162,0.5,24,24,2
163,0.5,15,15,7
164,0.5,40,40,19
165,0.5,32,32,3
166,0.5,31,18,6
167,0.5,29,14,1
168,0.5,25,24,4
169,0.5,26,23,10
170,0.5,28,28,1
171,0.5,32,0,0
172,0.5,31,31,22
173,0.5,28,28,3
174,0.5,24,24,2
175,0.5,36,36,4
176,0.5,32,9,0
177,0.5,29,29,1
178,0.5,27,27,25
179,0.5,44,44,8
180,0.5,36,36,11
181,0.5,30,30,3
182,0.5,24,24,16
183,0.5,37,37,1
184,0.5,26,0,0
185,0.5,24,14,7
186,0.5,17,17,10
187,0.5,25,0,0
188,0.5,18,10,0
189,0.5,35,11,0
190,0.5,37,34,6
191,0.5,20,6,2
192,0.5,27,27,22
193,0.5,20,20,2
194,0.5,26,8,1
195,0.5,29,25,0
196,0.5,28,28,15
197,0.5,31,31,1
198,0.5,30,30,20
199,0.5,28,28,22
200,0.5,22,22,2
201,0.5,27,27,2
202,0.5,35,35,2
203,0.5,29,29,8
204,0.5,20,20,2
205,0.5,48,48,1
206,0.5,33,33,24
207,0.5,17,17,2
208,0.5,42,42,8
209,0.5,33,33,1
210,0.5,34,34,25
211,0.5,39,0,0
212,0.5,33,33,2
213,0.5,27,27,21
214,0.5,12,12,8
215,0.5,26,26,19
216,0.5,38,38,36
217,0.5,28,28,1
218,0.5,31,0,0
219,0.5,27,27,23
220,0.5,49,49,12
221,0.5,32,32,32
222,0.5,16,16,16
223,0.5,42,42,42
224,0.5,24,24,4
225,0.5,34,34,3
226,0.5,34,34,33
227,0.5,18,18,2
228,0.5,36,36,4
229,0.5,26,26,21
230,0.5,23,23,19
231,0.5,36,36,14
232,0.5,28,28,18
233,0.5,27,27,27
234,0.5,31,0,0
235,0.5,28,22,9
236,0.5,25,25,4
237,0.5,29,29,16
238,0.5,28,13,7
239,0.5,34,34,31
240,0.5,43,0,0
241,0.5,30,0,0
242,0.5,28,28,1
243,0.5,27,27,16
244,0.5,31,31,31
245,0.5,35,31,10
246,0.5,29,29,2
247,0.5,37,0,0
248,0.5,25,25,2
249,0.5,33,25,4
