,lambd,p,k,k_mu
187,0.5,64,64,35
188,0.5,64,32,7
189,0.5,64,15,5
190,0.5,64,34,24
191,0.5,64,38,7
192,0.5,64,64,18
193,0.5,64,64,47
194,0.5,64,14,7
195,0.5,64,64,54
196,0.5,64,64,3
197,0.5,64,18,8
198,0.5,64,21,2
199,0.5,64,35,15
200,0.5,64,64,16
201,0.5,64,57,12
202,0.5,64,35,11
203,0.5,64,64,62
204,0.5,64,54,32
205,0.5,64,64,6
206,0.5,64,30,18
207,0.5,64,64,58
208,0.5,64,64,8
209,0.5,64,28,11
210,0.5,64,63,8
211,0.5,64,20,11
212,0.5,64,64,39
213,0.5,64,64,24
214,0.5,64,60,25
215,0.5,64,61,16
216,0.5,64,64,60
217,0.5,64,64,28
218,0.5,64,64,17
219,0.5,64,37,16
220,0.5,64,64,49
221,0.5,64,29,13
222,0.5,64,64,52
223,0.5,64,12,2
224,0.5,64,12,3
225,0.5,64,64,16
226,0.5,64,64,9
227,0.5,64,64,14
228,0.5,64,17,5
229,0.5,64,29,14
230,0.5,64,64,18
231,0.5,64,56,12
232,0.5,64,28,10
233,0.5,64,64,32
234,0.5,64,64,59
235,0.5,64,58,26
236,0.5,64,64,18
237,0.5,64,64,26
238,0.5,64,19,3
239,0.5,64,64,12
240,0.5,64,64,50
241,0.5,64,64,46
242,0.5,64,33,11
243,0.5,64,64,18
244,0.5,64,35,7
245,0.5,64,64,35
246,0.5,64,36,21
247,0.5,64,64,36
248,0.5,64,64,7
249,0.5,64,31,7
