,lambd,p,k,k_mu
100,0.375,64,64,57
101,0.375,64,14,6
102,0.375,64,64,58
103,0.375,64,64,52
104,0.375,64,64,10
105,0.375,64,47,18
106,0.375,64,50,13
107,0.375,64,64,63
108,0.375,64,26,5
109,0.375,64,22,6
110,0.375,64,64,27
111,0.375,64,64,44
112,0.375,64,30,3
113,0.375,64,64,63
114,0.375,64,61,55
115,0.375,64,64,10
116,0.375,64,41,14
117,0.375,64,64,27
118,0.375,64,28,6
119,0.375,64,64,55
120,0.375,64,64,61
121,0.375,64,64,62
122,0.375,64,64,30
123,0.375,64,45,6
124,0.375,64,54,6
125,0.375,64,45,33
126,0.375,64,64,18
127,0.375,64,64,19
128,0.375,64,19,7
129,0.375,64,64,64
130,0.375,64,64,24
131,0.375,64,58,14
132,0.375,64,36,57
133,0.375,64,64,64
134,0.375,64,64,8
135,0.375,64,64,56
136,0.375,64,64,63
137,0.375,64,20,16
138,0.375,64,64,52
139,0.375,64,7,2
140,0.375,64,64,12
141,0.375,64,64,32
142,0.375,64,11,2
143,0.375,64,30,3
144,0.375,64,7,3
145,0.375,64,51,9
146,0.375,64,64,55
147,0.375,64,35,8
148,0.375,64,42,30
149,0.375,64,64,18
150,0.375,64,64,5
151,0.375,64,20,11
152,0.375,64,62,54
153,0.375,64,27,2
154,0.375,64,64,14
155,0.375,64,23,6
156,0.375,64,64,14
157,0.375,64,10,36
158,0.375,64,20,4
159,0.375,64,64,62
160,0.375,64,39,18
161,0.375,64,46,13
162,0.375,64,64,63
163,0.375,64,64,33
164,0.375,64,11,3
165,0.375,64,64,54
166,0.375,64,64,33
167,0.375,64,64,27
168,0.375,64,64,59
169,0.375,64,17,8
170,0.375,64,64,21
171,0.375,64,33,3
172,0.375,64,64,47
173,0.375,64,64,61
174,0.375,64,31,2
175,0.375,64,64,59
176,0.375,64,24,6
177,0.375,64,64,44
178,0.375,64,64,46
179,0.375,64,64,39
180,0.375,64,64,43
181,0.375,64,46,28
182,0.375,64,14,3
183,0.375,64,5,3
184,0.375,64,64,53
185,0.375,64,64,56
186,0.375,64,19,7
187,0.375,64,64,50
188,0.375,64,64,61
189,0.375,64,51,14
190,0.375,64,64,7
191,0.375,64,64,25
192,0.375,64,64,42
193,0.375,64,64,52
194,0.375,64,58,6
195,0.375,64,64,57
196,0.375,64,53,15
197,0.375,64,64,44
198,0.375,64,16,2
199,0.375,64,49,3
200,0.375,64,60,9
201,0.375,64,64,63
202,0.375,64,22,3
203,0.375,64,64,63
204,0.375,64,64,49
205,0.375,64,64,64
206,0.375,64,46,31
207,0.375,64,64,49
208,0.375,64,64,60
209,0.375,64,35,28
210,0.375,64,39,11
211,0.375,64,10,5
212,0.375,64,64,51
213,0.375,64,64,59
214,0.375,64,64,30
215,0.375,64,64,23
216,0.375,64,64,59
217,0.375,64,64,32
218,0.375,64,64,31
219,0.375,64,23,15
220,0.375,64,64,52
221,0.375,64,26,14
222,0.375,64,64,51
223,0.375,64,33,11
224,0.375,64,14,4
225,0.375,64,57,57
226,0.375,64,64,57
227,0.375,64,64,54
228,0.375,64,30,10
229,0.375,64,20,4
230,0.375,64,64,59
231,0.375,64,29,17
232,0.375,64,33,13
233,0.375,64,53,10
234,0.375,64,64,62
235,0.375,64,64,26
236,0.375,64,64,63
237,0.375,64,64,36
238,0.375,64,15,4
239,0.375,64,64,18
240,0.375,64,64,14
241,0.375,64,64,50
242,0.375,64,64,22
243,0.375,64,64,15
244,0.375,64,64,22
245,0.375,64,64,51
246,0.375,64,64,27
247,0.375,64,64,39
248,0.375,64,64,14
249,0.375,64,26,11
