,lambd,p,k,k_mu
119,0.25,64,64,46
120,0.25,64,64,64
121,0.25,64,64,31
122,0.25,64,35,12
123,0.25,64,64,4
124,0.25,64,49,5
125,0.25,64,64,28
126,0.25,64,64,17
127,0.25,64,64,28
128,0.25,64,56,5
129,0.25,64,64,48
130,0.25,64,64,43
131,0.25,64,26,7
132,0.25,64,38,26
133,0.25,64,64,51
134,0.25,64,64,16
135,0.25,64,64,36
136,0.25,64,64,49
137,0.25,64,27,15
138,0.25,64,64,49
139,0.25,64,15,4
140,0.25,64,64,7
141,0.25,64,64,32
142,0.25,64,11,5
143,0.25,64,49,16
144,0.25,64,17,8
145,0.25,64,52,23
146,0.25,64,64,52
147,0.25,64,11,6
148,0.25,64,64,5
149,0.25,64,44,22
150,0.25,64,64,7
151,0.25,64,16,9
152,0.25,64,64,27
153,0.25,64,19,8
154,0.25,64,64,61
155,0.25,64,8,5
156,0.25,64,64,51
157,0.25,64,34,19
158,0.25,64,15,9
159,0.25,64,64,63
160,0.25,64,64,20
161,0.25,64,25,7
162,0.25,64,64,58
163,0.25,64,64,39
164,0.25,64,24,5
165,0.25,64,64,13
166,0.25,64,64,54
167,0.25,64,64,60
168,0.25,64,64,45
169,0.25,64,20,3
170,0.25,64,64,25
171,0.25,64,19,14
172,0.25,64,64,36
173,0.25,64,64,62
174,0.25,64,64,21
175,0.25,64,64,43
176,0.25,64,38,21
177,0.25,64,64,24
178,0.25,64,64,46
179,0.25,64,64,56
180,0.25,64,64,52
181,0.25,64,62,6
182,0.25,64,13,9
183,0.25,64,29,9
184,0.25,64,64,45
185,0.25,64,64,40
186,0.25,64,12,7
187,0.25,64,64,44
188,0.25,64,64,64
189,0.25,64,55,14
190,0.25,64,64,25
191,0.25,64,64,9
192,0.25,64,64,61
193,0.25,64,64,58
194,0.25,64,19,4
195,0.25,64,64,49
196,0.25,64,21,18
197,0.25,64,64,64
198,0.25,64,17,9
199,0.25,64,21,3
200,0.25,64,64,44
201,0.25,64,64,15
202,0.25,64,38,16
203,0.25,64,64,31
204,0.25,64,64,63
205,0.25,64,64,50
206,0.25,64,49,17
207,0.25,64,64,59
208,0.25,64,64,9
209,0.25,64,30,6
210,0.25,64,8,4
211,0.25,64,16,10
212,0.25,64,64,60
213,0.25,64,64,38
214,0.25,64,64,13
215,0.25,64,64,24
216,0.25,64,64,39
217,0.25,64,64,48
218,0.25,64,64,12
219,0.25,64,54,9
220,0.25,64,64,46
221,0.25,64,27,10
222,0.25,64,64,46
223,0.25,64,15,9
224,0.25,64,17,9
225,0.25,64,64,4
226,0.25,64,64,41
227,0.25,64,64,58
228,0.25,64,20,11
229,0.25,64,37,18
230,0.25,64,64,59
231,0.25,64,59,5
232,0.25,64,28,6
233,0.25,64,64,44
234,0.25,64,64,51
235,0.25,64,64,62
236,0.25,64,64,62
237,0.25,64,12,24
238,0.25,64,8,6
239,0.25,64,64,13
240,0.25,64,34,26
241,0.25,64,64,9
242,0.25,64,46,13
243,0.25,64,64,52
244,0.25,64,64,27
245,0.25,64,64,59
246,0.25,64,64,37
247,0.25,64,64,5
248,0.25,64,51,23
249,0.25,64,44,12
