,lambd,p,k,k_mu
227,0.5,64,64,64
228,0.5,64,38,8
229,0.5,64,31,5
230,0.5,64,64,62
231,0.5,64,27,19
232,0.5,64,33,14
233,0.5,64,58,15
234,0.5,64,64,62
235,0.5,64,64,26
236,0.5,64,64,64
237,0.5,64,64,51
238,0.5,64,14,7
239,0.5,64,64,28
240,0.5,64,64,49
241,0.5,64,64,56
242,0.5,64,64,45
243,0.5,64,64,17
244,0.5,64,62,19
245,0.5,64,64,54
246,0.5,64,64,19
247,0.5,64,64,7
248,0.5,64,64,14
249,0.5,64,26,11
