,lambd,p,k,k_mu
152,0.125,64,64,43
153,0.125,64,12,10
154,0.125,64,36,11
155,0.125,64,10,7
156,0.125,64,14,12
157,0.125,64,24,12
158,0.125,64,22,14
159,0.125,64,64,56
160,0.125,64,23,12
161,0.125,64,39,15
162,0.125,64,64,32
163,0.125,64,60,48
164,0.125,64,13,7
165,0.125,64,64,34
166,0.125,64,64,55
167,0.125,64,64,11
168,0.125,64,64,48
169,0.125,64,8,5
170,0.125,64,64,19
171,0.125,64,12,7
172,0.125,64,31,23
173,0.125,64,64,26
174,0.125,64,32,12
175,0.125,64,64,64
176,0.125,64,14,12
177,0.125,64,64,13
178,0.125,64,48,11
179,0.125,64,36,12
180,0.125,64,64,21
181,0.125,64,29,15
182,0.125,64,14,11
183,0.125,64,21,16
184,0.125,64,57,35
185,0.125,64,64,25
186,0.125,64,15,11
187,0.125,64,64,46
188,0.125,64,39,22
189,0.125,64,23,18
190,0.125,64,45,27
191,0.125,64,32,18
192,0.125,64,64,36
193,0.125,64,64,18
194,0.125,64,22,12
195,0.125,64,56,23
196,0.125,64,16,11
197,0.125,64,36,13
198,0.125,64,13,10
199,0.125,64,29,26
200,0.125,64,48,27
201,0.125,64,64,35
202,0.125,64,23,11
203,0.125,64,64,25
204,0.125,64,64,54
205,0.125,64,64,42
206,0.125,64,56,24
207,0.125,64,64,57
208,0.125,64,64,41
209,0.125,64,0,0
210,0.125,64,64,23
211,0.125,64,17,14
212,0.125,64,64,42
213,0.125,64,53,24
214,0.125,64,64,37
215,0.125,64,40,30
216,0.125,64,64,52
217,0.125,64,47,28
218,0.125,64,24,20
219,0.125,64,37,22
220,0.125,64,64,58
221,0.125,64,37,31
222,0.125,64,64,47
223,0.125,64,18,11
224,0.125,64,9,7
225,0.125,64,64,16
226,0.125,64,64,35
227,0.125,64,64,57
228,0.125,64,24,15
229,0.125,64,29,19
230,0.125,64,64,40
231,0.125,64,57,16
232,0.125,64,25,16
233,0.125,64,64,61
234,0.125,64,64,33
235,0.125,64,64,44
236,0.125,64,41,28
237,0.125,64,23,14
238,0.125,64,15,11
239,0.125,64,64,21
240,0.125,64,64,52
241,0.125,64,64,14
242,0.125,64,22,10
243,0.125,64,51,21
244,0.125,64,32,14
245,0.125,64,64,30
246,0.125,64,36,21
247,0.125,64,64,38
248,0.125,64,29,10
249,0.125,64,26,16
