,lambd,p,k,k_mu
212,0.5,64,64,61
213,0.5,64,64,48
214,0.5,64,31,24
215,0.5,64,45,16
216,0.5,64,64,57
217,0.5,64,64,58
218,0.5,64,64,25
219,0.5,64,38,3
220,0.5,64,64,59
221,0.5,64,37,3
222,0.5,64,64,21
223,0.5,64,14,5
224,0.5,64,10,4
225,0.5,64,64,7
226,0.5,64,64,6
227,0.5,64,64,24
228,0.5,64,22,6
229,0.5,64,22,11
230,0.5,64,64,57
231,0.5,64,33,10
232,0.5,64,17,9
233,0.5,64,64,23
234,0.5,64,64,62
235,0.5,64,51,3
236,0.5,64,64,57
237,0.5,64,64,21
238,0.5,64,11,2
239,0.5,64,64,16
240,0.5,64,64,32
241,0.5,64,64,31
242,0.5,64,17,3
243,0.5,64,64,14
244,0.5,64,37,6
245,0.5,64,64,54
246,0.5,64,24,6
247,0.5,64,64,20
248,0.5,64,64,3
249,0.5,64,19,2
