,lambd,p,k,k_mu
134,0.125,64,64,14
135,0.125,64,64,37
136,0.125,64,64,30
137,0.125,64,51,42
138,0.125,64,64,51
139,0.125,64,22,13
140,0.125,64,64,19
141,0.125,64,64,43
142,0.125,64,12,11
143,0.125,64,61,52
144,0.125,64,64,40
145,0.125,64,64,39
146,0.125,64,64,50
147,0.125,64,55,35
148,0.125,64,64,48
149,0.125,64,25,20
150,0.125,64,64,58
151,0.125,64,27,12
152,0.125,64,64,15
153,0.125,64,41,11
154,0.125,64,42,26
155,0.125,64,13,8
156,0.125,64,14,13
157,0.125,64,25,22
158,0.125,64,18,14
159,0.125,64,64,35
160,0.125,64,64,64
161,0.125,64,36,21
162,0.125,64,64,63
163,0.125,64,64,28
164,0.125,64,64,11
165,0.125,64,64,62
166,0.125,64,64,32
167,0.125,64,47,48
168,0.125,64,64,49
169,0.125,64,21,16
170,0.125,64,64,14
171,0.125,64,15,10
172,0.125,64,64,63
173,0.125,64,64,47
174,0.125,64,64,61
175,0.125,64,64,64
176,0.125,64,64,15
177,0.125,64,64,55
178,0.125,64,64,15
179,0.125,64,64,64
180,0.125,64,64,38
181,0.125,64,64,28
182,0.125,64,13,11
183,0.125,64,22,16
184,0.125,64,64,48
185,0.125,64,64,44
186,0.125,64,49,29
187,0.125,64,64,48
188,0.125,64,64,61
189,0.125,64,64,34
190,0.125,64,64,28
191,0.125,64,64,53
192,0.125,64,64,48
193,0.125,64,30,27
194,0.125,64,64,38
195,0.125,64,64,61
196,0.125,64,64,28
197,0.125,64,64,8
198,0.125,64,32,15
199,0.125,64,34,15
200,0.125,64,64,26
201,0.125,64,64,29
202,0.125,64,13,9
203,0.125,64,39,22
204,0.125,64,64,47
205,0.125,64,64,59
206,0.125,64,64,41
207,0.125,64,64,8
208,0.125,64,64,9
209,0.125,64,64,39
210,0.125,64,64,61
211,0.125,64,12,9
212,0.125,64,64,42
213,0.125,64,64,61
214,0.125,64,64,55
215,0.125,64,64,58
216,0.125,64,64,59
217,0.125,64,64,60
218,0.125,64,64,58
219,0.125,64,64,16
220,0.125,64,64,21
221,0.125,64,64,16
222,0.125,64,64,42
223,0.125,64,37,32
224,0.125,64,17,10
225,0.125,64,64,61
226,0.125,64,64,31
227,0.125,64,30,13
228,0.125,64,64,13
229,0.125,64,64,7
230,0.125,64,64,52
231,0.125,64,64,41
232,0.125,64,64,31
233,0.125,64,64,28
234,0.125,64,62,46
235,0.125,64,64,61
236,0.125,64,64,60
237,0.125,64,20,18
238,0.125,64,15,10
239,0.125,64,64,56
240,0.125,64,30,24
241,0.125,64,64,16
242,0.125,64,64,41
243,0.125,64,64,12
244,0.125,64,64,53
245,0.125,64,64,64
246,0.125,64,64,58
247,0.125,64,64,60
248,0.125,64,64,27
249,0.125,64,37,24
